id,programma,subprogramma,entiteit,project,deelproject,locatie,budget2025,budget2026,budget2027,budget_total,investment_years,start_year,municipality_codes,municipality_names
gip-0001,Asset Management,Autosnelwegen,Agentschap Wegen En Verkeer,A11 - milderende maatregelen,Milderende maatregelen,Maldegem; Brugge; Damme; Knokke-Heist,100000.0,0.0,0.0,100000.0,2025,2025,43010;31005;31006;31043,Maldegem;Brugge;Damme;Knokke-Heist
gip-0002,Asset Management,Autosnelwegen,Agentschap Wegen En Verkeer,A12 Structureel onderhoud Meise-Londerzeel,Uitvoering,Meise; Londerzeel,10273000.0,9727000.0,0.0,20000000.0,2025;2026,2025,23050;23045,Meise;Londerzeel
gip-0003,Asset Management,Autosnelwegen,Agentschap Wegen En Verkeer,A17 structureel onderhoud vak Roeselare - Kortrijk,Uitvoering,Roeselare; Kortrijk,8000000.0,0.0,0.0,8000000.0,2025,2025,36015;34022,Roeselare;Kortrijk
gip-0004,Asset Management,Autosnelwegen,Agentschap Wegen En Verkeer,A17 structureel onderhoud vak taalgrens-Aalbeke,Uitvoering,Aalbeke,0.0,0.0,3000000.0,3000000.0,2027,2027,34022,Kortrijk
gip-0005,Asset Management,Autosnelwegen,Agentschap Wegen En Verkeer,Dienstenzones,"Bewaking, controle en diverse",Vlaanderen,2310000.0,2310000.0,2310000.0,6930000.0,2025;2026;2027,2025,,
gip-0006,Asset Management,Autosnelwegen,Agentschap Wegen En Verkeer,E 17 Structureel onderhoud tussen Beervelde en Lokeren,Uitvoering,Kalken; Lokeren,3500000.0,0.0,0.0,3500000.0,2025,2025,42010;46014,Laarne;Lokeren
gip-0007,Asset Management,Autosnelwegen,Agentschap Wegen En Verkeer,E 17 Structureel onderhoud tussen Sint Niklaas en Kruibeke,Uitvoering,Sint-Niklaas; Kruibeke,3500000.0,0.0,0.0,3500000.0,2025,2025,46021;46013,Sint-Niklaas;Kruibeke
gip-0008,Asset Management,Autosnelwegen,Agentschap Wegen En Verkeer,E17 Dienstenzone Rekkem,Uitvoering,Menen,0.0,0.0,10000000.0,10000000.0,2027,2027,34027,Menen
gip-0009,Asset Management,Autosnelwegen,Agentschap Wegen En Verkeer,E17 Zwijnaarde - Kruishoutem,Uitvoering,Vlaanderen,600000.0,0.0,0.0,600000.0,2025,2025,,
gip-0010,Asset Management,Autosnelwegen,Agentschap Wegen En Verkeer,E19 Structureel onderhoud E19 Zuid,Uitvoering,Hoogstraten; Wuustwezel,7400000.0,0.0,0.0,7400000.0,2025,2025,13014;11053,Hoogstraten;Wuustwezel
gip-0011,Asset Management,Autosnelwegen,Agentschap Wegen En Verkeer,E313,Uitvoering,Vlaanderen,0.0,20000000.0,0.0,20000000.0,2026,2026,,
gip-0012,Asset Management,Autosnelwegen,Agentschap Wegen En Verkeer,E313 van R1 tot splitsing E313 kmpt 4 te Wommelgem tot kmpt 9.6 te Ranst,Uitvoering,Antwerpen,600000.0,0.0,0.0,600000.0,2025,2025,11002,Antwerpen
gip-0013,Asset Management,Autosnelwegen,Agentschap Wegen En Verkeer,E34 Heraanleg Kemzeke - Moerbeke,Uitvoering,Kemzeke; Moerbeke,0.0,0.0,16000000.0,16000000.0,2027,2027,46024;44045,Stekene;Moerbeke
gip-0014,Asset Management,Autosnelwegen,Agentschap Wegen En Verkeer,E34 Stekene - project nieuw nevenbedrijf,haalbaarheidsstudie,Stekene,0.0,100000.0,0.0,100000.0,2026,2026,46024,Stekene
gip-0015,Asset Management,Autosnelwegen,Agentschap Wegen En Verkeer,E40 Goetsenhoven Structureel onderhoud,Uitvoering,Hoegaarden; Tienen,0.0,5000000.0,0.0,5000000.0,2026,2026,24041;24107,Hoegaarden;Tienen
gip-0016,Asset Management,Autosnelwegen,Agentschap Wegen En Verkeer,FAST,Uitvoering,Vlaanderen,1215000.0,1215000.0,1215000.0,3645000.0,2025;2026;2027,2025,,
gip-0017,Asset Management,Autosnelwegen,Agentschap Wegen En Verkeer,PPS A-wegen,Studie,Vlaanderen,5000000.0,5000000.0,5000000.0,15000000.0,2025;2026;2027,2025,,
gip-0018,Asset Management,Autosnelwegen,Agentschap Wegen En Verkeer,R0 herasfalteren (Beersel/drogenbos),Fase 1,Beersel; Halle; Sint-Pieters-Leeuw,4520000.0,0.0,0.0,4520000.0,2025,2025,23003;23027;23077,Beersel;Halle;Sint-Pieters-Leeuw
gip-0019,Asset Management,Autosnelwegen,Agentschap Wegen En Verkeer,R2 Antwerpen Structureel Onderhoud,Fase 1,Beveren,5000000.0,0.0,0.0,5000000.0,2025,2025,46003,Beveren
gip-0020,Asset Management,Autosnelwegen,Agentschap Wegen En Verkeer,Structureel onderhoud wegen A,Uitvoering,Vlaanderen,6800000.0,0.0,0.0,6800000.0,2025,2025,,
gip-0021,Asset Management,Autosnelwegen,Agentschap Wegen En Verkeer,Tijdelijke bruggen A12 (W20 en W21),Fase 1,Grimbergen,0.0,4000000.0,0.0,4000000.0,2026,2026,23025,Grimbergen
gip-0022,Asset Management,Baggerwerken en slibverwerking,Agentschap voor Maritieme Dienstverlening en Kust,Onderhoudsbaggerwerken kustjachthavens Nieuwpoort en Blankenberge en jachthavendokken Oostende en Zeebrugge,Onderhoudsbaggerwerken kustjachthavens Nieuwpoort en Blankenberge en jachthavendokken Oostende en Zeebrugge,Kustjachthavens Vlaanderen,16107000.0,15107000.0,15107000.0,46321000.0,2025;2026;2027,2025,31004;31005;38016;35013,Blankenberge;Brugge;Nieuwpoort;Oostende
gip-0023,Asset Management,Baggerwerken en slibverwerking,De Vlaamse Waterweg,Diverse baggerwerken en speciebehandeling,Diverse baggerwerken en speciebehandeling (te bepalen),Vlaanderen,7321234.0,10000000.0,13000000.0,30321234.0,2025;2026;2027,2025,,
gip-0024,Asset Management,Baggerwerken en slibverwerking,De Vlaamse Waterweg,Diverse baggerwerken en speciebehandeling,Diverse baggerwerken en speciebehandeling- DOP Lochristi,Lochristi,0.0,500000.0,2000000.0,2500000.0,2026;2027,2026,44034,Lochristi
gip-0025,Asset Management,Baggerwerken en slibverwerking,De Vlaamse Waterweg,Diverse baggerwerken en speciebehandeling,Diverse baggerwerken en speciebehandeling- inrichting en beheer Argex-site,Kruibeke,2325000.0,0.0,0.0,2325000.0,2025,2025,46013,Kruibeke
gip-0026,Asset Management,Baggerwerken en slibverwerking,Departement Mobiliteit en Openbare Werken,Baggerwerken in kanalen,Baggerwerken in kanalen,Vaarpas naar zeehavens,8700000.0,8500000.0,18500000.0,35700000.0,2025;2026;2027,2025,,
gip-0027,Asset Management,Baggerwerken en slibverwerking,Departement Mobiliteit en Openbare Werken,Exploitatie slibverwerkingseenheid,Exploitatie slibverwerkingseenheid,Zeehavenoverschrijdend,38500000.0,35500000.0,44500000.0,118500000.0,2025;2026;2027,2025,,
gip-0028,Asset Management,Baggerwerken en slibverwerking,Departement Mobiliteit en Openbare Werken,Onderhoudsbaggerwerken vaarpassen,Onderhoudsbaggerwerken vaarpassen,Vaarpas naar zeehavens,135000000.0,135000000.0,135000000.0,405000000.0,2025;2026;2027,2025,,
gip-0029,Asset Management,Baggerwerken en slibverwerking,Departement Mobiliteit en Openbare Werken,Realisatie slibverwerkingseenheid,Realisatie slibverwerkingseenheid,Zeehavenoverschrijdend,7096046.0,5322035.0,0.0,12418081.0,2025;2026,2025,,
gip-0030,Asset Management,Baggerwerken en slibverwerking,Departement Mobiliteit en Openbare Werken,Technisch vaarwegbeheer,Technisch vaarwegbeheer,Zeehaven van Antwerpen,7500000.0,7500000.0,7500000.0,22500000.0,2025;2026;2027,2025,11002,Antwerpen
gip-0031,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,3de jaar Bestelling BA00172: Verplaatsen glasvezelkabel ihkv de herinrichting van het kruispunt R40 x Groot Britanniëlaan,Uitvoering,Gent,181653.21,0.0,0.0,181653.21,2025,2025,44021,Gent
gip-0032,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,Finalisatie fietspaden N212 te Scherpenheuvel-Zichem,Uitvoering,Scherpenheuvel-Zichem,0.0,500000.0,0.0,500000.0,2026,2026,24134,Scherpenheuvel-Zichem
gip-0033,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,Frans De l'Arbrelaan Merksem,Uitvoering,Merksem,8819.0,0.0,0.0,8819.0,2025,2025,11002,Antwerpen
gip-0034,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,Grobbendonk overschrijding MOD13,subsidie - overschreiding MOD,Grobbendonk,0.0,1500000.0,0.0,1500000.0,2026,2026,13010,Grobbendonk
gip-0035,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,Grote sportevenementen,Uitvoering,Vlaanderen,200000.0,200000.0,200000.0,600000.0,2025;2026;2027,2025,,
gip-0036,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,Haacht N21,Uitvoering,Haacht,548642.21,0.0,0.0,548642.21,2025,2025,24033,Haacht
gip-0037,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,Heuvelland N375: heraanleg (N375 Ieper - Structureel onderhoud),Studie,Ieper; Heuvelland,0.0,0.0,100000.0,100000.0,2027,2027,33011;33039,Ieper;Heuvelland
gip-0038,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,N003 Fietspaden Lovenjoel - Boutersem (X21/N3/43),bijkomende vastlegging module,Lovenjoel; Boutersem,0.0,0.0,800000.0,800000.0,2027,2027,24011;24016,Bierbeek;Boutersem
gip-0039,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,N010 - aanleg middenberm voor ontdubbelen N10,bijkomende vastlegging module,Berlaar; Heist-op-den-Berg; Putte,800.0,0.0,0.0,800.0,2025,2025,12002;12014;12029,Berlaar;Heist-op-den-Berg;Putte
gip-0040,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,N010 - aanleg middenberm voor ontdubbelen N10,bijkomende vastlegging SOVII,Berlaar; Heist-op-den-Berg; Putte,500000.0,0.0,0.0,500000.0,2025,2025,12002;12014;12029,Berlaar;Heist-op-den-Berg;Putte
gip-0041,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,N011 Ekeren Brasschaat Herinrichting wegvak,Onteigening,Antwerpen; Brasschaat,0.0,750000.0,0.0,750000.0,2026,2026,11002;11008,Antwerpen;Brasschaat
gip-0042,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,N011 Ekeren Brasschaat Herinrichting wegvak,Studie,Antwerpen; Brasschaat,0.0,100000.0,0.0,100000.0,2026,2026,11002;11008,Antwerpen;Brasschaat
gip-0043,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,N011 Ekeren Brasschaat Herinrichting wegvak,Uitvoering,Antwerpen; Brasschaat,0.0,0.0,9000000.0,9000000.0,2027,2027,11002;11008,Antwerpen;Brasschaat
gip-0044,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,N013 LIER Kesselsesteenweg (Lier) MOD13,Uitvoering,Lier; Nijlen,0.0,0.0,650000.0,650000.0,2027,2027,12021;12026,Lier;Nijlen
gip-0045,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,N1 Kontich Herinrichting Koningin Astridlaan,Uitvoeringh - module 13 (bijkomende vastlegging),Kontich,300000.0,0.0,0.0,300000.0,2025,2025,11024,Kontich
gip-0046,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,N10 Berlaar Ontsluiting De Hutten,Uitvoering- terugbetaling module 14,Berlaar; Lier,1150000.0,0.0,0.0,1150000.0,2025,2025,12002;12021,Berlaar;Lier
gip-0047,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,N116 - RANST - Antwerpsesteenweg - MOD13,Uitvoering,Ranst,150000.0,1500000.0,0.0,1650000.0,2025;2026,2025,11035,Ranst
gip-0048,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,N116 - RANST - Doggenhoutstraat - MOD13,Uitvoering,Ranst,150000.0,1790000.0,0.0,1940000.0,2025;2026,2025,11035,Ranst
gip-0049,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,N116 - RANST - Kromstraat - terugbetaling Mod 13,Uitvoering,Ranst,1227000.0,0.0,0.0,1227000.0,2025,2025,11035,Ranst
gip-0050,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,N116 Nijlen Broechemsesteenweg,Nijlen N116 Broechemsesteenweg MOD13 (overschrijding),Nijlen,1600000.0,0.0,0.0,1600000.0,2025,2025,12026,Nijlen
gip-0051,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,N119 Turnhout MOD13 Kastelein,subsidie - overschreiding MOD,Turnhout,0.0,0.0,200000.0,200000.0,2027,2027,13040,Turnhout
gip-0052,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,N12 Turnhout / Oud-Turnhout / Ravels MOD13,subsidie - overschreiding MOD,Oud-Turnhout; Ravels; Turnhout,0.0,250000.0,0.0,250000.0,2026,2026,13031;13035;13040,Oud-Turnhout;Ravels;Turnhout
gip-0053,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,N122 ESSEN MOD13 Doortocht Wildert,Studie,Essen; Kalmthout,0.0,200000.0,0.0,200000.0,2026,2026,11016;11022,Essen;Kalmthout
gip-0054,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,N133 - WUUSTWEZEL - heraanleg Dorpstraat,Uitvoering,Wuustwezel,1375273.54,0.0,0.0,1375273.54,2025,2025,11053,Wuustwezel
gip-0055,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,N140 Turnhout herinrichting steenweg op Gierle,Uitvoering,Turnhout,0.0,0.0,5000000.0,5000000.0,2027,2027,13040,Turnhout
gip-0056,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,N2 Tielt-Winge - Bekkevoort: renovatie rijweg,Uitvoering,Bekkevoort; Tielt-Winge,3000000.0,0.0,0.0,3000000.0,2025,2025,24008;24135,Bekkevoort;Tielt-Winge
gip-0057,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,N2/14 Diest herstel keermuur,Onteigening,Diest,0.0,370000.0,0.0,370000.0,2026,2026,24020,Diest
gip-0058,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,N235 Sint-Victor (Beersel),Onteigening,Beersel,0.0,250000.0,0.0,250000.0,2026,2026,23003,Beersel
gip-0059,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,N26 Boortmeerbeek 'den Tip',Studie,Boortmeerbeek,0.0,0.0,400000.0,400000.0,2027,2027,24014,Boortmeerbeek
gip-0060,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,N26 Leuven Kampenhout (prioritair BFF),Studie,Leuven; Kampenhout,0.0,0.0,150000.0,150000.0,2027,2027,24062;23038,Leuven;Kampenhout
gip-0061,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,N26 Mechelen Structureel onderhoud FP (ism Pidpa),Fase 1,Mechelen; Boortmeerbeek,0.0,1000000.0,0.0,1000000.0,2026,2026,12025;24014,Mechelen;Boortmeerbeek
gip-0062,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,N272 - Galmaarden: Structureel onderhoud rijweg,Fase 1,Galmaarden,0.0,0.0,3250000.0,3250000.0,2027,2027,23023,Galmaarden
gip-0063,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,N272 - Galmaarden: Structureel onderhoud rijweg,Onteigening,Galmaarden,150000.0,50000.0,0.0,200000.0,2025;2026,2025,23023,Galmaarden
gip-0064,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,N29/5 Diest - Doortocht Schoonaerde,Fase 1,Diest,0.0,6500000.0,0.0,6500000.0,2026,2026,24020,Diest
gip-0065,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,N29/5 Diest - Doortocht Schoonaerde,Uitvoering,Diest,450904.0,0.0,0.0,450904.0,2025,2025,24020,Diest
gip-0066,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,N311 Wervik structureel onderhoud,Uitvoering,Wervik,0.0,450000.0,0.0,450000.0,2026,2026,33029,Wervik
gip-0067,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,N32 Roeselare: Meensesteenweg doortocht,Uitvoering,Roeselare,0.0,2500000.0,0.0,2500000.0,2026,2026,36015,Roeselare
gip-0068,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,N33 Oostende Torhoutsesteenweg,Studie,Oostende,0.0,500000.0,0.0,500000.0,2026,2026,35013,Oostende
gip-0069,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,N34 Koksijde trambedding,Uitvoering,Koksijde,0.0,5850000.0,0.0,5850000.0,2026,2026,38014,Koksijde
gip-0070,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,N347 Poperinge - Diepenmeers en Sint-Bertinusstraat,fase 2,Poperinge,1200000.0,0.0,0.0,1200000.0,2025,2025,33021,Poperinge
gip-0071,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,N35 Tielt-Deinze (deel Oost-Vlaanderen),Uitvoering,Tielt; Deinze,0.0,0.0,5200000.0,5200000.0,2027,2027,37015;44083,Tielt;Deinze
gip-0072,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,N35 Tielt-Deinze (fase 1 West-Vlaanderen),Uitvoering,Tielt; Deinze,0.0,0.0,3000000.0,3000000.0,2027,2027,37015;44083,Tielt;Deinze
gip-0073,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,N355 Koksijde Kinderlaan,Studie,Koksijde,100000.0,0.0,0.0,100000.0,2025,2025,38014,Koksijde
gip-0074,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,N367 Gistel - structureel onderhoud met fietspaden,Uitvoering,Gistel,0.0,2000000.0,0.0,2000000.0,2026,2026,35005,Gistel
gip-0075,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,N368 beernem - Herinrichting kruispunt met N370,Uitvoering,Beernem,0.0,1500000.0,0.0,1500000.0,2026,2026,31003,Beernem
gip-0076,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,N407 Wetteren Heraanleg,Uitvoering,Laarne; Wetteren,0.0,1750000.0,0.0,1750000.0,2026,2026,42010;42025,Laarne;Wetteren
gip-0077,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,N419 Heraanleg N419 (Bazel),Uitvoering,Beveren-Kruibeke-Zwijndrecht,0.0,0.0,1300000.0,1300000.0,2027,2027,11056;46013;46003,Zwijndrecht;Kruibeke;Beveren
gip-0078,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,N447 Destelbergen aanleg fietspaden,Studie en realisatie,Destelbergen,0.0,200000.0,0.0,200000.0,2026,2026,44013,Destelbergen
gip-0079,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,N454 RonseMaarkedal heraanleg SavooistrNitterveld,Uitvoering,Maarkedal; Ronse,4350000.0,0.0,0.0,4350000.0,2025,2025,45064;45041,Maarkedal;Ronse
gip-0080,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,N456 Evergem fietstunnel onder Christoffelweg,Uitvoering,Evergem,5400000.0,0.0,0.0,5400000.0,2025,2025,44019,Evergem
gip-0081,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,N456 Gent omlegging wegvak New Orleansstraat,Studie,Gent,0.0,200000.0,0.0,200000.0,2026,2026,44021,Gent
gip-0082,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,N462 Brakel Kasteeldreef fietspadenproject,Uitvoering,Brakel,3753626.0,0.0,0.0,3753626.0,2025,2025,45059,Brakel
gip-0083,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,N466 Deinze Leernsesteenweg herinrichting,Uitvoering,Deinze,3100000.0,0.0,0.0,3100000.0,2025,2025,44083,Deinze
gip-0084,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,N60 Oudenaarde SOVII Bruwaan,Uitvoering,Oudenaarde,0.0,216000.0,0.0,216000.0,2026,2026,45035,Oudenaarde
gip-0085,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,N70 Beveren,Uitvoering,Beveren,637719.0,0.0,0.0,637719.0,2025,2025,46003,Beveren
gip-0086,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,N702-N750 SO havenwegen Genk,Uitvoering,Genk,2355000.0,0.0,0.0,2355000.0,2025,2025,71016,Genk
gip-0087,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,N79 Tongeren - omleiding Overhaem,Uitvoering,Tongeren,0.0,1850000.0,0.0,1850000.0,2026,2026,73083,Tongeren
gip-0088,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,Nieuwpoort Albert I laan: rioleringsproject (N34 Nieuwpoort - Structureel onderhoud fase 2),fase 2,Nieuwpoort,0.0,150000.0,0.0,150000.0,2026,2026,38016,Nieuwpoort
gip-0089,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,NSZ - N31 Brugge (noordelijk deel),Studie,Brugge,300000.0,0.0,0.0,300000.0,2025,2025,31005,Brugge
gip-0090,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,NSZ - N31 Hollands complex Zwankendamme,Studie,Brugge,200000.0,0.0,15000000.0,15200000.0,2025;2027,2025,31005,Brugge
gip-0091,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,Parkbosbruggen-eindafrekening,Uitvoering,Gent,1500000.0,0.0,0.0,1500000.0,2025,2025,44021,Gent
gip-0092,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,R013 Turnhout kruispunt N124,Fase 1,Turnhout,0.0,0.0,700000.0,700000.0,2027,2027,13040,Turnhout
gip-0093,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,R22 - Machelen - Herinrichting Woluwelaan,fase 2,Machelen,6121005.23,0.0,0.0,6121005.23,2025,2025,23047,Machelen
gip-0094,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,R23 - Heraanleg Tervuursevest,Verrekening Studie,Leuven,0.0,100000.0,0.0,100000.0,2026,2026,24062,Leuven
gip-0095,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,R30 - Brugge onveilige situaties stationsomgeving,Onteigening,Brugge,200000.0,400000.0,0.0,600000.0,2025;2026,2025,31005,Brugge
gip-0096,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,R30 - Brugge onveilige situaties stationsomgeving,Uitvoering,Brugge,0.0,3724000.0,0.0,3724000.0,2026,2026,31005,Brugge
gip-0097,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,R71-N80 ontsluiting Recor Hasselt,Uitvoering,Hasselt,1070000.0,0.0,0.0,1070000.0,2025,2025,71022,Hasselt
gip-0098,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,RWA Heuvelland afkoppeling Hellegatbeek,Uitvoering,Heuvelland,300000.0,0.0,0.0,300000.0,2025,2025,33039,Heuvelland
gip-0099,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,Sloop woningen Kop van Kessel-Lo fase 01,Uitvoering,Leuven,367141.81,0.0,0.0,367141.81,2025,2025,24062,Leuven
gip-0100,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,SOVII N10 Lidl Lier,Uitvoering,Lier,0.0,150000.0,0.0,150000.0,2026,2026,12021,Lier
gip-0101,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,Structureel onderhoud,verharding N-wegen,Antwerpen,3944427.16,0.0,0.0,3944427.16,2025,2025,11002,Antwerpen
gip-0102,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,Structureel onderhoud en projecten N-wegen,Uitvoering,Vlaanderen,5783000.0,5000000.0,5000000.0,15783000.0,2025;2026;2027,2025,,
gip-0103,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,terugbetaling subsidies,Uitvoering,Vlaanderen,5000000.0,0.0,0.0,5000000.0,2025,2025,,
gip-0104,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,"Uitv. gewest verpl. van gas-,elek.inst, riolering",Uitvoering,Vlaanderen,1000000.0,0.0,0.0,1000000.0,2025,2025,,
gip-0105,Asset Management,Gewestwegen,Agentschap Wegen En Verkeer,X21/N025/10 Oud-Heverlee - Aanp riolering Aquafin,Fase 1,Oud-Heverlee,0.0,0.0,126000.0,126000.0,2027,2027,24086,Oud-Heverlee
gip-0106,Asset Management,Haveninfrastructuur,Agentschap voor Maritieme Dienstverlening en Kust,Glooiing linker- en rechterhavenoever,Glooiing linker- en rechterhavenoever - fase 2,Nieuwpoort,0.0,10000000.0,10000000.0,20000000.0,2026;2027,2026,38016,Nieuwpoort
gip-0107,Asset Management,Haveninfrastructuur,Agentschap voor Maritieme Dienstverlening en Kust,Stabilisatie talud + Verdiepingsbaggerwerk Oude Haven,Stabilisatie talud + Verdiepingsbaggerwerk Oude Haven,Blankenberge,4000000.0,0.0,0.0,4000000.0,2025,2025,31004,Blankenberge
gip-0108,Asset Management,Haveninfrastructuur,De Vlaamse Waterweg,Aanpassen steiger Sint-Anna,Aanpassen steiger Sint-Anna,Antwerpen,640000.0,0.0,0.0,640000.0,2025,2025,11002,Antwerpen
gip-0109,Asset Management,Haveninfrastructuur,De Vlaamse Waterweg,Vernieuwen jachthaven Doel,Vernieuwen jachthaven Doel fase 2 & aanmeersteiger,Beveren,2250000.0,225000.0,0.0,2475000.0,2025;2026,2025,46003,Beveren
gip-0110,Asset Management,Haveninfrastructuur,Departement Mobiliteit en Openbare Werken,Afbraakwerken en terreinherstel,Afbraakwerken en terreinherstel,Zeehavenoverschrijdend,250000.0,250000.0,250000.0,750000.0,2025;2026;2027,2025,,
gip-0111,Asset Management,Haveninfrastructuur,Departement Mobiliteit en Openbare Werken,Behoud natuurdoelstellingen havengebieden,Behoud natuurdoelstellingen havengebieden,Zeehaven van Antwerpen,353000.0,1650000.0,250000.0,2253000.0,2025;2026;2027,2025,11002,Antwerpen
gip-0112,Asset Management,Haveninfrastructuur,Departement Mobiliteit en Openbare Werken,Instandhouding haveninfrastructuur Antwerpen LO,Instandhouding haveninfrastructuur Antwerpen LO,Zeehaven van Antwerpen,0.0,1500000.0,0.0,1500000.0,2026,2026,11002,Antwerpen
gip-0113,Asset Management,Haveninfrastructuur,Departement Mobiliteit en Openbare Werken,Instandhouding haveninfrastructuur Gent,Instandhouding haveninfrastructuur Gent,Zeehaven van Gent,0.0,6867000.0,2280000.0,9147000.0,2026;2027,2026,44021,Gent
gip-0114,Asset Management,Haveninfrastructuur,Departement Mobiliteit en Openbare Werken,Instandhouding haveninfrastructuur Oostende,Instandhouding haveninfrastructuur Oostende,Zeehaven van Oostende,1000000.0,23000000.0,0.0,24000000.0,2025;2026,2025,35013,Oostende
gip-0115,Asset Management,Haveninfrastructuur,Departement Mobiliteit en Openbare Werken,Instandhouding haveninfrastructuur Schelde,Instandhouding haveninfrastructuur Schelde,Zeehaven van Antwerpen,3500000.0,550000.0,0.0,4050000.0,2025;2026,2025,11002,Antwerpen
gip-0116,Asset Management,Haveninfrastructuur,Departement Mobiliteit en Openbare Werken,Instandhouding haveninfrastructuur Zeebrugge,Instandhouding haveninfrastructuur Zeebrugge,Zeehaven van Zeebrugge,8000000.0,4800000.0,2500000.0,15300000.0,2025;2026;2027,2025,,
gip-0117,Asset Management,Havenwegen,Agentschap Wegen En Verkeer,N180 SO havenwegen Antwerpen,Uitvoering,Antwerpen,10400000.0,20000000.0,20000000.0,50400000.0,2025;2026;2027,2025,11002,Antwerpen
gip-0118,Asset Management,Havenwegen,Agentschap Wegen En Verkeer,N34 SO havenwegen Zeebrugge optimalisatie ontsluitingen,Uitvoering,Zeebrugge,0.0,0.0,3500000.0,3500000.0,2027,2027,31005,Brugge
gip-0119,Asset Management,Havenwegen,Agentschap Wegen En Verkeer,N34a SO havenwegen Zeebrugge doortocht,Uitvoering,Zeebrugge,0.0,1000000.0,0.0,1000000.0,2026,2026,31005,Brugge
