period_end,period_year,period_month,period_label,period_short,hoofdberoepsgroep,beroepsgroep,beroep,vacatures
2018-09-30,2018,9,september 2018,Sep 2018,Organisatieondersteunende en kennisberoepen,Accountants,Accountant,4
2018-09-30,2018,9,september 2018,Sep 2018,Organisatieondersteunende en kennisberoepen,Accountants,Assistent accountancy,5
2018-09-30,2018,9,september 2018,Sep 2018,Organisatieondersteunende en kennisberoepen,Administratief medewerkers,Managementassistent,3
2018-09-30,2018,9,september 2018,Sep 2018,Organisatieondersteunende en kennisberoepen,Administratief medewerkers,Onthaalmedewerker,2
2018-09-30,2018,9,september 2018,Sep 2018,Organisatieondersteunende en kennisberoepen,Administratief medewerkers,Polyvalent administratief medewerker,49
2018-09-30,2018,9,september 2018,Sep 2018,Organisatieondersteunende en kennisberoepen,Administratief medewerkers,Technisch-administratief medewerker,11
2018-09-30,2018,9,september 2018,Sep 2018,Organisatieondersteunende en kennisberoepen,Bedrijfsadviseurs,Milieucoördinator,1
2018-09-30,2018,9,september 2018,Sep 2018,Organisatieondersteunende en kennisberoepen,Bedrijfsadviseurs,Preventieadviseur,3
2018-09-30,2018,9,september 2018,Sep 2018,Organisatieondersteunende en kennisberoepen,Bedrijfsadviseurs,Projectmanager business,0
2018-09-30,2018,9,september 2018,Sep 2018,Organisatieondersteunende en kennisberoepen,Controleurs en inspecteurs,Technisch inspecteur industrie,0
2018-09-30,2018,9,september 2018,Sep 2018,Organisatieondersteunende en kennisberoepen,HR-experts,Payroll advisor,0
2018-09-30,2018,9,september 2018,Sep 2018,Organisatieondersteunende en kennisberoepen,HR-experts,Personeelsmedewerker,1
2018-09-30,2018,9,september 2018,Sep 2018,Organisatieondersteunende en kennisberoepen,HR-experts,Verantwoordelijke werving en opleiding,9
2018-09-30,2018,9,september 2018,Sep 2018,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Integratie expert ICT,1
2018-09-30,2018,9,september 2018,Sep 2018,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Software ontwikkelaar,1
2018-09-30,2018,9,september 2018,Sep 2018,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Support medewerker ICT,3
2018-09-30,2018,9,september 2018,Sep 2018,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Administratief en financieel verantwoordelijke,47
2018-09-30,2018,9,september 2018,Sep 2018,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Algemeen directeur,2
2018-09-30,2018,9,september 2018,Sep 2018,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Facility manager,1
2018-09-30,2018,9,september 2018,Sep 2018,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Marketingmanager,3
2018-09-30,2018,9,september 2018,Sep 2018,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Verantwoordelijke ICT,1
2018-09-30,2018,9,september 2018,Sep 2018,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Aankoper,6
2018-09-30,2018,9,september 2018,Sep 2018,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Commercieel medewerker binnendienst,44
2018-09-30,2018,9,september 2018,Sep 2018,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Contactcenter medewerker,875
2018-09-30,2018,9,september 2018,Sep 2018,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Digital sales assistant,2
2018-09-30,2018,9,september 2018,Sep 2018,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Marketing assistent,4
2018-09-30,2018,9,september 2018,Sep 2018,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Sales engineer,5
2018-09-30,2018,9,september 2018,Sep 2018,Pedagogische beroepen,Onderwijzend en leidinggevend personeel in onderwijs,Pedagogisch coördinator,0
2018-09-30,2018,9,september 2018,Sep 2018,Transport- en logistieke beroepen,Bestuurders in het wegtransport,Taxichauffeur en chauffeur privévervoer,1
2018-09-30,2018,9,september 2018,Sep 2018,Transport- en logistieke beroepen,Bestuurders in het wegtransport,Vrachtwagenbestuurder,26
2018-09-30,2018,9,september 2018,Sep 2018,Transport- en logistieke beroepen,Transport- en logistiek personeel,Dispatcher goederenvervoer,2
2018-09-30,2018,9,september 2018,Sep 2018,Transport- en logistieke beroepen,Transport- en logistiek personeel,Dispatcher personenvervoer,1
2018-09-30,2018,9,september 2018,Sep 2018,Transport- en logistieke beroepen,Transport- en logistiek personeel,Logistiek verantwoordelijke,2
2018-09-30,2018,9,september 2018,Sep 2018,Transport- en logistieke beroepen,Transport- en logistiek personeel,Magazijnbeheerder,0
2018-09-30,2018,9,september 2018,Sep 2018,Transport- en logistieke beroepen,Transport- en logistiek personeel,Magazijnmedewerker,19
2018-09-30,2018,9,september 2018,Sep 2018,Transport- en logistieke beroepen,Transport- en logistiek personeel,Reachtruckchauffeur,1
2018-09-30,2018,9,september 2018,Sep 2018,Transport- en logistieke beroepen,"Werknemers spoor-, water-, luchttransport",Schipper-stuurman binnenscheepvaart,2
2018-09-30,2018,9,september 2018,Sep 2018,Transport- en logistieke beroepen,"Werknemers spoor-, water-, luchttransport",Spoorwerker,1
2018-10-31,2018,10,oktober 2018,Okt 2018,Bouwberoepen,Bouwtechnici,Architect,0
2018-10-31,2018,10,oktober 2018,Okt 2018,Bouwberoepen,Bouwtechnici,BIM-expert (Building Information Modeling),2
2018-10-31,2018,10,oktober 2018,Okt 2018,Bouwberoepen,Bouwtechnici,Bouwkundig tekenaar,21
2018-10-31,2018,10,oktober 2018,Okt 2018,Bouwberoepen,Bouwtechnici,Calculator bouw,25
2018-10-31,2018,10,oktober 2018,Okt 2018,Bouwberoepen,Bouwtechnici,Ingenieur studie en advies bouw,9
2018-10-31,2018,10,oktober 2018,Okt 2018,Bouwberoepen,Bouwtechnici,Interieurarchitect interieurvormgever,1
2018-10-31,2018,10,oktober 2018,Okt 2018,Bouwberoepen,Bouwtechnici,Landmeter,1
2018-10-31,2018,10,oktober 2018,Okt 2018,Bouwberoepen,Bouwtechnici,Projectleider bouw en openbare werken,25
2018-10-31,2018,10,oktober 2018,Okt 2018,Bouwberoepen,Bouwtechnici,Veiligheidscoördinator,3
2018-10-31,2018,10,oktober 2018,Okt 2018,Bouwberoepen,Bouwtechnici,Werfbediende,3
2018-10-31,2018,10,oktober 2018,Okt 2018,Bouwberoepen,Bouwtechnici,Werfleider,59
2018-10-31,2018,10,oktober 2018,Okt 2018,Bouwberoepen,Bouwvakkers,"Aansluiter van waterleidingen, rioleringen en warmtenetten",1
2018-10-31,2018,10,oktober 2018,Okt 2018,Bouwberoepen,Bouwvakkers,Asbestverwijderaar,0
2018-10-31,2018,10,oktober 2018,Okt 2018,Bouwberoepen,Bouwvakkers,Bekister-betonneerder,20
2018-10-31,2018,10,oktober 2018,Okt 2018,Bouwberoepen,Bouwvakkers,Beveiligingstechnicus,5
2018-10-31,2018,10,oktober 2018,Okt 2018,Bouwberoepen,Bouwvakkers,Brandertechnicus,1
2018-10-31,2018,10,oktober 2018,Okt 2018,Bouwberoepen,Bouwvakkers,Daktimmerman,5
2018-10-31,2018,10,oktober 2018,Okt 2018,Bouwberoepen,Bouwvakkers,Dakwerker,69
2018-10-31,2018,10,oktober 2018,Okt 2018,Bouwberoepen,Bouwvakkers,Datacommunicatie- en netwerktechnicus,118
2018-10-31,2018,10,oktober 2018,Okt 2018,Bouwberoepen,Bouwvakkers,Dekvloerlegger,3
2018-10-31,2018,10,oktober 2018,Okt 2018,Bouwberoepen,Bouwvakkers,Elektrotechnisch installateur,11
2018-10-31,2018,10,oktober 2018,Okt 2018,Bouwberoepen,Bouwvakkers,Gevelreiniger,3
2018-10-31,2018,10,oktober 2018,Okt 2018,Bouwberoepen,Bouwvakkers,Gevelrenoveerder-betonhersteller,17
2018-10-31,2018,10,oktober 2018,Okt 2018,Bouwberoepen,Bouwvakkers,Glaswerker,3
2018-10-31,2018,10,oktober 2018,Okt 2018,Bouwberoepen,Bouwvakkers,Industrieel isolatiewerker,7
2018-10-31,2018,10,oktober 2018,Okt 2018,Bouwberoepen,Bouwvakkers,Installateur elektrotechnische basiscomponenten,9
2018-10-31,2018,10,oktober 2018,Okt 2018,Bouwberoepen,Bouwvakkers,Installateur energiemanagementsystemen,1
2018-10-31,2018,10,oktober 2018,Okt 2018,Bouwberoepen,Bouwvakkers,Installateur nutsvoorzieningen,10
2018-10-31,2018,10,oktober 2018,Okt 2018,Bouwberoepen,Bouwvakkers,Interieurbouwer,27
2018-10-31,2018,10,oktober 2018,Okt 2018,Bouwberoepen,Bouwvakkers,Isoleerder ruwbouw en dak,3
2018-10-31,2018,10,oktober 2018,Okt 2018,Bouwberoepen,Bouwvakkers,Medewerker ruwbouw,65
2018-10-31,2018,10,oktober 2018,Okt 2018,Bouwberoepen,Bouwvakkers,Metselaar,119
2018-10-31,2018,10,oktober 2018,Okt 2018,Bouwberoepen,Bouwvakkers,Monteur installatietechnieken,123
2018-10-31,2018,10,oktober 2018,Okt 2018,Bouwberoepen,Bouwvakkers,Natuursteenbewerker,1
2018-10-31,2018,10,oktober 2018,Okt 2018,Bouwberoepen,Bouwvakkers,Onderhoudsmedewerker gebouwen,10
2018-10-31,2018,10,oktober 2018,Okt 2018,Bouwberoepen,Bouwvakkers,Plaatser binnenschrijnwerk,19
2018-10-31,2018,10,oktober 2018,Okt 2018,Bouwberoepen,Bouwvakkers,Plaatser buitenschrijnwerk,52
2018-10-31,2018,10,oktober 2018,Okt 2018,Bouwberoepen,Bouwvakkers,Plaatser van boven- en ondergrondse leidingen,7
2018-10-31,2018,10,oktober 2018,Okt 2018,Bouwberoepen,Bouwvakkers,Plaatser van houten vloerbedekking,2
2018-10-31,2018,10,oktober 2018,Okt 2018,Bouwberoepen,Bouwvakkers,Plaatser van soepele vloerbekledingen,2
2018-10-31,2018,10,oktober 2018,Okt 2018,Bouwberoepen,Bouwvakkers,Rioollegger,3
2018-10-31,2018,10,oktober 2018,Okt 2018,Bouwberoepen,Bouwvakkers,Schilder-decorateur,31
2018-10-31,2018,10,oktober 2018,Okt 2018,Bouwberoepen,Bouwvakkers,Schrijnwerker houtbouw,5
2018-10-31,2018,10,oktober 2018,Okt 2018,Bouwberoepen,Bouwvakkers,Steigerbouwer,5
2018-10-31,2018,10,oktober 2018,Okt 2018,Bouwberoepen,Bouwvakkers,Stukadoor,35
2018-10-31,2018,10,oktober 2018,Okt 2018,Bouwberoepen,Bouwvakkers,Technicus hernieuwbare energietechnieken,1
2018-10-31,2018,10,oktober 2018,Okt 2018,Bouwberoepen,Bouwvakkers,Technicus installatietechnieken,7
2018-10-31,2018,10,oktober 2018,Okt 2018,Bouwberoepen,Bouwvakkers,Vloerder-tegelzetter,30
2018-10-31,2018,10,oktober 2018,Okt 2018,Bouwberoepen,Bouwvakkers,Voeger,3
2018-10-31,2018,10,oktober 2018,Okt 2018,Bouwberoepen,Bouwvakkers,Wegenwerker,40
2018-10-31,2018,10,oktober 2018,Okt 2018,Bouwberoepen,Machinisten en kraanmannen,Bediener grondverzetmachines,16
2018-10-31,2018,10,oktober 2018,Okt 2018,Bouwberoepen,Machinisten en kraanmannen,Bediener machines horizontale boringen,0
2018-10-31,2018,10,oktober 2018,Okt 2018,Bouwberoepen,Machinisten en kraanmannen,Bediener machines verticale boringen,1
2018-10-31,2018,10,oktober 2018,Okt 2018,Bouwberoepen,Machinisten en kraanmannen,Bediener van betonnerings- en asfalteringsmachines,0
2018-10-31,2018,10,oktober 2018,Okt 2018,Bouwberoepen,Machinisten en kraanmannen,Kraanbestuurder,36
2018-10-31,2018,10,oktober 2018,Okt 2018,Bouwberoepen,Machinisten en kraanmannen,Torenkraanbediener,5
2018-10-31,2018,10,oktober 2018,Okt 2018,Dienstverlenende beroepen,Experts vastgoed,Vastgoedbemiddelaar verkoop en verhuur,2
2018-10-31,2018,10,oktober 2018,Okt 2018,Dienstverlenende beroepen,Experts vastgoed,Vastgoedpromotor,2
2018-10-31,2018,10,oktober 2018,Okt 2018,Dienstverlenende beroepen,Juridische dienstverleners,Juridisch medewerker,0
2018-10-31,2018,10,oktober 2018,Okt 2018,Dienstverlenende beroepen,Juridische dienstverleners,Jurist,0
2018-10-31,2018,10,oktober 2018,Okt 2018,Dienstverlenende beroepen,Persoonlijke dienstverleners,Conciërge,1
2018-10-31,2018,10,oktober 2018,Okt 2018,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Huishoudhulp-poetshulp,1
2018-10-31,2018,10,oktober 2018,Okt 2018,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Industrieel reiniger,0
2018-10-31,2018,10,oktober 2018,Okt 2018,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Onderhoudsmedewerker affichering en straatmeubilair,0
2018-10-31,2018,10,oktober 2018,Okt 2018,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Ruitenwasser,0
2018-10-31,2018,10,oktober 2018,Okt 2018,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Schoonmaker van ruimten en lokalen,2
2018-10-31,2018,10,oktober 2018,Okt 2018,Handels- en verkoopberoepen,Verkooppersoneel,Technisch adviseur klantenondersteuning,0
2018-10-31,2018,10,oktober 2018,Okt 2018,Handels- en verkoopberoepen,Verkooppersoneel,"Verhuurder van gereedschappen, transportmiddelen of vrijetijdsmaterieel",0
2018-10-31,2018,10,oktober 2018,Okt 2018,Handels- en verkoopberoepen,Verkooppersoneel,Winkelverkoper,10
2018-10-31,2018,10,oktober 2018,Okt 2018,Handels- en verkoopberoepen,Vertegenwoordigers,Vertegenwoordiger B2B,28
2018-10-31,2018,10,oktober 2018,Okt 2018,Handels- en verkoopberoepen,Vertegenwoordigers,Vertegenwoordiger B2C,7
2018-10-31,2018,10,oktober 2018,Okt 2018,Horecaberoepen,Horecapersoneel,Afwasser,1
2018-10-31,2018,10,oktober 2018,Okt 2018,Horecaberoepen,Horecapersoneel,Kelner,0
2018-10-31,2018,10,oktober 2018,Okt 2018,Horecaberoepen,Horecapersoneel,Kok,1
2018-10-31,2018,10,oktober 2018,Okt 2018,Industriële beroepen en ambachten,Beoefenaars van ambachten,Ambachtelijk metaalbewerker,0
2018-10-31,2018,10,oktober 2018,Okt 2018,Industriële beroepen en ambachten,Beoefenaars van ambachten,Decorateur van kunst- en artisanale objecten,1
2018-10-31,2018,10,oktober 2018,Okt 2018,Industriële beroepen en ambachten,Bewerkers van voeding,Slager,3
2018-10-31,2018,10,oktober 2018,Okt 2018,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Industrieel schilder,5
2018-10-31,2018,10,oktober 2018,Okt 2018,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Productiemedewerker,3
2018-10-31,2018,10,oktober 2018,Okt 2018,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Productiemedewerker prefabbeton,2
2018-10-31,2018,10,oktober 2018,Okt 2018,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Productieoperator elektrische en elektronische componenten,11
2018-10-31,2018,10,oktober 2018,Okt 2018,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,"Productieoperator van stortbeton, cement, asfalt en granulaten",3
2018-10-31,2018,10,oktober 2018,Okt 2018,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Uitvoerder van werken op hoogte,1
2018-10-31,2018,10,oktober 2018,Okt 2018,Industriële beroepen en ambachten,Drukkers,Digitaal drukker,0
2018-10-31,2018,10,oktober 2018,Okt 2018,Industriële beroepen en ambachten,Industriële technici,Expert productieproces en -methodes,2
2018-10-31,2018,10,oktober 2018,Okt 2018,Industriële beroepen en ambachten,Industriële technici,Industrieel elektromecanicien,102
2018-10-31,2018,10,oktober 2018,Okt 2018,Industriële beroepen en ambachten,Industriële technici,Industrieel laborant,0
2018-10-31,2018,10,oktober 2018,Okt 2018,Industriële beroepen en ambachten,Industriële technici,Industrieel onderhoudstechnicus,25
2018-10-31,2018,10,oktober 2018,Okt 2018,Industriële beroepen en ambachten,Industriële technici,Koeltechnicus,12
2018-10-31,2018,10,oktober 2018,Okt 2018,Industriële beroepen en ambachten,Industriële technici,Lifttechnicus,0
2018-10-31,2018,10,oktober 2018,Okt 2018,Industriële beroepen en ambachten,Industriële technici,Medewerker kwaliteitscontrole,2
2018-10-31,2018,10,oktober 2018,Okt 2018,Industriële beroepen en ambachten,Industriële technici,Onderhoudstechnicus industriële automatisering,0
2018-10-31,2018,10,oktober 2018,Okt 2018,Industriële beroepen en ambachten,Industriële technici,Onderhoudstechnicus waterdistributie en sanering,0
2018-10-31,2018,10,oktober 2018,Okt 2018,Industriële beroepen en ambachten,Industriële technici,Ontwerper industriële automatisering,2
2018-10-31,2018,10,oktober 2018,Okt 2018,Industriële beroepen en ambachten,Industriële technici,Productieplanner,3
2018-10-31,2018,10,oktober 2018,Okt 2018,Industriële beroepen en ambachten,Industriële technici,Regeltechnicus klimatisatie,14
2018-10-31,2018,10,oktober 2018,Okt 2018,Industriële beroepen en ambachten,Industriële technici,Technicus elektro en elektronica,0
2018-10-31,2018,10,oktober 2018,Okt 2018,Industriële beroepen en ambachten,Industriële technici,Technicus elektronische installaties,13
2018-10-31,2018,10,oktober 2018,Okt 2018,Industriële beroepen en ambachten,Industriële technici,"Technicus veiligheid, hygiëne en leefmilieu",0
2018-10-31,2018,10,oktober 2018,Okt 2018,Industriële beroepen en ambachten,Industriële technici,Werkvoorbereider,6
2018-10-31,2018,10,oktober 2018,Okt 2018,Industriële beroepen en ambachten,Medewerkers houtindustrie,Meubelmaker,5
2018-10-31,2018,10,oktober 2018,Okt 2018,Industriële beroepen en ambachten,Medewerkers houtindustrie,Operator CNC-gestuurde houtbewerkingsmachines,0
2018-10-31,2018,10,oktober 2018,Okt 2018,Industriële beroepen en ambachten,Medewerkers houtindustrie,Productieoperator hout,0
2018-10-31,2018,10,oktober 2018,Okt 2018,Industriële beroepen en ambachten,Medewerkers houtindustrie,Werkplaatsschrijnwerker,17
2018-10-31,2018,10,oktober 2018,Okt 2018,Industriële beroepen en ambachten,Monteurs en installateurs elektrotechniek,Bordenbouwer - Elektromonteur machinebouw,5
2018-10-31,2018,10,oktober 2018,Okt 2018,Industriële beroepen en ambachten,Monteurs en installateurs elektrotechniek,Elektrotechnicus,87
2018-10-31,2018,10,oktober 2018,Okt 2018,Industriële beroepen en ambachten,Precisietechniekers,Slotenmaker,0
2018-10-31,2018,10,oktober 2018,Okt 2018,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Insteller-omsteller plaatbewerking,3
2018-10-31,2018,10,oktober 2018,Okt 2018,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Insteller-omsteller verspaning,5
2018-10-31,2018,10,oktober 2018,Okt 2018,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Machinebouwer,2
2018-10-31,2018,10,oktober 2018,Okt 2018,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Manueel lasser,14
2018-10-31,2018,10,oktober 2018,Okt 2018,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Monteur staalconstructies,16
2018-10-31,2018,10,oktober 2018,Okt 2018,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Operator montage en assemblage,10
2018-10-31,2018,10,oktober 2018,Okt 2018,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Pijpfitter,4
2018-10-31,2018,10,oktober 2018,Okt 2018,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Productieoperator metaal,1
2018-10-31,2018,10,oktober 2018,Okt 2018,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Rigger-monteerder,11
2018-10-31,2018,10,oktober 2018,Okt 2018,Industriële beroepen en ambachten,Technisch leidinggevenden,Productiemanager,1
2018-10-31,2018,10,oktober 2018,Okt 2018,Industriële beroepen en ambachten,Technisch leidinggevenden,Projectmanager engineering,12
2018-10-31,2018,10,oktober 2018,Okt 2018,Industriële beroepen en ambachten,Technisch leidinggevenden,Teamleader productie,0
2018-10-31,2018,10,oktober 2018,Okt 2018,Industriële beroepen en ambachten,Technisch leidinggevenden,Verantwoordelijke beheer en onderhoud van voertuigen,0
2018-10-31,2018,10,oktober 2018,Okt 2018,Industriële beroepen en ambachten,Technisch leidinggevenden,Verantwoordelijke industrieel onderhoud,4
2018-10-31,2018,10,oktober 2018,Okt 2018,Industriële beroepen en ambachten,Technisch leidinggevenden,Verantwoordelijke kwaliteitscontrole,1
2018-10-31,2018,10,oktober 2018,Okt 2018,Industriële beroepen en ambachten,Tekenaars en vormgevers,"Tekenaar-ontwerper elektriciteit, elektronica",5
2018-10-31,2018,10,oktober 2018,Okt 2018,Industriële beroepen en ambachten,Tekenaars en vormgevers,Tekenaar-ontwerper mechanica,0
2018-10-31,2018,10,oktober 2018,Okt 2018,Industriële beroepen en ambachten,Voer- en werktuigherstellers,Onderhoudsmecanicien van zware bedrijfsvoertuigen,0
2018-10-31,2018,10,oktober 2018,Okt 2018,Industriële beroepen en ambachten,Voer- en werktuigherstellers,Plaatwerker carrosserie,0
2018-10-31,2018,10,oktober 2018,Okt 2018,Industriële beroepen en ambachten,Voer- en werktuigherstellers,"Technicus werf-, landbouw- en hefmachines",6
2018-10-31,2018,10,oktober 2018,Okt 2018,"Land-, tuin- en bosbouw- en visserijberoepen","Land-, tuin- en bosbouwers en vissers",Medewerker landbouw,0
2018-10-31,2018,10,oktober 2018,Okt 2018,"Land-, tuin- en bosbouw- en visserijberoepen","Land-, tuin- en bosbouwers en vissers",Medewerker loonwerk,0
2018-10-31,2018,10,oktober 2018,Okt 2018,"Land-, tuin- en bosbouw- en visserijberoepen","Land-, tuin- en bosbouwers en vissers",Medewerker paardenhouderij,1
2018-10-31,2018,10,oktober 2018,Okt 2018,"Land-, tuin- en bosbouw- en visserijberoepen","Land-, tuin- en bosbouwers en vissers",Medewerker tuin- en groenaanleg en -onderhoud,13
2018-10-31,2018,10,oktober 2018,Okt 2018,"Land-, tuin- en bosbouw- en visserijberoepen","Land-, tuin- en bosbouwers en vissers",Medewerker tuinbouw,2
2018-10-31,2018,10,oktober 2018,Okt 2018,"Land-, tuin- en bosbouw- en visserijberoepen","Land-, tuin- en bosbouwers en vissers",Verantwoordelijke tuin- en groenaanleg en -onderhoud,0
2018-10-31,2018,10,oktober 2018,Okt 2018,Organisatieondersteunende en kennisberoepen,Accountants,Accountant,8
2018-10-31,2018,10,oktober 2018,Okt 2018,Organisatieondersteunende en kennisberoepen,Accountants,Assistent accountancy,10
2018-10-31,2018,10,oktober 2018,Okt 2018,Organisatieondersteunende en kennisberoepen,Administratief medewerkers,Managementassistent,5
2018-10-31,2018,10,oktober 2018,Okt 2018,Organisatieondersteunende en kennisberoepen,Administratief medewerkers,Onthaalmedewerker,3
2018-10-31,2018,10,oktober 2018,Okt 2018,Organisatieondersteunende en kennisberoepen,Administratief medewerkers,Polyvalent administratief medewerker,52
2018-10-31,2018,10,oktober 2018,Okt 2018,Organisatieondersteunende en kennisberoepen,Administratief medewerkers,Technisch-administratief medewerker,10
2018-10-31,2018,10,oktober 2018,Okt 2018,Organisatieondersteunende en kennisberoepen,Bedrijfsadviseurs,Milieucoördinator,0
2018-10-31,2018,10,oktober 2018,Okt 2018,Organisatieondersteunende en kennisberoepen,Bedrijfsadviseurs,Preventieadviseur,9
2018-10-31,2018,10,oktober 2018,Okt 2018,Organisatieondersteunende en kennisberoepen,Bedrijfsadviseurs,Projectmanager business,1
2018-10-31,2018,10,oktober 2018,Okt 2018,Organisatieondersteunende en kennisberoepen,HR-experts,Personeelsmedewerker,5
2018-10-31,2018,10,oktober 2018,Okt 2018,Organisatieondersteunende en kennisberoepen,HR-experts,Verantwoordelijke werving en opleiding,4
2018-10-31,2018,10,oktober 2018,Okt 2018,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Integratie expert ICT,3
2018-10-31,2018,10,oktober 2018,Okt 2018,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Software ontwikkelaar,1
2018-10-31,2018,10,oktober 2018,Okt 2018,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Support medewerker ICT,3
2018-10-31,2018,10,oktober 2018,Okt 2018,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Administratief en financieel verantwoordelijke,2
2018-10-31,2018,10,oktober 2018,Okt 2018,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Algemeen directeur,2
2018-10-31,2018,10,oktober 2018,Okt 2018,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Facility manager,0
2018-10-31,2018,10,oktober 2018,Okt 2018,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Marketingmanager,4
2018-10-31,2018,10,oktober 2018,Okt 2018,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Verantwoordelijke ICT,0
2018-10-31,2018,10,oktober 2018,Okt 2018,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Verantwoordelijke aankoop,1
2018-10-31,2018,10,oktober 2018,Okt 2018,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Aankoper,2
2018-10-31,2018,10,oktober 2018,Okt 2018,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Accountmanager sales,1
2018-10-31,2018,10,oktober 2018,Okt 2018,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Commercieel medewerker binnendienst,5
2018-10-31,2018,10,oktober 2018,Okt 2018,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Contactcenter medewerker,16
2018-10-31,2018,10,oktober 2018,Okt 2018,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Digital marketeer,1
2018-10-31,2018,10,oktober 2018,Okt 2018,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Digital sales assistant,1
2018-10-31,2018,10,oktober 2018,Okt 2018,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Sales engineer,45
2018-10-31,2018,10,oktober 2018,Okt 2018,Pedagogische beroepen,Onderwijzend en leidinggevend personeel in onderwijs,Pedagogisch coördinator,0
2018-10-31,2018,10,oktober 2018,Okt 2018,Transport- en logistieke beroepen,Bestuurders in het wegtransport,Taxichauffeur en chauffeur privévervoer,1
2018-10-31,2018,10,oktober 2018,Okt 2018,Transport- en logistieke beroepen,Bestuurders in het wegtransport,Vrachtwagenbestuurder,35
2018-10-31,2018,10,oktober 2018,Okt 2018,Transport- en logistieke beroepen,Transport- en logistiek personeel,Dispatcher goederenvervoer,3
2018-10-31,2018,10,oktober 2018,Okt 2018,Transport- en logistieke beroepen,Transport- en logistiek personeel,Dispatcher personenvervoer,2
2018-10-31,2018,10,oktober 2018,Okt 2018,Transport- en logistieke beroepen,Transport- en logistiek personeel,Koerier besteller,1
2018-10-31,2018,10,oktober 2018,Okt 2018,Transport- en logistieke beroepen,Transport- en logistiek personeel,Logistiek verantwoordelijke,3
2018-10-31,2018,10,oktober 2018,Okt 2018,Transport- en logistieke beroepen,Transport- en logistiek personeel,Magazijnbeheerder,1
2018-10-31,2018,10,oktober 2018,Okt 2018,Transport- en logistieke beroepen,Transport- en logistiek personeel,Magazijnmedewerker,30
2018-10-31,2018,10,oktober 2018,Okt 2018,Transport- en logistieke beroepen,"Werknemers spoor-, water-, luchttransport",Schipper-stuurman binnenscheepvaart,2
2018-10-31,2018,10,oktober 2018,Okt 2018,Transport- en logistieke beroepen,"Werknemers spoor-, water-, luchttransport",Spoorwerker,2
