period_end,period_year,period_month,period_label,period_short,hoofdberoepsgroep,beroepsgroep,beroep,vacatures
2025-03-31,2025,3,maart 2025,Mrt 2025,Industriële beroepen en ambachten,Voer- en werktuigherstellers,Plaatwerker carrosserie,1
2025-03-31,2025,3,maart 2025,Mrt 2025,Industriële beroepen en ambachten,Voer- en werktuigherstellers,"Technicus werf-, landbouw- en hefmachines",43
2025-03-31,2025,3,maart 2025,Mrt 2025,Industriële beroepen en ambachten,Voer- en werktuigherstellers,Werktuigkundige scheepvaart,1
2025-03-31,2025,3,maart 2025,Mrt 2025,"Land-, tuin- en bosbouw- en visserijberoepen","Land-, tuin- en bosbouwers en vissers",Bestuurder van bosexploitatiemachines,1
2025-03-31,2025,3,maart 2025,Mrt 2025,"Land-, tuin- en bosbouw- en visserijberoepen","Land-, tuin- en bosbouwers en vissers",Medewerker landbouw,0
2025-03-31,2025,3,maart 2025,Mrt 2025,"Land-, tuin- en bosbouw- en visserijberoepen","Land-, tuin- en bosbouwers en vissers",Medewerker tuin- en groenaanleg en -onderhoud,19
2025-03-31,2025,3,maart 2025,Mrt 2025,"Land-, tuin- en bosbouw- en visserijberoepen","Land-, tuin- en bosbouwers en vissers",Medewerker tuinbouw,0
2025-03-31,2025,3,maart 2025,Mrt 2025,"Land-, tuin- en bosbouw- en visserijberoepen","Land-, tuin- en bosbouwers en vissers",Verantwoordelijke tuin- en groenaanleg en -onderhoud,5
2025-03-31,2025,3,maart 2025,Mrt 2025,Organisatieondersteunende en kennisberoepen,Accountants,Accountant,16
2025-03-31,2025,3,maart 2025,Mrt 2025,Organisatieondersteunende en kennisberoepen,Accountants,Assistent accountancy,29
2025-03-31,2025,3,maart 2025,Mrt 2025,Organisatieondersteunende en kennisberoepen,Administratief medewerkers,Managementassistent,11
2025-03-31,2025,3,maart 2025,Mrt 2025,Organisatieondersteunende en kennisberoepen,Administratief medewerkers,Onthaalmedewerker,4
2025-03-31,2025,3,maart 2025,Mrt 2025,Organisatieondersteunende en kennisberoepen,Administratief medewerkers,Polyvalent administratief medewerker,97
2025-03-31,2025,3,maart 2025,Mrt 2025,Organisatieondersteunende en kennisberoepen,Administratief medewerkers,Technisch-administratief medewerker,35
2025-03-31,2025,3,maart 2025,Mrt 2025,Organisatieondersteunende en kennisberoepen,Bedrijfsadviseurs,Business en financial controller,6
2025-03-31,2025,3,maart 2025,Mrt 2025,Organisatieondersteunende en kennisberoepen,Bedrijfsadviseurs,Milieucoördinator,9
2025-03-31,2025,3,maart 2025,Mrt 2025,Organisatieondersteunende en kennisberoepen,Bedrijfsadviseurs,Preventieadviseur,14
2025-03-31,2025,3,maart 2025,Mrt 2025,Organisatieondersteunende en kennisberoepen,Bedrijfsadviseurs,Projectmanager business,6
2025-03-31,2025,3,maart 2025,Mrt 2025,Organisatieondersteunende en kennisberoepen,Controleurs en inspecteurs,Technisch inspecteur industrie,1
2025-03-31,2025,3,maart 2025,Mrt 2025,Organisatieondersteunende en kennisberoepen,HR-experts,Payroll advisor,3
2025-03-31,2025,3,maart 2025,Mrt 2025,Organisatieondersteunende en kennisberoepen,HR-experts,Personeelsmedewerker,7
2025-03-31,2025,3,maart 2025,Mrt 2025,Organisatieondersteunende en kennisberoepen,HR-experts,Verantwoordelijke werving en opleiding,2
2025-03-31,2025,3,maart 2025,Mrt 2025,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Data scientist,1
2025-03-31,2025,3,maart 2025,Mrt 2025,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,ICT architect,1
2025-03-31,2025,3,maart 2025,Mrt 2025,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Integratie expert ICT,4
2025-03-31,2025,3,maart 2025,Mrt 2025,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Netwerkbeheerder,3
2025-03-31,2025,3,maart 2025,Mrt 2025,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Software ontwikkelaar,8
2025-03-31,2025,3,maart 2025,Mrt 2025,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Support medewerker ICT,4
2025-03-31,2025,3,maart 2025,Mrt 2025,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Systeembeheerder,2
2025-03-31,2025,3,maart 2025,Mrt 2025,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Administratief en financieel verantwoordelijke,1
2025-03-31,2025,3,maart 2025,Mrt 2025,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Algemeen directeur,3
2025-03-31,2025,3,maart 2025,Mrt 2025,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Facility manager,2
2025-03-31,2025,3,maart 2025,Mrt 2025,Organisatieondersteunende en kennisberoepen,Leidinggevenden,HR-manager,5
2025-03-31,2025,3,maart 2025,Mrt 2025,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Marketingmanager,8
2025-03-31,2025,3,maart 2025,Mrt 2025,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Sales manager,1
2025-03-31,2025,3,maart 2025,Mrt 2025,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Verantwoordelijke ICT,1
2025-03-31,2025,3,maart 2025,Mrt 2025,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Verantwoordelijke aankoop,2
2025-03-31,2025,3,maart 2025,Mrt 2025,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Aankoper,18
2025-03-31,2025,3,maart 2025,Mrt 2025,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Commercieel medewerker binnendienst,24
2025-03-31,2025,3,maart 2025,Mrt 2025,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Contactcenter medewerker,25
2025-03-31,2025,3,maart 2025,Mrt 2025,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Digital marketeer,1
2025-03-31,2025,3,maart 2025,Mrt 2025,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Digital sales assistant,6
2025-03-31,2025,3,maart 2025,Mrt 2025,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Productmanager,2
2025-03-31,2025,3,maart 2025,Mrt 2025,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Sales engineer,12
2025-03-31,2025,3,maart 2025,Mrt 2025,Organisatieondersteunende en kennisberoepen,Onderzoeksmedewerkers en beleidsexperten,Beleidsdeskundige,5
2025-03-31,2025,3,maart 2025,Mrt 2025,Organisatieondersteunende en kennisberoepen,Onderzoeksmedewerkers en beleidsexperten,Marktonderzoeker,2
2025-03-31,2025,3,maart 2025,Mrt 2025,Organisatieondersteunende en kennisberoepen,Onderzoeksmedewerkers en beleidsexperten,Wetenschappelijk onderzoeker,2
2025-03-31,2025,3,maart 2025,Mrt 2025,Organisatieondersteunende en kennisberoepen,Specialisten kennisbeheer en communicatie,Erfgoedkundige,1
2025-03-31,2025,3,maart 2025,Mrt 2025,Organisatieondersteunende en kennisberoepen,Specialisten kennisbeheer en communicatie,Journalist-redacteur,1
2025-03-31,2025,3,maart 2025,Mrt 2025,Transport- en logistieke beroepen,Bestuurders in het wegtransport,Vrachtwagenbestuurder,172
2025-03-31,2025,3,maart 2025,Mrt 2025,Transport- en logistieke beroepen,Transport- en logistiek personeel,Dispatcher goederenvervoer,7
2025-03-31,2025,3,maart 2025,Mrt 2025,Transport- en logistieke beroepen,Transport- en logistiek personeel,Heftruckchauffeur,1
2025-03-31,2025,3,maart 2025,Mrt 2025,Transport- en logistieke beroepen,Transport- en logistiek personeel,Koerier besteller,1
2025-03-31,2025,3,maart 2025,Mrt 2025,Transport- en logistieke beroepen,Transport- en logistiek personeel,Logistiek verantwoordelijke,8
2025-03-31,2025,3,maart 2025,Mrt 2025,Transport- en logistieke beroepen,Transport- en logistiek personeel,Magazijnbeheerder,3
2025-03-31,2025,3,maart 2025,Mrt 2025,Transport- en logistieke beroepen,Transport- en logistiek personeel,Magazijnmedewerker,44
2025-03-31,2025,3,maart 2025,Mrt 2025,Transport- en logistieke beroepen,Transport- en logistiek personeel,Medewerker internationaal goederenverkeer,1
2025-03-31,2025,3,maart 2025,Mrt 2025,Transport- en logistieke beroepen,Transport- en logistiek personeel,Verantwoordelijke logistieke site,1
2025-03-31,2025,3,maart 2025,Mrt 2025,Transport- en logistieke beroepen,Transport- en logistiek personeel,Verhuizer,4
2025-03-31,2025,3,maart 2025,Mrt 2025,Transport- en logistieke beroepen,"Werknemers spoor-, water-, luchttransport",Matroos binnenscheepvaart,1
2025-03-31,2025,3,maart 2025,Mrt 2025,Transport- en logistieke beroepen,"Werknemers spoor-, water-, luchttransport",Schipper-stuurman binnenscheepvaart,4
2025-03-31,2025,3,maart 2025,Mrt 2025,Transport- en logistieke beroepen,"Werknemers spoor-, water-, luchttransport",Spoorwerker,8
2025-03-31,2025,3,maart 2025,Mrt 2025,Transport- en logistieke beroepen,"Werknemers spoor-, water-, luchttransport",Traffic controller,3
2025-03-31,2025,3,maart 2025,Mrt 2025,Vrijetijds- en artistieke beroepen,Podium- en audiovisuele technici,Beeldopnametechnicus,0
2025-04-30,2025,4,april 2025,Apr 2025,Bouwberoepen,Bouwtechnici,Architect,3
2025-04-30,2025,4,april 2025,Apr 2025,Bouwberoepen,Bouwtechnici,BIM-expert (Building Information Modeling),3
2025-04-30,2025,4,april 2025,Apr 2025,Bouwberoepen,Bouwtechnici,Bodemonderzoeker,1
2025-04-30,2025,4,april 2025,Apr 2025,Bouwberoepen,Bouwtechnici,Bouwkundig tekenaar,27
2025-04-30,2025,4,april 2025,Apr 2025,Bouwberoepen,Bouwtechnici,Calculator bouw,139
2025-04-30,2025,4,april 2025,Apr 2025,Bouwberoepen,Bouwtechnici,Ingenieur studie en advies bouw,50
2025-04-30,2025,4,april 2025,Apr 2025,Bouwberoepen,Bouwtechnici,Interieurarchitect interieurvormgever,7
2025-04-30,2025,4,april 2025,Apr 2025,Bouwberoepen,Bouwtechnici,Landmeter,10
2025-04-30,2025,4,april 2025,Apr 2025,Bouwberoepen,Bouwtechnici,Projectleider bouw en openbare werken,100
2025-04-30,2025,4,april 2025,Apr 2025,Bouwberoepen,Bouwtechnici,Veiligheidscoördinator,6
2025-04-30,2025,4,april 2025,Apr 2025,Bouwberoepen,Bouwtechnici,Werfbediende,5
2025-04-30,2025,4,april 2025,Apr 2025,Bouwberoepen,Bouwtechnici,Werfleider,297
2025-04-30,2025,4,april 2025,Apr 2025,Bouwberoepen,Bouwvakkers,"Aansluiter van waterleidingen, rioleringen en warmtenetten",26
2025-04-30,2025,4,april 2025,Apr 2025,Bouwberoepen,Bouwvakkers,Asbestverwijderaar,33
2025-04-30,2025,4,april 2025,Apr 2025,Bouwberoepen,Bouwvakkers,Bekister-betonneerder,87
2025-04-30,2025,4,april 2025,Apr 2025,Bouwberoepen,Bouwvakkers,Beveiligingstechnicus,28
2025-04-30,2025,4,april 2025,Apr 2025,Bouwberoepen,Bouwvakkers,Brandertechnicus,5
2025-04-30,2025,4,april 2025,Apr 2025,Bouwberoepen,Bouwvakkers,Daktimmerman,11
2025-04-30,2025,4,april 2025,Apr 2025,Bouwberoepen,Bouwvakkers,Dakwerker,247
2025-04-30,2025,4,april 2025,Apr 2025,Bouwberoepen,Bouwvakkers,Datacommunicatie- en netwerktechnicus,69
2025-04-30,2025,4,april 2025,Apr 2025,Bouwberoepen,Bouwvakkers,Dekvloerlegger,8
2025-04-30,2025,4,april 2025,Apr 2025,Bouwberoepen,Bouwvakkers,Elektrotechnisch installateur,3
2025-04-30,2025,4,april 2025,Apr 2025,Bouwberoepen,Bouwvakkers,Gevelreiniger,3
2025-04-30,2025,4,april 2025,Apr 2025,Bouwberoepen,Bouwvakkers,Gevelrenoveerder-betonhersteller,15
2025-04-30,2025,4,april 2025,Apr 2025,Bouwberoepen,Bouwvakkers,Glaswerker,8
2025-04-30,2025,4,april 2025,Apr 2025,Bouwberoepen,Bouwvakkers,Industrieel isolatiewerker,52
2025-04-30,2025,4,april 2025,Apr 2025,Bouwberoepen,Bouwvakkers,Installateur elektrotechnische basiscomponenten,4
2025-04-30,2025,4,april 2025,Apr 2025,Bouwberoepen,Bouwvakkers,Installateur energiemanagementsystemen,44
2025-04-30,2025,4,april 2025,Apr 2025,Bouwberoepen,Bouwvakkers,Installateur nutsvoorzieningen,23
2025-04-30,2025,4,april 2025,Apr 2025,Bouwberoepen,Bouwvakkers,Interieurbouwer,76
2025-04-30,2025,4,april 2025,Apr 2025,Bouwberoepen,Bouwvakkers,Isoleerder ruwbouw en dak,1
2025-04-30,2025,4,april 2025,Apr 2025,Bouwberoepen,Bouwvakkers,Medewerker ruwbouw,271
2025-04-30,2025,4,april 2025,Apr 2025,Bouwberoepen,Bouwvakkers,Metselaar,203
2025-04-30,2025,4,april 2025,Apr 2025,Bouwberoepen,Bouwvakkers,Monteur installatietechnieken,235
2025-04-30,2025,4,april 2025,Apr 2025,Bouwberoepen,Bouwvakkers,Natuursteenbewerker,6
2025-04-30,2025,4,april 2025,Apr 2025,Bouwberoepen,Bouwvakkers,Onderhoudsmedewerker gebouwen,28
2025-04-30,2025,4,april 2025,Apr 2025,Bouwberoepen,Bouwvakkers,Onderhoudsmedewerker wegennet,4
2025-04-30,2025,4,april 2025,Apr 2025,Bouwberoepen,Bouwvakkers,Plaatser binnenschrijnwerk,34
2025-04-30,2025,4,april 2025,Apr 2025,Bouwberoepen,Bouwvakkers,Plaatser buitenschrijnwerk,143
2025-04-30,2025,4,april 2025,Apr 2025,Bouwberoepen,Bouwvakkers,Plaatser van boven- en ondergrondse leidingen,245
2025-04-30,2025,4,april 2025,Apr 2025,Bouwberoepen,Bouwvakkers,Plaatser van soepele vloerbekledingen,3
2025-04-30,2025,4,april 2025,Apr 2025,Bouwberoepen,Bouwvakkers,Rioollegger,10
2025-04-30,2025,4,april 2025,Apr 2025,Bouwberoepen,Bouwvakkers,Schilder-decorateur,79
2025-04-30,2025,4,april 2025,Apr 2025,Bouwberoepen,Bouwvakkers,Schrijnwerker houtbouw,8
2025-04-30,2025,4,april 2025,Apr 2025,Bouwberoepen,Bouwvakkers,Steigerbouwer,122
2025-04-30,2025,4,april 2025,Apr 2025,Bouwberoepen,Bouwvakkers,Stukadoor,70
2025-04-30,2025,4,april 2025,Apr 2025,Bouwberoepen,Bouwvakkers,Technicus hernieuwbare energietechnieken,1
2025-04-30,2025,4,april 2025,Apr 2025,Bouwberoepen,Bouwvakkers,Technicus installatietechnieken,22
2025-04-30,2025,4,april 2025,Apr 2025,Bouwberoepen,Bouwvakkers,Vloerder-tegelzetter,40
2025-04-30,2025,4,april 2025,Apr 2025,Bouwberoepen,Bouwvakkers,Voeger,8
2025-04-30,2025,4,april 2025,Apr 2025,Bouwberoepen,Bouwvakkers,Wegenwerker,810
2025-04-30,2025,4,april 2025,Apr 2025,Bouwberoepen,Machinisten en kraanmannen,Bediener grondverzetmachines,127
2025-04-30,2025,4,april 2025,Apr 2025,Bouwberoepen,Machinisten en kraanmannen,Bediener machines horizontale boringen,6
2025-04-30,2025,4,april 2025,Apr 2025,Bouwberoepen,Machinisten en kraanmannen,Bediener machines verticale boringen,4
2025-04-30,2025,4,april 2025,Apr 2025,Bouwberoepen,Machinisten en kraanmannen,Kraanbestuurder,75
2025-04-30,2025,4,april 2025,Apr 2025,Bouwberoepen,Machinisten en kraanmannen,Torenkraanbediener,10
2025-04-30,2025,4,april 2025,Apr 2025,Dienstverlenende beroepen,Experts vastgoed,Syndicus,1
2025-04-30,2025,4,april 2025,Apr 2025,Dienstverlenende beroepen,Experts vastgoed,Vastgoedbemiddelaar overdracht,1
2025-04-30,2025,4,april 2025,Apr 2025,Dienstverlenende beroepen,Experts vastgoed,Vastgoedbemiddelaar verkoop en verhuur,1
2025-04-30,2025,4,april 2025,Apr 2025,Dienstverlenende beroepen,Experts vastgoed,Vastgoedpromotor,5
2025-04-30,2025,4,april 2025,Apr 2025,Dienstverlenende beroepen,Juridische dienstverleners,Juridisch medewerker,1
2025-04-30,2025,4,april 2025,Apr 2025,Dienstverlenende beroepen,Juridische dienstverleners,Jurist,5
2025-04-30,2025,4,april 2025,Apr 2025,Dienstverlenende beroepen,Medewerkers in finance,Beheerder verzekeringen,1
2025-04-30,2025,4,april 2025,Apr 2025,Dienstverlenende beroepen,Medewerkers in finance,Financieel analist,1
2025-04-30,2025,4,april 2025,Apr 2025,Dienstverlenende beroepen,Medewerkers in finance,Revisor,1
2025-04-30,2025,4,april 2025,Apr 2025,Dienstverlenende beroepen,Medewerkers in finance,Underwriter verzekeringen,1
2025-04-30,2025,4,april 2025,Apr 2025,Dienstverlenende beroepen,Persoonlijke dienstverleners,Medewerker kuuroord,1
2025-04-30,2025,4,april 2025,Apr 2025,Dienstverlenende beroepen,Persoonlijke dienstverleners,Schoonheidsspecialist,1
2025-04-30,2025,4,april 2025,Apr 2025,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Huishoudhulp-poetshulp,2
2025-04-30,2025,4,april 2025,Apr 2025,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Industrieel reiniger,6
2025-04-30,2025,4,april 2025,Apr 2025,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Milieuwerker,1
2025-04-30,2025,4,april 2025,Apr 2025,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Ruitenwasser,1
2025-04-30,2025,4,april 2025,Apr 2025,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Schoonmaker van ruimten en lokalen,17
2025-04-30,2025,4,april 2025,Apr 2025,Handels- en verkoopberoepen,Verkooppersoneel,Technisch adviseur klantenondersteuning,4
2025-04-30,2025,4,april 2025,Apr 2025,Handels- en verkoopberoepen,Verkooppersoneel,Winkelverkoper,16
2025-04-30,2025,4,april 2025,Apr 2025,Handels- en verkoopberoepen,Vertegenwoordigers,Vertegenwoordiger B2B,72
2025-04-30,2025,4,april 2025,Apr 2025,Horecaberoepen,Horecapersoneel,Hulpkok,8
2025-04-30,2025,4,april 2025,Apr 2025,Horecaberoepen,Horecapersoneel,Kelner,5
2025-04-30,2025,4,april 2025,Apr 2025,Horecaberoepen,Horecapersoneel,Keukenmedewerker,6
2025-04-30,2025,4,april 2025,Apr 2025,Horecaberoepen,Horecapersoneel,Keukenverantwoordelijke,3
2025-04-30,2025,4,april 2025,Apr 2025,Horecaberoepen,Horecapersoneel,Kok,2
2025-04-30,2025,4,april 2025,Apr 2025,Horecaberoepen,Horecapersoneel,Medewerker fastfood,1
2025-04-30,2025,4,april 2025,Apr 2025,Industriële beroepen en ambachten,Beoefenaars van ambachten,Ambachtelijk glasbewerker,1
2025-04-30,2025,4,april 2025,Apr 2025,Industriële beroepen en ambachten,Beoefenaars van ambachten,Decorateur van kunst- en artisanale objecten,2
2025-04-30,2025,4,april 2025,Apr 2025,Industriële beroepen en ambachten,Bewerkers van voeding,Charcutier,4
2025-04-30,2025,4,april 2025,Apr 2025,Industriële beroepen en ambachten,Bewerkers van voeding,Slager,5
2025-04-30,2025,4,april 2025,Apr 2025,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Industrieel schilder,28
2025-04-30,2025,4,april 2025,Apr 2025,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Operator glasbewerking,1
2025-04-30,2025,4,april 2025,Apr 2025,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Productiemedewerker,4
2025-04-30,2025,4,april 2025,Apr 2025,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Productieoperator elektrische en elektronische componenten,31
2025-04-30,2025,4,april 2025,Apr 2025,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,"Productieoperator van stortbeton, cement, asfalt en granulaten",5
2025-04-30,2025,4,april 2025,Apr 2025,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Uitvoerder van werken op hoogte,7
2025-04-30,2025,4,april 2025,Apr 2025,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Verpakker,1
2025-04-30,2025,4,april 2025,Apr 2025,Industriële beroepen en ambachten,Industriële technici,Expert productieproces en -methodes,5
2025-04-30,2025,4,april 2025,Apr 2025,Industriële beroepen en ambachten,Industriële technici,Industrieel elektromecanicien,121
2025-04-30,2025,4,april 2025,Apr 2025,Industriële beroepen en ambachten,Industriële technici,Industrieel onderhoudstechnicus,59
2025-04-30,2025,4,april 2025,Apr 2025,Industriële beroepen en ambachten,Industriële technici,Koeltechnicus,47
2025-04-30,2025,4,april 2025,Apr 2025,Industriële beroepen en ambachten,Industriële technici,Lifttechnicus,70
2025-04-30,2025,4,april 2025,Apr 2025,Industriële beroepen en ambachten,Industriële technici,Medewerker kwaliteitscontrole,1
2025-04-30,2025,4,april 2025,Apr 2025,Industriële beroepen en ambachten,Industriële technici,Onderhoudstechnicus industriële automatisering,1
2025-04-30,2025,4,april 2025,Apr 2025,Industriële beroepen en ambachten,Industriële technici,Ontwerper industriële automatisering,6
2025-04-30,2025,4,april 2025,Apr 2025,Industriële beroepen en ambachten,Industriële technici,Productieplanner,17
2025-04-30,2025,4,april 2025,Apr 2025,Industriële beroepen en ambachten,Industriële technici,Regeltechnicus klimatisatie,76
2025-04-30,2025,4,april 2025,Apr 2025,Industriële beroepen en ambachten,Industriële technici,Technicus elektro en elektronica,10
2025-04-30,2025,4,april 2025,Apr 2025,Industriële beroepen en ambachten,Industriële technici,Technicus elektronische installaties,60
2025-04-30,2025,4,april 2025,Apr 2025,Industriële beroepen en ambachten,Industriële technici,Werkvoorbereider,24
2025-04-30,2025,4,april 2025,Apr 2025,Industriële beroepen en ambachten,Medewerkers houtindustrie,Machinaal houtbewerker,1
2025-04-30,2025,4,april 2025,Apr 2025,Industriële beroepen en ambachten,Medewerkers houtindustrie,Meubelmaker,17
2025-04-30,2025,4,april 2025,Apr 2025,Industriële beroepen en ambachten,Medewerkers houtindustrie,Operator CNC-gestuurde houtbewerkingsmachines,1
2025-04-30,2025,4,april 2025,Apr 2025,Industriële beroepen en ambachten,Medewerkers houtindustrie,Operator in de houtzagerij,1
2025-04-30,2025,4,april 2025,Apr 2025,Industriële beroepen en ambachten,Medewerkers houtindustrie,Werkplaatsschrijnwerker,31
2025-04-30,2025,4,april 2025,Apr 2025,Industriële beroepen en ambachten,Monteurs en installateurs elektrotechniek,Bordenbouwer - Elektromonteur machinebouw,7
2025-04-30,2025,4,april 2025,Apr 2025,Industriële beroepen en ambachten,Monteurs en installateurs elektrotechniek,Elektrotechnicus,390
2025-04-30,2025,4,april 2025,Apr 2025,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Insteller-omsteller plaatbewerking,5
2025-04-30,2025,4,april 2025,Apr 2025,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Insteller-omsteller verspaning,22
2025-04-30,2025,4,april 2025,Apr 2025,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Machinebouwer,1
2025-04-30,2025,4,april 2025,Apr 2025,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Manueel lasser,30
2025-04-30,2025,4,april 2025,Apr 2025,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Monteur staalconstructies,36
2025-04-30,2025,4,april 2025,Apr 2025,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Operator montage en assemblage,4
2025-04-30,2025,4,april 2025,Apr 2025,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Pijpfitter,14
2025-04-30,2025,4,april 2025,Apr 2025,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Productieoperator metaal,0
2025-04-30,2025,4,april 2025,Apr 2025,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Rigger-monteerder,20
2025-04-30,2025,4,april 2025,Apr 2025,Industriële beroepen en ambachten,Technisch leidinggevenden,Afdelingsverantwoordelijke productie,2
2025-04-30,2025,4,april 2025,Apr 2025,Industriële beroepen en ambachten,Technisch leidinggevenden,Productiemanager,6
2025-04-30,2025,4,april 2025,Apr 2025,Industriële beroepen en ambachten,Technisch leidinggevenden,Projectmanager engineering,39
2025-04-30,2025,4,april 2025,Apr 2025,Industriële beroepen en ambachten,Technisch leidinggevenden,Teamleader productie,2
2025-04-30,2025,4,april 2025,Apr 2025,Industriële beroepen en ambachten,Technisch leidinggevenden,Verantwoordelijke beheer en onderhoud van voertuigen,2
2025-04-30,2025,4,april 2025,Apr 2025,Industriële beroepen en ambachten,Technisch leidinggevenden,Verantwoordelijke industrieel onderhoud,5
2025-04-30,2025,4,april 2025,Apr 2025,Industriële beroepen en ambachten,Technisch leidinggevenden,Verantwoordelijke kwaliteitscontrole,5
2025-04-30,2025,4,april 2025,Apr 2025,Industriële beroepen en ambachten,Technisch leidinggevenden,Verantwoordelijke onderzoek en ontwikkeling,1
2025-04-30,2025,4,april 2025,Apr 2025,Industriële beroepen en ambachten,Tekenaars en vormgevers,Grafisch vormgever,2
2025-04-30,2025,4,april 2025,Apr 2025,Industriële beroepen en ambachten,Tekenaars en vormgevers,"Tekenaar-ontwerper elektriciteit, elektronica",12
2025-04-30,2025,4,april 2025,Apr 2025,Industriële beroepen en ambachten,Tekenaars en vormgevers,Tekenaar-ontwerper mechanica,4
2025-04-30,2025,4,april 2025,Apr 2025,Industriële beroepen en ambachten,Voer- en werktuigherstellers,OD-technicus van zware bedrijfsvoertuigen,3
2025-04-30,2025,4,april 2025,Apr 2025,Industriële beroepen en ambachten,Voer- en werktuigherstellers,Onderhoudsmecanicien van personenwagens en lichte bedrijfsvoertuigen,2
2025-04-30,2025,4,april 2025,Apr 2025,Industriële beroepen en ambachten,Voer- en werktuigherstellers,Onderhoudsmecanicien van zware bedrijfsvoertuigen,10
2025-04-30,2025,4,april 2025,Apr 2025,Industriële beroepen en ambachten,Voer- en werktuigherstellers,Plaatwerker carrosserie,2
2025-04-30,2025,4,april 2025,Apr 2025,Industriële beroepen en ambachten,Voer- en werktuigherstellers,"Technicus werf-, landbouw- en hefmachines",36
2025-04-30,2025,4,april 2025,Apr 2025,Industriële beroepen en ambachten,Voer- en werktuigherstellers,Werktuigkundige scheepvaart,1
2025-04-30,2025,4,april 2025,Apr 2025,"Land-, tuin- en bosbouw- en visserijberoepen","Land-, tuin- en bosbouwers en vissers",Bestuurder van bosexploitatiemachines,1
2025-04-30,2025,4,april 2025,Apr 2025,"Land-, tuin- en bosbouw- en visserijberoepen","Land-, tuin- en bosbouwers en vissers",Medewerker loonwerk,1
2025-04-30,2025,4,april 2025,Apr 2025,"Land-, tuin- en bosbouw- en visserijberoepen","Land-, tuin- en bosbouwers en vissers",Medewerker tuin- en groenaanleg en -onderhoud,15
2025-04-30,2025,4,april 2025,Apr 2025,"Land-, tuin- en bosbouw- en visserijberoepen","Land-, tuin- en bosbouwers en vissers",Verantwoordelijke tuin- en groenaanleg en -onderhoud,3
2025-04-30,2025,4,april 2025,Apr 2025,Organisatieondersteunende en kennisberoepen,Accountants,Accountant,11
2025-04-30,2025,4,april 2025,Apr 2025,Organisatieondersteunende en kennisberoepen,Accountants,Assistent accountancy,25
2025-04-30,2025,4,april 2025,Apr 2025,Organisatieondersteunende en kennisberoepen,Administratief medewerkers,Managementassistent,10
2025-04-30,2025,4,april 2025,Apr 2025,Organisatieondersteunende en kennisberoepen,Administratief medewerkers,Onthaalmedewerker,4
2025-04-30,2025,4,april 2025,Apr 2025,Organisatieondersteunende en kennisberoepen,Administratief medewerkers,Polyvalent administratief medewerker,101
2025-04-30,2025,4,april 2025,Apr 2025,Organisatieondersteunende en kennisberoepen,Administratief medewerkers,Technisch-administratief medewerker,43
