period_end,period_year,period_month,period_label,period_short,hoofdberoepsgroep,beroepsgroep,beroep,vacatures,source_file
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,HR-experts,Personeelsmedewerker,33,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,HR-experts,Verantwoordelijke werving en opleiding,35,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Data engineer,2,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,ICT architect,2,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Integratie expert ICT,23,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Netwerk engineer telecom,2,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Netwerkbeheerder,7,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Software analist,7,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Software ontwikkelaar,17,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Support medewerker ICT,34,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Systeembeheerder,7,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Websitebeheerder,1,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Administratief en financieel verantwoordelijke,16,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Algemeen directeur,8,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Facility manager,15,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,Leidinggevenden,HR-manager,30,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Marketingmanager,42,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Sales manager,2,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,Leidinggevenden,"Uitbater sport-, recreatief of toeristisch centrum",8,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Verantwoordelijke ICT,5,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Verantwoordelijke contactcenter,3,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,Leidinggevenden,"Verantwoordelijke gezondheids-, sociale of penitentiaire instelling",1,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Verantwoordelijke verkoopadministratie,3,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Aankoper,58,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Accountmanager sales,1,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Business developer,2,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Commercieel medewerker binnendienst,56,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Contactcenter medewerker,113,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Content marketeer,12,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Digital marketeer,8,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Digital sales assistant,43,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Marketing assistent,5,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Productmanager,3,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",SEO-expert,1,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Sales engineer,32,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Verantwoordelijke verkooppromotie,10,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,Onderzoeksmedewerkers en beleidsexperten,Beleidsdeskundige,15,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,Onderzoeksmedewerkers en beleidsexperten,Expert lokale ontwikkeling,2,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,Onderzoeksmedewerkers en beleidsexperten,Marktonderzoeker,1,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,Onderzoeksmedewerkers en beleidsexperten,Wetenschappelijk onderzoeker,1,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,Specialisten kennisbeheer en communicatie,Archiefmedewerker,1,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,Specialisten kennisbeheer en communicatie,Erfgoedkundige,3,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,Specialisten kennisbeheer en communicatie,Medewerker communicatie,5,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Organisatieondersteunende en kennisberoepen,Specialisten kennisbeheer en communicatie,Technisch redacteur,2,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Pedagogische beroepen,Onderwijzend en leidinggevend personeel in onderwijs,Leerkracht secundair onderwijs,2,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Pedagogische beroepen,Onderwijzend en leidinggevend personeel in onderwijs,Opleider volwassenen,2,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Pedagogische beroepen,Onderwijzend en leidinggevend personeel in onderwijs,Pedagogisch coördinator,2,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Pedagogische beroepen,Opvoedkundig personeel,Kinderbegeleider baby's en peuters,1,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Pedagogische beroepen,Opvoedkundig personeel,Kinderbegeleider schoolgaande kinderen,3,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Pedagogische beroepen,Opvoedkundig personeel,Monitor-begeleider in de sociale economie,1,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Transport- en logistieke beroepen,Bestuurders in het wegtransport,Taxichauffeur en chauffeur privévervoer,4,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Transport- en logistieke beroepen,Bestuurders in het wegtransport,Vrachtwagenbestuurder,432,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Transport- en logistieke beroepen,Transport- en logistiek personeel,Dispatcher goederenvervoer,39,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Transport- en logistieke beroepen,Transport- en logistiek personeel,Dispatcher personenvervoer,1,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Transport- en logistieke beroepen,Transport- en logistiek personeel,Heftruckchauffeur,5,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Transport- en logistieke beroepen,Transport- en logistiek personeel,Koerier besteller,6,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Transport- en logistieke beroepen,Transport- en logistiek personeel,Logistiek verantwoordelijke,26,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Transport- en logistieke beroepen,Transport- en logistiek personeel,Magazijnbeheerder,34,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Transport- en logistieke beroepen,Transport- en logistiek personeel,Magazijnmedewerker,291,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Transport- en logistieke beroepen,Transport- en logistiek personeel,Medewerker internationaal goederenverkeer,3,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Transport- en logistieke beroepen,Transport- en logistiek personeel,Transportmanager,1,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Transport- en logistieke beroepen,Transport- en logistiek personeel,Verantwoordelijke logistieke site,5,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Transport- en logistieke beroepen,Transport- en logistiek personeel,Verhuizer,14,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Transport- en logistieke beroepen,"Werknemers spoor-, water-, luchttransport",Matroos binnenscheepvaart,0,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Transport- en logistieke beroepen,"Werknemers spoor-, water-, luchttransport",Schipper-stuurman binnenscheepvaart,2,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Transport- en logistieke beroepen,"Werknemers spoor-, water-, luchttransport",Spoorwerker,13,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Vrijetijds- en artistieke beroepen,"Artiesten, kunstenaars en andere culturele beroepen",Danser,2,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Vrijetijds- en artistieke beroepen,"Medewerkers bij toerisme, vrije tijd en sport",Attractiebediener,2,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Vrijetijds- en artistieke beroepen,"Medewerkers bij toerisme, vrije tijd en sport",Eventmanager,1,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Vrijetijds- en artistieke beroepen,"Medewerkers bij toerisme, vrije tijd en sport",Fitnessbegeleider,11,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Vrijetijds- en artistieke beroepen,"Medewerkers bij toerisme, vrije tijd en sport",Redder,14,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Vrijetijds- en artistieke beroepen,"Medewerkers bij toerisme, vrije tijd en sport",Sporttrainer,2,vacatures_202112_all.xlsx
2021-12-31,2021,12,januari 2021 - december 2021,Dec 2021,Vrijetijds- en artistieke beroepen,Podium- en audiovisuele technici,Polyvalent podiumtechnicus,1,vacatures_202112_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Bouwberoepen,Bouwtechnici,Architect,23,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Bouwberoepen,Bouwtechnici,BIM-expert (Building Information Modeling),13,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Bouwberoepen,Bouwtechnici,Bodemonderzoeker,2,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Bouwberoepen,Bouwtechnici,Bouwkundig tekenaar,221,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Bouwberoepen,Bouwtechnici,Calculator bouw,411,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Bouwberoepen,Bouwtechnici,Ingenieur studie en advies bouw,164,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Bouwberoepen,Bouwtechnici,Interieurarchitect interieurvormgever,51,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Bouwberoepen,Bouwtechnici,Landmeter,24,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Bouwberoepen,Bouwtechnici,Projectleider bouw en openbare werken,354,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Bouwberoepen,Bouwtechnici,Veiligheidscoördinator,42,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Bouwberoepen,Bouwtechnici,Werfbediende,38,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Bouwberoepen,Bouwtechnici,Werfleider,685,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Bouwberoepen,Bouwvakkers,"Aansluiter van waterleidingen, rioleringen en warmtenetten",31,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Bouwberoepen,Bouwvakkers,Asbestverwijderaar,43,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Bouwberoepen,Bouwvakkers,Bekister-betonneerder,324,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Bouwberoepen,Bouwvakkers,Beveiligingstechnicus,84,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Bouwberoepen,Bouwvakkers,Brandertechnicus,30,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Bouwberoepen,Bouwvakkers,Daktimmerman,55,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Bouwberoepen,Bouwvakkers,Dakwerker,754,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Bouwberoepen,Bouwvakkers,Datacommunicatie- en netwerktechnicus,1048,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Bouwberoepen,Bouwvakkers,Dekvloerlegger,21,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Bouwberoepen,Bouwvakkers,Elektrotechnisch installateur,106,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Bouwberoepen,Bouwvakkers,Gevelreiniger,10,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Bouwberoepen,Bouwvakkers,Gevelrenoveerder-betonhersteller,81,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Bouwberoepen,Bouwvakkers,Glaswerker,50,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Bouwberoepen,Bouwvakkers,Industrieel isolatiewerker,78,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Bouwberoepen,Bouwvakkers,Installateur elektrotechnische basiscomponenten,15,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Bouwberoepen,Bouwvakkers,Installateur energiemanagementsystemen,218,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Bouwberoepen,Bouwvakkers,Installateur nutsvoorzieningen,59,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Bouwberoepen,Bouwvakkers,Interieurbouwer,270,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Bouwberoepen,Bouwvakkers,Isoleerder ruwbouw en dak,37,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Bouwberoepen,Bouwvakkers,Medewerker ruwbouw,1100,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Bouwberoepen,Bouwvakkers,Metselaar,779,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Bouwberoepen,Bouwvakkers,Monteur installatietechnieken,1211,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Bouwberoepen,Bouwvakkers,Natuursteenbewerker,24,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Bouwberoepen,Bouwvakkers,Onderhoudsmedewerker gebouwen,101,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Bouwberoepen,Bouwvakkers,Onderhoudsmedewerker wegennet,20,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Bouwberoepen,Bouwvakkers,Onderwaterwerker,1,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Bouwberoepen,Bouwvakkers,Plaatser binnenschrijnwerk,242,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Bouwberoepen,Bouwvakkers,Plaatser buitenschrijnwerk,829,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Bouwberoepen,Bouwvakkers,Plaatser van boven- en ondergrondse leidingen,133,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Bouwberoepen,Bouwvakkers,Plaatser van houten vloerbedekking,10,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Bouwberoepen,Bouwvakkers,Plaatser van soepele vloerbekledingen,9,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Bouwberoepen,Bouwvakkers,Rioollegger,49,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Bouwberoepen,Bouwvakkers,Schilder-decorateur,405,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Bouwberoepen,Bouwvakkers,Schrijnwerker houtbouw,46,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Bouwberoepen,Bouwvakkers,Steigerbouwer,118,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Bouwberoepen,Bouwvakkers,Stukadoor,264,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Bouwberoepen,Bouwvakkers,Technicus hernieuwbare energietechnieken,96,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Bouwberoepen,Bouwvakkers,Technicus installatietechnieken,49,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Bouwberoepen,Bouwvakkers,Vloerder-tegelzetter,218,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Bouwberoepen,Bouwvakkers,Voeger,53,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Bouwberoepen,Bouwvakkers,Wegenwerker,1387,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Bouwberoepen,Machinisten en kraanmannen,Bediener grondverzetmachines,354,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Bouwberoepen,Machinisten en kraanmannen,Bediener machines horizontale boringen,11,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Bouwberoepen,Machinisten en kraanmannen,Bediener machines verticale boringen,7,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Bouwberoepen,Machinisten en kraanmannen,Bediener van betonnerings- en asfalteringsmachines,2,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Bouwberoepen,Machinisten en kraanmannen,Kraanbestuurder,345,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Bouwberoepen,Machinisten en kraanmannen,Torenkraanbediener,23,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Dienstverlenende beroepen,Adviesverleners,Arbeidsbemiddelaar-jobcoach,37,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Dienstverlenende beroepen,Adviesverleners,Maatschappelijk werker,9,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Dienstverlenende beroepen,Experts vastgoed,Rentmeester,2,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Dienstverlenende beroepen,Experts vastgoed,Syndicus,1,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Dienstverlenende beroepen,Experts vastgoed,Vastgoedbemiddelaar verkoop en verhuur,7,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Dienstverlenende beroepen,Experts vastgoed,Vastgoedpromotor,7,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Dienstverlenende beroepen,Juridische dienstverleners,Juridisch medewerker,8,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Dienstverlenende beroepen,Juridische dienstverleners,Jurist,16,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Dienstverlenende beroepen,Medewerkers in finance,Adviseur kredieten,0,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Dienstverlenende beroepen,Medewerkers in finance,Beheerder verzekeringen,2,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Dienstverlenende beroepen,Medewerkers in finance,Belastingadviseur,4,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Dienstverlenende beroepen,Medewerkers in finance,Financieel analist,2,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Dienstverlenende beroepen,Medewerkers in finance,Revisor,1,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Dienstverlenende beroepen,Medewerkers in finance,Underwriter verzekeringen,1,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Dienstverlenende beroepen,Ordehandhavers en reddingswerkers,Gemeenschapswacht,1,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Dienstverlenende beroepen,Persoonlijke dienstverleners,Medewerker kuuroord,3,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Dienstverlenende beroepen,Persoonlijke dienstverleners,Schoonheidsspecialist,2,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Dienstverlenende beroepen,Publieke dienstverleners,Cultuurmanager,1,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Dienstverlenende beroepen,Publieke dienstverleners,Sociaal-cultureel begeleider,7,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Huishoudhulp-poetshulp,56,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Industrieel reiniger,20,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Leidinggevende schoonmaak,5,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Medewerker ongediertebestrijding,1,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Onderhoudsmedewerker affichering en straatmeubilair,5,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Recyclageparkwachter,1,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Ruitenwasser,2,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Schoonmaker van ruimten en lokalen,78,vacatures_202212_all.xlsx
2022-12-31,2022,12,januari 2022 - december 2022,Dec 2022,Handels- en verkoopberoepen,Verkooppersoneel,Reisagent,2,vacatures_202212_all.xlsx
