period_end,period_year,period_month,period_label,period_short,hoofdberoepsgroep,beroepsgroep,beroep,vacatures,source_file
2025-09-30,2025,9,september 2025,Sep 2025,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Insteller-omsteller verspaning,7,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Machinebouwer,2,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Manueel lasser,36,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Monteur staalconstructies,47,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Operator montage en assemblage,9,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Pijpfitter,13,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Productieoperator metaal,2,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Rigger-monteerder,13,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Industriële beroepen en ambachten,Technisch leidinggevenden,Afdelingsverantwoordelijke productie,5,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Industriële beroepen en ambachten,Technisch leidinggevenden,Productiemanager,1,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Industriële beroepen en ambachten,Technisch leidinggevenden,Projectmanager engineering,20,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Industriële beroepen en ambachten,Technisch leidinggevenden,Teamleader productie,7,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Industriële beroepen en ambachten,Technisch leidinggevenden,Verantwoordelijke beheer en onderhoud van voertuigen,1,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Industriële beroepen en ambachten,Technisch leidinggevenden,Verantwoordelijke industrieel onderhoud,12,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Industriële beroepen en ambachten,Technisch leidinggevenden,Verantwoordelijke kwaliteitscontrole,5,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Industriële beroepen en ambachten,Tekenaars en vormgevers,"Tekenaar-ontwerper elektriciteit, elektronica",15,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Industriële beroepen en ambachten,Tekenaars en vormgevers,Tekenaar-ontwerper mechanica,4,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Industriële beroepen en ambachten,Voer- en werktuigherstellers,OD-technicus van zware bedrijfsvoertuigen,2,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Industriële beroepen en ambachten,Voer- en werktuigherstellers,Onderhoudsmecanicien van personenwagens en lichte bedrijfsvoertuigen,4,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Industriële beroepen en ambachten,Voer- en werktuigherstellers,Onderhoudsmecanicien van zware bedrijfsvoertuigen,11,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Industriële beroepen en ambachten,Voer- en werktuigherstellers,"Technicus werf-, landbouw- en hefmachines",27,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,"Land-, tuin- en bosbouw- en visserijberoepen","Land-, tuin- en bosbouwers en vissers",Medewerker loonwerk,1,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,"Land-, tuin- en bosbouw- en visserijberoepen","Land-, tuin- en bosbouwers en vissers",Medewerker tuin- en groenaanleg en -onderhoud,8,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,"Land-, tuin- en bosbouw- en visserijberoepen","Land-, tuin- en bosbouwers en vissers",Medewerker tuinbouw,1,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,"Land-, tuin- en bosbouw- en visserijberoepen","Land-, tuin- en bosbouwers en vissers",Verantwoordelijke tuin- en groenaanleg en -onderhoud,2,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Organisatieondersteunende en kennisberoepen,Accountants,Accountant,9,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Organisatieondersteunende en kennisberoepen,Accountants,Assistent accountancy,13,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Organisatieondersteunende en kennisberoepen,Administratief medewerkers,Managementassistent,6,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Organisatieondersteunende en kennisberoepen,Administratief medewerkers,Onthaalmedewerker,0,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Organisatieondersteunende en kennisberoepen,Administratief medewerkers,Polyvalent administratief medewerker,74,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Organisatieondersteunende en kennisberoepen,Administratief medewerkers,Technisch-administratief medewerker,57,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Organisatieondersteunende en kennisberoepen,Bedrijfsadviseurs,Business analist,1,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Organisatieondersteunende en kennisberoepen,Bedrijfsadviseurs,Business en financial controller,4,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Organisatieondersteunende en kennisberoepen,Bedrijfsadviseurs,Milieucoördinator,1,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Organisatieondersteunende en kennisberoepen,Bedrijfsadviseurs,Preventieadviseur,7,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Organisatieondersteunende en kennisberoepen,Bedrijfsadviseurs,Projectmanager business,2,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Organisatieondersteunende en kennisberoepen,HR-experts,Payroll advisor,3,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Organisatieondersteunende en kennisberoepen,HR-experts,Personeelsmedewerker,12,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Organisatieondersteunende en kennisberoepen,HR-experts,Verantwoordelijke werving en opleiding,4,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Data engineer,1,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Integratie expert ICT,1,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Netwerkbeheerder,1,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Software analist,1,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Support medewerker ICT,3,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Systeembeheerder,1,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Administratief en financieel verantwoordelijke,5,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Algemeen directeur,2,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Facility manager,4,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Organisatieondersteunende en kennisberoepen,Leidinggevenden,HR-manager,3,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Marketingmanager,4,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Sales manager,1,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Verantwoordelijke ICT,1,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Aankoper,12,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Commercieel medewerker binnendienst,16,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Contactcenter medewerker,14,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Digital sales assistant,4,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Marketing assistent,1,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Sales engineer,10,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Organisatieondersteunende en kennisberoepen,Onderzoeksmedewerkers en beleidsexperten,Beleidsdeskundige,6,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Organisatieondersteunende en kennisberoepen,Onderzoeksmedewerkers en beleidsexperten,Expert lokale ontwikkeling,4,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Organisatieondersteunende en kennisberoepen,Onderzoeksmedewerkers en beleidsexperten,Wetenschappelijk onderzoeker,3,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Organisatieondersteunende en kennisberoepen,Specialisten kennisbeheer en communicatie,Erfgoedkundige,3,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Organisatieondersteunende en kennisberoepen,Specialisten kennisbeheer en communicatie,Medewerker communicatie,1,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Pedagogische beroepen,Onderwijzend en leidinggevend personeel in onderwijs,Pedagogisch coördinator,1,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Transport- en logistieke beroepen,Bestuurders in het wegtransport,Vrachtwagenbestuurder,118,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Transport- en logistieke beroepen,Transport- en logistiek personeel,Dispatcher goederenvervoer,2,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Transport- en logistieke beroepen,Transport- en logistiek personeel,Dispatcher personenvervoer,2,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Transport- en logistieke beroepen,Transport- en logistiek personeel,Heftruckchauffeur,1,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Transport- en logistieke beroepen,Transport- en logistiek personeel,Logistiek verantwoordelijke,5,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Transport- en logistieke beroepen,Transport- en logistiek personeel,Magazijnbeheerder,5,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Transport- en logistieke beroepen,Transport- en logistiek personeel,Magazijnmedewerker,38,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Transport- en logistieke beroepen,Transport- en logistiek personeel,Verhuizer,4,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Transport- en logistieke beroepen,"Werknemers spoor-, water-, luchttransport",Schipper-stuurman binnenscheepvaart,3,vacatures_eoy_since_2011_all-11.xlsx
2025-09-30,2025,9,september 2025,Sep 2025,Transport- en logistieke beroepen,"Werknemers spoor-, water-, luchttransport",Spoorwerker,6,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Bouwberoepen,Bouwtechnici,Architect,3,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Bouwberoepen,Bouwtechnici,BIM-expert (Building Information Modeling),2,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Bouwberoepen,Bouwtechnici,Bodemonderzoeker,2,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Bouwberoepen,Bouwtechnici,Bouwkundig tekenaar,26,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Bouwberoepen,Bouwtechnici,Calculator bouw,129,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Bouwberoepen,Bouwtechnici,Ingenieur studie en advies bouw,41,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Bouwberoepen,Bouwtechnici,Interieurarchitect interieurvormgever,6,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Bouwberoepen,Bouwtechnici,Landmeter,8,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Bouwberoepen,Bouwtechnici,Landschapsarchitect,1,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Bouwberoepen,Bouwtechnici,Projectleider bouw en openbare werken,100,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Bouwberoepen,Bouwtechnici,Veiligheidscoördinator,7,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Bouwberoepen,Bouwtechnici,Verantwoordelijke onderhoud van gebouwen en infrastructuur,2,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Bouwberoepen,Bouwtechnici,Werfbediende,10,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Bouwberoepen,Bouwtechnici,Werfleider,266,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Bouwberoepen,Bouwvakkers,"Aansluiter van waterleidingen, rioleringen en warmtenetten",11,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Bouwberoepen,Bouwvakkers,Asbestverwijderaar,40,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Bouwberoepen,Bouwvakkers,Bekister-betonneerder,98,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Bouwberoepen,Bouwvakkers,Beveiligingstechnicus,20,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Bouwberoepen,Bouwvakkers,Brandertechnicus,3,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Bouwberoepen,Bouwvakkers,Daktimmerman,11,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Bouwberoepen,Bouwvakkers,Dakwerker,275,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Bouwberoepen,Bouwvakkers,Datacommunicatie- en netwerktechnicus,131,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Bouwberoepen,Bouwvakkers,Dekvloerlegger,5,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Bouwberoepen,Bouwvakkers,Elektrotechnisch installateur,1,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Bouwberoepen,Bouwvakkers,Gevelreiniger,2,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Bouwberoepen,Bouwvakkers,Gevelrenoveerder-betonhersteller,12,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Bouwberoepen,Bouwvakkers,Glaswerker,9,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Bouwberoepen,Bouwvakkers,Industrieel isolatiewerker,48,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Bouwberoepen,Bouwvakkers,Installateur energiemanagementsystemen,40,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Bouwberoepen,Bouwvakkers,Installateur nutsvoorzieningen,12,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Bouwberoepen,Bouwvakkers,Interieurbouwer,79,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Bouwberoepen,Bouwvakkers,Isoleerder ruwbouw en dak,2,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Bouwberoepen,Bouwvakkers,Medewerker ruwbouw,234,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Bouwberoepen,Bouwvakkers,Metselaar,200,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Bouwberoepen,Bouwvakkers,Monteur installatietechnieken,211,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Bouwberoepen,Bouwvakkers,Natuursteenbewerker,5,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Bouwberoepen,Bouwvakkers,Onderhoudsmedewerker gebouwen,28,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Bouwberoepen,Bouwvakkers,Onderwaterwerker,2,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Bouwberoepen,Bouwvakkers,Plaatser binnenschrijnwerk,31,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Bouwberoepen,Bouwvakkers,Plaatser buitenschrijnwerk,130,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Bouwberoepen,Bouwvakkers,Plaatser van boven- en ondergrondse leidingen,323,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Bouwberoepen,Bouwvakkers,Plaatser van houten vloerbedekking,5,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Bouwberoepen,Bouwvakkers,Plaatser van soepele vloerbekledingen,2,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Bouwberoepen,Bouwvakkers,Rioollegger,17,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Bouwberoepen,Bouwvakkers,Schilder-decorateur,72,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Bouwberoepen,Bouwvakkers,Schrijnwerker houtbouw,4,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Bouwberoepen,Bouwvakkers,Steigerbouwer,139,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Bouwberoepen,Bouwvakkers,Stukadoor,65,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Bouwberoepen,Bouwvakkers,Technicus hernieuwbare energietechnieken,1,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Bouwberoepen,Bouwvakkers,Technicus installatietechnieken,27,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Bouwberoepen,Bouwvakkers,Vloerder-tegelzetter,39,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Bouwberoepen,Bouwvakkers,Voeger,5,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Bouwberoepen,Bouwvakkers,Wegenwerker,838,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Bouwberoepen,Machinisten en kraanmannen,Bediener grondverzetmachines,109,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Bouwberoepen,Machinisten en kraanmannen,Bediener machines horizontale boringen,8,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Bouwberoepen,Machinisten en kraanmannen,Bediener machines verticale boringen,1,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Bouwberoepen,Machinisten en kraanmannen,Bediener van betonnerings- en asfalteringsmachines,0,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Bouwberoepen,Machinisten en kraanmannen,Kraanbestuurder,62,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Bouwberoepen,Machinisten en kraanmannen,Torenkraanbediener,6,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Dienstverlenende beroepen,Experts vastgoed,Vastgoedbemiddelaar verkoop en verhuur,2,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Dienstverlenende beroepen,Experts vastgoed,Vastgoedpromotor,3,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Dienstverlenende beroepen,Juridische dienstverleners,Jurist,1,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Dienstverlenende beroepen,Medewerkers in finance,Back-office medewerker in de financiële sector,1,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Dienstverlenende beroepen,Medewerkers in finance,Beheerder verzekeringen,1,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Dienstverlenende beroepen,Persoonlijke dienstverleners,Kapper,2,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Huishoudhulp-poetshulp,6,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Industrieel reiniger,1,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Leidinggevende schoonmaak,3,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Ruitenwasser,1,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Schoonmaker van ruimten en lokalen,10,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Handels- en verkoopberoepen,Verkooppersoneel,Assistent winkelmanager,2,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Handels- en verkoopberoepen,Verkooppersoneel,Technisch adviseur klantenondersteuning,4,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Handels- en verkoopberoepen,Verkooppersoneel,Winkelmanager,1,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Handels- en verkoopberoepen,Verkooppersoneel,Winkelverkoper,16,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Handels- en verkoopberoepen,Vertegenwoordigers,Vertegenwoordiger B2B,39,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Handels- en verkoopberoepen,Vertegenwoordigers,Vertegenwoordiger B2C,11,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Horecaberoepen,Horecapersoneel,Hulpkok,16,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Horecaberoepen,Horecapersoneel,Kelner,10,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Horecaberoepen,Horecapersoneel,Keukenmedewerker,13,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Horecaberoepen,Horecapersoneel,Keukenverantwoordelijke,6,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Horecaberoepen,Horecapersoneel,Kok,9,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Horecaberoepen,Horecapersoneel,Medewerker fastfood,2,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Industriële beroepen en ambachten,Beoefenaars van ambachten,Ambachtelijk metaalbewerker,1,vacatures_eoy_since_2011_all-11.xlsx
2025-10-31,2025,10,oktober 2025,Okt 2025,Industriële beroepen en ambachten,Beoefenaars van ambachten,Decorateur van kunst- en artisanale objecten,2,vacatures_eoy_since_2011_all-11.xlsx
