y,q,lvl,nis,type,n,p50,p25,p75,name
2020,2,5,52055,alle_huizen,43.0,244500.0,140000.0,301000.0,PONT-A-CELLES
2020,2,5,52055,appartementen,1.0,,,,PONT-A-CELLES
2020,2,5,52055,huizen_23,28.0,210000.0,125000.0,249000.0,PONT-A-CELLES
2020,2,5,52055,huizen_4plus,15.0,,,,PONT-A-CELLES
2020,2,5,52074,alle_huizen,29.0,172500.0,138000.0,210000.0,AISEAU-PRESLES
2020,2,5,52074,appartementen,0.0,,,,AISEAU-PRESLES
2020,2,5,52074,huizen_23,22.0,165000.0,124000.0,190000.0,AISEAU-PRESLES
2020,2,5,52074,huizen_4plus,7.0,,,,AISEAU-PRESLES
2020,2,5,52075,alle_huizen,21.0,197000.0,150000.0,270000.0,LES BONS VILLERS
2020,2,5,52075,appartementen,5.0,,,,LES BONS VILLERS
2020,2,5,52075,huizen_23,17.0,,,,LES BONS VILLERS
2020,2,5,52075,huizen_4plus,4.0,,,,LES BONS VILLERS
2020,2,5,53014,alle_huizen,44.0,129000.0,86250.0,190000.0,BOUSSU
2020,2,5,53014,appartementen,3.0,,,,BOUSSU
2020,2,5,53014,huizen_23,37.0,115000.0,85000.0,165000.0,BOUSSU
2020,2,5,53014,huizen_4plus,7.0,,,,BOUSSU
2020,2,5,53020,alle_huizen,38.0,122500.0,80000.0,185000.0,DOUR
2020,2,5,53020,appartementen,2.0,,,,DOUR
2020,2,5,53020,huizen_23,30.0,119900.0,75000.0,150000.0,DOUR
2020,2,5,53020,huizen_4plus,8.0,,,,DOUR
2020,2,5,53028,alle_huizen,51.0,126500.0,75000.0,179000.0,FRAMERIES
2020,2,5,53028,appartementen,5.0,,,,FRAMERIES
2020,2,5,53028,huizen_23,44.0,125000.0,75000.0,162000.0,FRAMERIES
2020,2,5,53028,huizen_4plus,7.0,,,,FRAMERIES
2020,2,5,53039,alle_huizen,7.0,,,,HENSIES
2020,2,5,53039,appartementen,0.0,,,,HENSIES
2020,2,5,53039,huizen_23,6.0,,,,HENSIES
2020,2,5,53039,huizen_4plus,1.0,,,,HENSIES
2020,2,5,53044,alle_huizen,24.0,211000.0,185000.0,280000.0,JURBEKE
2020,2,5,53044,appartementen,0.0,,,,JURBEKE
2020,2,5,53044,huizen_23,10.0,,,,JURBEKE
2020,2,5,53044,huizen_4plus,14.0,,,,JURBEKE
2020,2,5,53046,alle_huizen,11.0,,,,LENS
2020,2,5,53046,appartementen,0.0,,,,LENS
2020,2,5,53046,huizen_23,4.0,,,,LENS
2020,2,5,53046,huizen_4plus,7.0,,,,LENS
2020,2,5,53053,alle_huizen,195.0,150000.0,99000.0,207500.0,BERGEN
2020,2,5,53053,appartementen,66.0,142500.0,106250.0,179500.0,BERGEN
2020,2,5,53053,huizen_23,161.0,130000.0,90000.0,180000.0,BERGEN
2020,2,5,53053,huizen_4plus,34.0,250000.0,215000.0,315000.0,BERGEN
2020,2,5,53065,alle_huizen,53.0,116250.0,72000.0,180000.0,QUAREGNON
2020,2,5,53065,appartementen,2.0,,,,QUAREGNON
2020,2,5,53065,huizen_23,45.0,110000.0,60000.0,145000.0,QUAREGNON
2020,2,5,53065,huizen_4plus,8.0,,,,QUAREGNON
2020,2,5,53068,alle_huizen,15.0,,,,QUIEVRAIN
2020,2,5,53068,appartementen,0.0,,,,QUIEVRAIN
2020,2,5,53068,huizen_23,14.0,,,,QUIEVRAIN
2020,2,5,53068,huizen_4plus,1.0,,,,QUIEVRAIN
2020,2,5,53070,alle_huizen,39.0,160000.0,110000.0,185000.0,SAINT-GHISLAIN
2020,2,5,53070,appartementen,7.0,,,,SAINT-GHISLAIN
2020,2,5,53070,huizen_23,29.0,137000.0,105000.0,175000.0,SAINT-GHISLAIN
2020,2,5,53070,huizen_4plus,10.0,,,,SAINT-GHISLAIN
2020,2,5,53082,alle_huizen,63.0,120000.0,70000.0,150000.0,COLFONTAINE
2020,2,5,53082,appartementen,0.0,,,,COLFONTAINE
2020,2,5,53082,huizen_23,56.0,105345.0,62500.0,140000.0,COLFONTAINE
2020,2,5,53082,huizen_4plus,7.0,,,,COLFONTAINE
2020,2,5,53083,alle_huizen,15.0,,,,HONNELLES
2020,2,5,53083,appartementen,0.0,,,,HONNELLES
2020,2,5,53083,huizen_23,9.0,,,,HONNELLES
2020,2,5,53083,huizen_4plus,6.0,,,,HONNELLES
2020,2,5,53084,alle_huizen,24.0,136250.0,100000.0,160000.0,QUEVY
2020,2,5,53084,appartementen,1.0,,,,QUEVY
2020,2,5,53084,huizen_23,16.0,136250.0,100000.0,152500.0,QUEVY
2020,2,5,53084,huizen_4plus,8.0,,,,QUEVY
2020,2,5,55004,alle_huizen,37.0,222000.0,157500.0,300000.0,S GRAVENBRAKEL
2020,2,5,55004,appartementen,15.0,,,,S GRAVENBRAKEL
2020,2,5,55004,huizen_23,29.0,177500.0,137500.0,240000.0,S GRAVENBRAKEL
2020,2,5,55004,huizen_4plus,8.0,,,,S GRAVENBRAKEL
2020,2,5,55035,alle_huizen,18.0,162500.0,118120.0,205000.0,LE ROEULX
2020,2,5,55035,appartementen,2.0,,,,LE ROEULX
2020,2,5,55035,huizen_23,14.0,,,,LE ROEULX
2020,2,5,55035,huizen_4plus,4.0,,,,LE ROEULX
2020,2,5,55040,alle_huizen,34.0,167000.0,140000.0,250000.0,ZINNIK
2020,2,5,55040,appartementen,4.0,,,,ZINNIK
2020,2,5,55040,huizen_23,27.0,160000.0,130000.0,205000.0,ZINNIK
2020,2,5,55040,huizen_4plus,7.0,,,,ZINNIK
2020,2,5,55050,alle_huizen,20.0,208500.0,159000.0,270000.0,ECAUSSINNES
2020,2,5,55050,appartementen,7.0,,,,ECAUSSINNES
2020,2,5,55050,huizen_23,16.0,185000.0,141500.0,226500.0,ECAUSSINNES
2020,2,5,55050,huizen_4plus,4.0,,,,ECAUSSINNES
2020,2,5,55085,alle_huizen,18.0,260000.0,170000.0,315000.0,SENEFFE
2020,2,5,55085,appartementen,2.0,,,,SENEFFE
2020,2,5,55085,huizen_23,9.0,,,,SENEFFE
2020,2,5,55085,huizen_4plus,9.0,,,,SENEFFE
2020,2,5,55086,alle_huizen,41.0,146500.0,109000.0,160000.0,MANAGE
2020,2,5,55086,appartementen,1.0,,,,MANAGE
2020,2,5,55086,huizen_23,35.0,140000.0,105000.0,160000.0,MANAGE
2020,2,5,55086,huizen_4plus,6.0,,,,MANAGE
2020,2,5,56001,alle_huizen,30.0,140000.0,110000.0,180000.0,ANDERLUES
2020,2,5,56001,appartementen,3.0,,,,ANDERLUES
2020,2,5,56001,huizen_23,24.0,140000.0,110000.0,180000.0,ANDERLUES
2020,2,5,56001,huizen_4plus,6.0,,,,ANDERLUES
2020,2,5,56005,alle_huizen,22.0,100000.0,50000.0,180315.0,BEAUMONT
2020,2,5,56005,appartementen,0.0,,,,BEAUMONT
2020,2,5,56005,huizen_23,14.0,,,,BEAUMONT
2020,2,5,56005,huizen_4plus,8.0,,,,BEAUMONT
2020,2,5,56016,alle_huizen,21.0,132500.0,97500.0,180000.0,CHIMAY
2020,2,5,56016,appartementen,2.0,,,,CHIMAY
2020,2,5,56016,huizen_23,8.0,,,,CHIMAY
2020,2,5,56016,huizen_4plus,13.0,,,,CHIMAY
2020,2,5,56022,alle_huizen,31.0,128000.0,90000.0,175000.0,ERQUELINNES
2020,2,5,56022,appartementen,1.0,,,,ERQUELINNES
2020,2,5,56022,huizen_23,25.0,117000.0,80000.0,170000.0,ERQUELINNES
2020,2,5,56022,huizen_4plus,6.0,,,,ERQUELINNES
2020,2,5,56029,alle_huizen,22.0,,,,FROIDCHAPELLE
2020,2,5,56029,appartementen,1.0,,,,FROIDCHAPELLE
2020,2,5,56029,huizen_23,6.0,,,,FROIDCHAPELLE
2020,2,5,56029,huizen_4plus,16.0,,,,FROIDCHAPELLE
2020,2,5,56044,alle_huizen,15.0,,,,LOBBES
2020,2,5,56044,appartementen,0.0,,,,LOBBES
2020,2,5,56044,huizen_23,9.0,,,,LOBBES
2020,2,5,56044,huizen_4plus,6.0,,,,LOBBES
2020,2,5,56049,alle_huizen,8.0,,,,MERBES-LE-CHATEAU
2020,2,5,56049,appartementen,0.0,,,,MERBES-LE-CHATEAU
2020,2,5,56049,huizen_23,4.0,,,,MERBES-LE-CHATEAU
2020,2,5,56049,huizen_4plus,4.0,,,,MERBES-LE-CHATEAU
2020,2,5,56051,alle_huizen,7.0,,,,MOMIGNIES
2020,2,5,56051,appartementen,0.0,,,,MOMIGNIES
2020,2,5,56051,huizen_23,2.0,,,,MOMIGNIES
2020,2,5,56051,huizen_4plus,5.0,,,,MOMIGNIES
2020,2,5,56078,alle_huizen,29.0,195000.0,150000.0,257000.0,THUIN
2020,2,5,56078,appartementen,6.0,,,,THUIN
2020,2,5,56078,huizen_23,12.0,,,,THUIN
2020,2,5,56078,huizen_4plus,17.0,,,,THUIN
2020,2,5,56086,alle_huizen,28.0,221500.0,180000.0,255000.0,HAM-SUR-HEURE-NALINNES
2020,2,5,56086,appartementen,1.0,,,,HAM-SUR-HEURE-NALINNES
2020,2,5,56086,huizen_23,11.0,,,,HAM-SUR-HEURE-NALINNES
2020,2,5,56086,huizen_4plus,17.0,232500.0,206000.0,257500.0,HAM-SUR-HEURE-NALINNES
2020,2,5,56088,alle_huizen,11.0,,,,SIVRY-RANCE
2020,2,5,56088,appartementen,1.0,,,,SIVRY-RANCE
2020,2,5,56088,huizen_23,6.0,,,,SIVRY-RANCE
2020,2,5,56088,huizen_4plus,5.0,,,,SIVRY-RANCE
2020,2,5,57003,alle_huizen,13.0,,,,ANTOING
2020,2,5,57003,appartementen,2.0,,,,ANTOING
2020,2,5,57003,huizen_23,11.0,,,,ANTOING
2020,2,5,57003,huizen_4plus,2.0,,,,ANTOING
2020,2,5,57018,alle_huizen,5.0,,,,CELLES
2020,2,5,57018,appartementen,0.0,,,,CELLES
2020,2,5,57018,huizen_23,2.0,,,,CELLES
2020,2,5,57018,huizen_4plus,3.0,,,,CELLES
2020,2,5,57027,alle_huizen,28.0,197000.0,120000.0,298500.0,ESTAIMPUIS
2020,2,5,57027,appartementen,0.0,,,,ESTAIMPUIS
2020,2,5,57027,huizen_23,16.0,136250.0,119500.0,251500.0,ESTAIMPUIS
2020,2,5,57027,huizen_4plus,12.0,,,,ESTAIMPUIS
2020,2,5,57062,alle_huizen,9.0,,,,PECQ
2020,2,5,57062,appartementen,0.0,,,,PECQ
2020,2,5,57062,huizen_23,4.0,,,,PECQ
2020,2,5,57062,huizen_4plus,5.0,,,,PECQ
2020,2,5,57064,alle_huizen,28.0,174500.0,109000.0,222500.0,PERUWELZ
2020,2,5,57064,appartementen,6.0,,,,PERUWELZ
2020,2,5,57064,huizen_23,17.0,,,,PERUWELZ
2020,2,5,57064,huizen_4plus,11.0,,,,PERUWELZ
2020,2,5,57072,alle_huizen,16.0,,,,RUMES
2020,2,5,57072,appartementen,0.0,,,,RUMES
2020,2,5,57072,huizen_23,7.0,,,,RUMES
2020,2,5,57072,huizen_4plus,9.0,,,,RUMES
2020,2,5,57081,alle_huizen,122.0,175000.0,142500.0,255000.0,DOORNIK
2020,2,5,57081,appartementen,38.0,149000.0,100000.0,175000.0,DOORNIK
2020,2,5,57081,huizen_23,84.0,161000.0,130000.0,221250.0,DOORNIK
2020,2,5,57081,huizen_4plus,38.0,230000.0,170000.0,285000.0,DOORNIK
2020,2,5,57093,alle_huizen,13.0,,,,BRUNEHAUT
2020,2,5,57093,appartementen,0.0,,,,BRUNEHAUT
2020,2,5,57093,huizen_23,9.0,,,,BRUNEHAUT
2020,2,5,57093,huizen_4plus,4.0,,,,BRUNEHAUT
2020,2,5,57094,alle_huizen,26.0,156000.0,105000.0,212000.0,LEUZE-EN-HAINAUT
2020,2,5,57094,appartementen,2.0,,,,LEUZE-EN-HAINAUT
2020,2,5,57094,huizen_23,15.0,,,,LEUZE-EN-HAINAUT
2020,2,5,57094,huizen_4plus,11.0,,,,LEUZE-EN-HAINAUT
2020,2,5,57095,alle_huizen,8.0,,,,MONT-DE-L'ENCLUS
2020,2,5,57095,appartementen,0.0,,,,MONT-DE-L'ENCLUS
2020,2,5,57095,huizen_23,2.0,,,,MONT-DE-L'ENCLUS
2020,2,5,57095,huizen_4plus,6.0,,,,MONT-DE-L'ENCLUS
2020,2,5,57096,alle_huizen,177.0,154000.0,110000.0,208000.0,MOESKROEN
2020,2,5,57096,appartementen,21.0,125000.0,85000.0,152000.0,MOESKROEN
2020,2,5,57096,huizen_23,164.0,145000.0,106000.0,189900.0,MOESKROEN
2020,2,5,57096,huizen_4plus,13.0,,,,MOESKROEN
2020,2,5,57097,alle_huizen,54.0,159450.0,135000.0,200000.0,KOMEN-WAASTEN
2020,2,5,57097,appartementen,0.0,,,,KOMEN-WAASTEN
2020,2,5,57097,huizen_23,42.0,149950.0,125000.0,170000.0,KOMEN-WAASTEN
2020,2,5,57097,huizen_4plus,12.0,,,,KOMEN-WAASTEN
2020,2,5,58001,alle_huizen,141.0,147500.0,91000.0,195000.0,LA LOUVIERE
2020,2,5,58001,appartementen,37.0,118000.0,90000.0,155000.0,LA LOUVIERE
2020,2,5,58001,huizen_23,121.0,137000.0,90000.0,176000.0,LA LOUVIERE
2020,2,5,58001,huizen_4plus,20.0,206000.0,165000.0,290000.0,LA LOUVIERE
2020,2,5,58002,alle_huizen,69.0,133000.0,106000.0,200000.0,BINCHE
2020,2,5,58002,appartementen,7.0,,,,BINCHE
2020,2,5,58002,huizen_23,57.0,125000.0,92500.0,167500.0,BINCHE
2020,2,5,58002,huizen_4plus,12.0,,,,BINCHE
2020,2,5,58003,alle_huizen,17.0,150000.0,122500.0,195000.0,ESTINNES
2020,2,5,58003,appartementen,2.0,,,,ESTINNES
2020,2,5,58003,huizen_23,11.0,,,,ESTINNES
2020,2,5,58003,huizen_4plus,6.0,,,,ESTINNES
2020,2,5,58004,alle_huizen,41.0,145000.0,91000.0,175000.0,MORLANWELZ
2020,2,5,58004,appartementen,2.0,,,,MORLANWELZ
2020,2,5,58004,huizen_23,33.0,139000.0,90000.0,174000.0,MORLANWELZ
2020,2,5,58004,huizen_4plus,8.0,,,,MORLANWELZ
2020,2,5,61003,alle_huizen,29.0,175000.0,130000.0,215000.0,AMAY
2020,2,5,61003,appartementen,2.0,,,,AMAY
2020,2,5,61003,huizen_23,19.0,160000.0,120000.0,199500.0,AMAY
2020,2,5,61003,huizen_4plus,10.0,,,,AMAY
2020,2,5,61010,alle_huizen,7.0,,,,BURDINNE
2020,2,5,61010,appartementen,0.0,,,,BURDINNE
2020,2,5,61010,huizen_23,4.0,,,,BURDINNE
2020,2,5,61010,huizen_4plus,3.0,,,,BURDINNE
2020,2,5,61012,alle_huizen,8.0,,,,CLAVIER
2020,2,5,61012,appartementen,0.0,,,,CLAVIER
2020,2,5,61012,huizen_23,5.0,,,,CLAVIER
2020,2,5,61012,huizen_4plus,3.0,,,,CLAVIER
2020,2,5,61019,alle_huizen,7.0,,,,FERRIERES
2020,2,5,61019,appartementen,0.0,,,,FERRIERES
2020,2,5,61019,huizen_23,3.0,,,,FERRIERES
2020,2,5,61019,huizen_4plus,4.0,,,,FERRIERES
2020,2,5,61024,alle_huizen,18.0,,,,HAMOIR
2020,2,5,61024,appartementen,1.0,,,,HAMOIR
2020,2,5,61024,huizen_23,14.0,,,,HAMOIR
2020,2,5,61024,huizen_4plus,4.0,,,,HAMOIR
2020,2,5,61028,alle_huizen,10.0,,,,HERON
2020,2,5,61028,appartementen,1.0,,,,HERON
2020,2,5,61028,huizen_23,5.0,,,,HERON
2020,2,5,61028,huizen_4plus,5.0,,,,HERON
2020,2,5,61031,alle_huizen,48.0,175000.0,126000.0,214000.0,HOEI
2020,2,5,61031,appartementen,21.0,154500.0,119750.0,185250.0,HOEI
2020,2,5,61031,huizen_23,34.0,160000.0,119050.0,195000.0,HOEI
2020,2,5,61031,huizen_4plus,14.0,,,,HOEI
2020,2,5,61039,alle_huizen,7.0,,,,MARCHIN
2020,2,5,61039,appartementen,1.0,,,,MARCHIN
2020,2,5,61039,huizen_23,3.0,,,,MARCHIN
2020,2,5,61039,huizen_4plus,4.0,,,,MARCHIN
2020,2,5,61041,alle_huizen,10.0,,,,MODAVE
2020,2,5,61041,appartementen,0.0,,,,MODAVE
2020,2,5,61041,huizen_23,7.0,,,,MODAVE
2020,2,5,61041,huizen_4plus,3.0,,,,MODAVE
2020,2,5,61043,alle_huizen,6.0,,,,NANDRIN
2020,2,5,61043,appartementen,0.0,,,,NANDRIN
2020,2,5,61043,huizen_23,3.0,,,,NANDRIN
2020,2,5,61043,huizen_4plus,3.0,,,,NANDRIN
2020,2,5,61048,alle_huizen,3.0,,,,OUFFET
2020,2,5,61048,appartementen,1.0,,,,OUFFET
2020,2,5,61048,huizen_23,2.0,,,,OUFFET
2020,2,5,61048,huizen_4plus,1.0,,,,OUFFET
2020,2,5,61063,alle_huizen,6.0,,,,VERLAINE
2020,2,5,61063,appartementen,1.0,,,,VERLAINE
2020,2,5,61063,huizen_23,1.0,,,,VERLAINE
2020,2,5,61063,huizen_4plus,5.0,,,,VERLAINE
2020,2,5,61068,alle_huizen,18.0,,,,VILLERS-LE-BOUILLET
2020,2,5,61068,appartementen,6.0,,,,VILLERS-LE-BOUILLET
2020,2,5,61068,huizen_23,8.0,,,,VILLERS-LE-BOUILLET
2020,2,5,61068,huizen_4plus,10.0,,,,VILLERS-LE-BOUILLET
2020,2,5,61072,alle_huizen,37.0,185000.0,145000.0,255000.0,WANZE
2020,2,5,61072,appartementen,3.0,,,,WANZE
2020,2,5,61072,huizen_23,19.0,151999.0,110000.0,210000.0,WANZE
2020,2,5,61072,huizen_4plus,18.0,225000.0,170000.0,300000.0,WANZE
2020,2,5,61079,alle_huizen,11.0,,,,ANTHISNES
2020,2,5,61079,appartementen,3.0,,,,ANTHISNES
2020,2,5,61079,huizen_23,9.0,,,,ANTHISNES
2020,2,5,61079,huizen_4plus,2.0,,,,ANTHISNES
2020,2,5,61080,alle_huizen,19.0,160000.0,129500.0,185000.0,ENGIS
2020,2,5,61080,appartementen,3.0,,,,ENGIS
2020,2,5,61080,huizen_23,13.0,,,,ENGIS
2020,2,5,61080,huizen_4plus,6.0,,,,ENGIS
2020,2,5,61081,alle_huizen,5.0,,,,TINLOT
2020,2,5,61081,appartementen,0.0,,,,TINLOT
2020,2,5,61081,huizen_23,2.0,,,,TINLOT
2020,2,5,61081,huizen_4plus,3.0,,,,TINLOT
2020,2,5,62003,alle_huizen,49.0,155000.0,135000.0,195000.0,ANS
2020,2,5,62003,appartementen,20.0,150500.0,135000.0,173000.0,ANS
2020,2,5,62003,huizen_23,42.0,152500.0,135000.0,185000.0,ANS
2020,2,5,62003,huizen_4plus,7.0,,,,ANS
2020,2,5,62006,alle_huizen,13.0,,,,AWANS
2020,2,5,62006,appartementen,0.0,,,,AWANS
2020,2,5,62006,huizen_23,9.0,,,,AWANS
2020,2,5,62006,huizen_4plus,4.0,,,,AWANS
2020,2,5,62009,alle_huizen,28.0,170000.0,125500.0,215000.0,AYWAILLE
2020,2,5,62009,appartementen,4.0,,,,AYWAILLE
2020,2,5,62009,huizen_23,11.0,,,,AYWAILLE
2020,2,5,62009,huizen_4plus,17.0,,,,AYWAILLE
2020,2,5,62011,alle_huizen,18.0,156000.0,110000.0,225000.0,BITSINGEN
2020,2,5,62011,appartementen,4.0,,,,BITSINGEN
2020,2,5,62011,huizen_23,14.0,,,,BITSINGEN
2020,2,5,62011,huizen_4plus,4.0,,,,BITSINGEN
2020,2,5,62015,alle_huizen,22.0,151000.0,92000.0,190000.0,BEYNE-HEUSAY
2020,2,5,62015,appartementen,2.0,,,,BEYNE-HEUSAY
2020,2,5,62015,huizen_23,17.0,109000.0,85000.0,170000.0,BEYNE-HEUSAY
2020,2,5,62015,huizen_4plus,5.0,,,,BEYNE-HEUSAY
2020,2,5,62022,alle_huizen,39.0,200000.0,125000.0,330000.0,CHAUDFONTAINE
2020,2,5,62022,appartementen,15.0,,,,CHAUDFONTAINE
2020,2,5,62022,huizen_23,21.0,125000.0,103000.0,185000.0,CHAUDFONTAINE
2020,2,5,62022,huizen_4plus,18.0,327500.0,240000.0,410000.0,CHAUDFONTAINE
2020,2,5,62026,alle_huizen,8.0,,,,COMBLAIN-AU-PONT
2020,2,5,62026,appartementen,0.0,,,,COMBLAIN-AU-PONT
2020,2,5,62026,huizen_23,6.0,,,,COMBLAIN-AU-PONT
2020,2,5,62026,huizen_4plus,2.0,,,,COMBLAIN-AU-PONT
2020,2,5,62027,alle_huizen,10.0,,,,DALHEM
2020,2,5,62027,appartementen,4.0,,,,DALHEM
2020,2,5,62027,huizen_23,4.0,,,,DALHEM
2020,2,5,62027,huizen_4plus,6.0,,,,DALHEM
2020,2,5,62032,alle_huizen,30.0,210000.0,160000.0,285000.0,ESNEUX
2020,2,5,62032,appartementen,3.0,,,,ESNEUX
2020,2,5,62032,huizen_23,18.0,,,,ESNEUX
2020,2,5,62032,huizen_4plus,12.0,,,,ESNEUX
2020,2,5,62038,alle_huizen,28.0,170000.0,148000.0,240000.0,FLERON
2020,2,5,62038,appartementen,7.0,,,,FLERON
2020,2,5,62038,huizen_23,20.0,169731.0,142500.0,192500.0,FLERON
2020,2,5,62038,huizen_4plus,8.0,,,,FLERON
2020,2,5,62051,alle_huizen,95.0,160000.0,120000.0,215000.0,HERSTAL
2020,2,5,62051,appartementen,19.0,,,,HERSTAL
2020,2,5,62051,huizen_23,85.0,157500.0,120000.0,209000.0,HERSTAL
2020,2,5,62051,huizen_4plus,10.0,,,,HERSTAL
2020,2,5,62060,alle_huizen,21.0,166000.0,143750.0,261250.0,JUPRELLE
2020,2,5,62060,appartementen,3.0,,,,JUPRELLE
2020,2,5,62060,huizen_23,17.0,155000.0,127500.0,180000.0,JUPRELLE
2020,2,5,62060,huizen_4plus,4.0,,,,JUPRELLE
2020,2,5,62063,alle_huizen,319.0,150000.0,111050.0,200000.0,LUIK
2020,2,5,62063,appartementen,230.0,135000.0,100000.0,180000.0,LUIK
2020,2,5,62063,huizen_23,304.0,150000.0,110100.0,190000.0,LUIK
2020,2,5,62063,huizen_4plus,15.0,,,,LUIK
2020,2,5,62079,alle_huizen,43.0,199500.0,145500.0,240000.0,OUPEYE
2020,2,5,62079,appartementen,3.0,,,,OUPEYE
2020,2,5,62079,huizen_23,33.0,180000.0,130000.0,215000.0,OUPEYE
2020,2,5,62079,huizen_4plus,10.0,,,,OUPEYE
2020,2,5,62093,alle_huizen,51.0,140500.0,91000.0,175000.0,SAINT-NICOLAS
2020,2,5,62093,appartementen,5.0,,,,SAINT-NICOLAS
2020,2,5,62093,huizen_23,48.0,138500.0,86500.0,170000.0,SAINT-NICOLAS
2020,2,5,62093,huizen_4plus,3.0,,,,SAINT-NICOLAS
2020,2,5,62096,alle_huizen,134.0,140000.0,95000.0,185000.0,SERAING
2020,2,5,62096,appartementen,34.0,138750.0,117000.0,160000.0,SERAING
2020,2,5,62096,huizen_23,123.0,135000.0,96000.0,170000.0,SERAING
2020,2,5,62096,huizen_4plus,11.0,,,,SERAING
2020,2,5,62099,alle_huizen,33.0,225000.0,151000.0,275000.0,SOUMAGNE
2020,2,5,62099,appartementen,4.0,,,,SOUMAGNE
2020,2,5,62099,huizen_23,15.0,,,,SOUMAGNE
2020,2,5,62099,huizen_4plus,18.0,250000.0,151000.0,280000.0,SOUMAGNE
2020,2,5,62100,alle_huizen,34.0,190000.0,154500.0,305000.0,SPRIMONT
2020,2,5,62100,appartementen,0.0,,,,SPRIMONT
2020,2,5,62100,huizen_23,16.0,,,,SPRIMONT
2020,2,5,62100,huizen_4plus,18.0,,,,SPRIMONT
2020,2,5,62108,alle_huizen,31.0,180000.0,150000.0,247500.0,WEZET
2020,2,5,62108,appartementen,5.0,,,,WEZET
2020,2,5,62108,huizen_23,23.0,170000.0,135000.0,245000.0,WEZET
2020,2,5,62108,huizen_4plus,8.0,,,,WEZET
2020,2,5,62118,alle_huizen,61.0,170000.0,116000.0,200000.0,GRACE-HOLLOGNE
2020,2,5,62118,appartementen,3.0,,,,GRACE-HOLLOGNE
2020,2,5,62118,huizen_23,43.0,147000.0,115000.0,186000.0,GRACE-HOLLOGNE
2020,2,5,62118,huizen_4plus,18.0,210000.0,155500.0,296500.0,GRACE-HOLLOGNE
2020,2,5,62119,alle_huizen,16.0,,,,BLEGNY
2020,2,5,62119,appartementen,6.0,,,,BLEGNY
2020,2,5,62119,huizen_23,10.0,,,,BLEGNY
2020,2,5,62119,huizen_4plus,6.0,,,,BLEGNY
2020,2,5,62120,alle_huizen,74.0,162500.0,130000.0,212000.0,FLEMALLE
2020,2,5,62120,appartementen,6.0,,,,FLEMALLE
2020,2,5,62120,huizen_23,53.0,153250.0,115000.0,185000.0,FLEMALLE
2020,2,5,62120,huizen_4plus,21.0,204500.0,166250.0,255533.0,FLEMALLE
2020,2,5,62121,alle_huizen,18.0,258000.0,195000.0,375000.0,NEUPRE
2020,2,5,62121,appartementen,5.0,,,,NEUPRE
2020,2,5,62121,huizen_23,5.0,,,,NEUPRE
2020,2,5,62121,huizen_4plus,13.0,,,,NEUPRE
2020,2,5,62122,alle_huizen,17.0,,,,TROOZ
2020,2,5,62122,appartementen,0.0,,,,TROOZ
2020,2,5,62122,huizen_23,14.0,,,,TROOZ
2020,2,5,62122,huizen_4plus,3.0,,,,TROOZ
2020,2,5,63001,alle_huizen,2.0,,,,AMEL
2020,2,5,63001,appartementen,1.0,,,,AMEL
2020,2,5,63001,huizen_23,1.0,,,,AMEL
2020,2,5,63001,huizen_4plus,1.0,,,,AMEL
2020,2,5,63003,alle_huizen,2.0,,,,AUBEL
2020,2,5,63003,appartementen,1.0,,,,AUBEL
2020,2,5,63003,huizen_23,0.0,,,,AUBEL
2020,2,5,63003,huizen_4plus,2.0,,,,AUBEL
2020,2,5,63004,alle_huizen,3.0,,,,BAELEN
2020,2,5,63004,appartementen,6.0,,,,BAELEN
2020,2,5,63004,huizen_23,0.0,,,,BAELEN
2020,2,5,63004,huizen_4plus,3.0,,,,BAELEN
2020,2,5,63012,alle_huizen,10.0,,,,BUELLINGEN
2020,2,5,63012,appartementen,1.0,,,,BUELLINGEN
2020,2,5,63012,huizen_23,5.0,,,,BUELLINGEN
2020,2,5,63012,huizen_4plus,5.0,,,,BUELLINGEN
2020,2,5,63013,alle_huizen,9.0,,,,BUETGENBACH
2020,2,5,63013,appartementen,3.0,,,,BUETGENBACH
2020,2,5,63013,huizen_23,0.0,,,,BUETGENBACH
2020,2,5,63013,huizen_4plus,9.0,,,,BUETGENBACH
2020,2,5,63020,alle_huizen,21.0,170500.0,90000.0,195000.0,DISON
2020,2,5,63020,appartementen,3.0,,,,DISON
2020,2,5,63020,huizen_23,17.0,,,,DISON
2020,2,5,63020,huizen_4plus,4.0,,,,DISON
2020,2,5,63023,alle_huizen,19.0,230000.0,170000.0,295000.0,EUPEN
2020,2,5,63023,appartementen,17.0,,,,EUPEN
2020,2,5,63023,huizen_23,12.0,,,,EUPEN
2020,2,5,63023,huizen_4plus,7.0,,,,EUPEN
2020,2,5,63035,alle_huizen,22.0,245000.0,207000.0,280000.0,HERVE
2020,2,5,63035,appartementen,8.0,,,,HERVE
2020,2,5,63035,huizen_23,11.0,,,,HERVE
2020,2,5,63035,huizen_4plus,11.0,,,,HERVE
2020,2,5,63038,alle_huizen,14.0,,,,JALHAY
2020,2,5,63038,appartementen,1.0,,,,JALHAY
2020,2,5,63038,huizen_23,5.0,,,,JALHAY
2020,2,5,63038,huizen_4plus,9.0,,,,JALHAY
2020,2,5,63040,alle_huizen,20.0,184000.0,140000.0,300000.0,KELMIS
2020,2,5,63040,appartementen,3.0,,,,KELMIS
