y,r,p,n1,fr,s1,s2,s3,s4,s5,r1,r2,r3,r4,r5
2019,2000,20001,C,426,392,360.0,324.0,291.0,274.0,0.9201877934,0.8450704225,0.7605633803,0.6830985915,0.6431924883
2019,2000,20001,D,17,14,10.0,9.0,8.0,8.0,0.8235294118,0.5882352941,0.5294117647,0.4705882353,0.4705882353
2019,2000,20001,E,5,4,3.0,2.0,2.0,2.0,0.8,0.6,0.4,0.4,0.4
2019,2000,20001,F,1677,1506,1362.0,1223.0,1093.0,987.0,0.8980322004,0.8121645796,0.7292784735,0.6517590936,0.5885509839
2019,2000,20001,G,1256,1094,961.0,851.0,751.0,665.0,0.8710191083,0.7651273885,0.6775477707,0.5979299363,0.5294585987
2019,2000,20001,H,435,387,350.0,305.0,273.0,240.0,0.8896551724,0.8045977011,0.7011494253,0.6275862069,0.5517241379
2019,2000,20001,I,482,447,408.0,364.0,319.0,280.0,0.9273858921,0.846473029,0.755186722,0.6618257261,0.5809128631
2019,2000,20001,J,758,694,640.0,592.0,547.0,506.0,0.9155672823,0.8443271768,0.7810026385,0.7216358839,0.6675461741
2019,2000,20001,K,80,76,69.0,66.0,64.0,60.0,0.95,0.8625,0.825,0.8,0.75
2019,2000,20001,L,254,237,222.0,208.0,191.0,183.0,0.9330708661,0.874015748,0.8188976378,0.7519685039,0.7204724409
2019,2000,20001,M,2090,1926,1793.0,1671.0,1544.0,1426.0,0.9215311005,0.8578947368,0.7995215311,0.7387559809,0.6822966507
2019,2000,20001,N,885,797,724.0,651.0,582.0,547.0,0.9005649718,0.818079096,0.7355932203,0.6576271186,0.618079096
2019,2000,20001,O,2,2,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5
2019,2000,20001,P,388,345,320.0,288.0,269.0,247.0,0.8891752577,0.824742268,0.7422680412,0.6932989691,0.6365979381
2019,2000,20001,Q,364,341,317.0,297.0,273.0,261.0,0.9368131868,0.8708791209,0.8159340659,0.75,0.717032967
2019,2000,20001,R,414,383,360.0,330.0,302.0,279.0,0.9251207729,0.8695652174,0.7971014493,0.729468599,0.6739130435
2019,2000,20001,S,688,619,582.0,537.0,490.0,437.0,0.8997093023,0.8459302326,0.7805232558,0.7122093023,0.6351744186
2019,2000,20001,T,2,2,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
2019,2000,20001,X,9,9,9.0,9.0,9.0,9.0,1.0,1.0,1.0,1.0,1.0
2019,2000,30000,A,212,205,193.0,188.0,184.0,177.0,0.9669811321,0.9103773585,0.8867924528,0.8679245283,0.8349056604
2019,2000,30000,C,507,464,432.0,399.0,364.0,338.0,0.9151873767,0.8520710059,0.7869822485,0.7179487179,0.6666666667
2019,2000,30000,D,38,28,22.0,18.0,18.0,16.0,0.7368421053,0.5789473684,0.4736842105,0.4736842105,0.4210526316
2019,2000,30000,E,8,7,6.0,6.0,6.0,6.0,0.875,0.75,0.75,0.75,0.75
2019,2000,30000,F,1729,1625,1493.0,1383.0,1265.0,1141.0,0.9398496241,0.8635049161,0.7998843262,0.7316367843,0.6599190283
2019,2000,30000,G,1335,1161,1023.0,907.0,829.0,741.0,0.8696629213,0.7662921348,0.6794007491,0.6209737828,0.5550561798
2019,2000,30000,H,201,170,158.0,148.0,136.0,129.0,0.8457711443,0.7860696517,0.736318408,0.6766169154,0.6417910448
2019,2000,30000,I,674,634,594.0,549.0,495.0,463.0,0.940652819,0.881305638,0.8145400593,0.734421365,0.6869436202
2019,2000,30000,J,431,369,329.0,288.0,256.0,235.0,0.8561484919,0.7633410673,0.6682134571,0.5939675174,0.5452436195
2019,2000,30000,K,79,74,72.0,69.0,65.0,62.0,0.9367088608,0.9113924051,0.8734177215,0.8227848101,0.7848101266
2019,2000,30000,L,341,326,303.0,279.0,257.0,249.0,0.9560117302,0.8885630499,0.8181818182,0.7536656891,0.7302052786
2019,2000,30000,M,1736,1643,1579.0,1490.0,1403.0,1296.0,0.9464285714,0.909562212,0.8582949309,0.8081797235,0.7465437788
2019,2000,30000,N,733,672,607.0,561.0,527.0,486.0,0.9167803547,0.8281036835,0.7653478854,0.7189631651,0.6630286494
2019,2000,30000,O,5,5,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0
2019,2000,30000,P,303,266,247.0,217.0,186.0,169.0,0.8778877888,0.8151815182,0.7161716172,0.6138613861,0.5577557756
2019,2000,30000,Q,312,277,258.0,231.0,221.0,205.0,0.8878205128,0.8269230769,0.7403846154,0.7083333333,0.6570512821
2019,2000,30000,R,394,366,343.0,320.0,298.0,268.0,0.9289340102,0.8705583756,0.8121827411,0.7563451777,0.6802030457
2019,2000,30000,S,750,668,600.0,531.0,489.0,448.0,0.8906666667,0.8,0.708,0.652,0.5973333333
2019,2000,30000,X,6,6,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0
2019,2000,40000,A,191,182,170.0,162.0,156.0,150.0,0.9528795812,0.890052356,0.8481675393,0.8167539267,0.7853403141
2019,2000,40000,C,617,569,533.0,488.0,444.0,413.0,0.9222042139,0.8638573744,0.790923825,0.7196110211,0.6693679092
2019,2000,40000,D,30,24,19.0,15.0,12.0,11.0,0.8,0.6333333333,0.5,0.4,0.3666666667
2019,2000,40000,E,15,15,14.0,14.0,13.0,11.0,1.0,0.9333333333,0.9333333333,0.8666666667,0.7333333333
2019,2000,40000,F,1813,1632,1507.0,1388.0,1241.0,1133.0,0.9001654716,0.8312189741,0.7655819084,0.6845008274,0.6249310535
2019,2000,40000,G,1369,1199,1056.0,921.0,819.0,725.0,0.8758217677,0.7713659606,0.6727538349,0.5982468955,0.5295836377
2019,2000,40000,H,334,284,250.0,224.0,199.0,172.0,0.8502994012,0.748502994,0.6706586826,0.5958083832,0.5149700599
2019,2000,40000,I,625,560,517.0,466.0,424.0,391.0,0.896,0.8272,0.7456,0.6784,0.6256
2019,2000,40000,J,774,692,623.0,567.0,508.0,464.0,0.8940568475,0.8049095607,0.7325581395,0.6563307494,0.5994832041
2019,2000,40000,K,91,88,84.0,75.0,70.0,66.0,0.967032967,0.9230769231,0.8241758242,0.7692307692,0.7252747253
2019,2000,40000,L,317,295,277.0,257.0,240.0,225.0,0.9305993691,0.8738170347,0.8107255521,0.7570977918,0.7097791798
2019,2000,40000,M,2169,2028,1898.0,1766.0,1626.0,1508.0,0.9349930844,0.8750576302,0.8142000922,0.7496542185,0.6952512679
2019,2000,40000,N,950,850,778.0,698.0,622.0,556.0,0.8947368421,0.8189473684,0.7347368421,0.6547368421,0.5852631579
2019,2000,40000,O,10,10,9.0,9.0,9.0,9.0,1.0,0.9,0.9,0.9,0.9
2019,2000,40000,P,380,342,303.0,271.0,244.0,220.0,0.9,0.7973684211,0.7131578947,0.6421052632,0.5789473684
2019,2000,40000,Q,392,355,327.0,301.0,274.0,257.0,0.9056122449,0.8341836735,0.7678571429,0.6989795918,0.6556122449
2019,2000,40000,R,563,516,482.0,444.0,400.0,367.0,0.9165186501,0.8561278863,0.7886323268,0.7104795737,0.6518650089
2019,2000,40000,S,904,813,720.0,636.0,561.0,510.0,0.8993362832,0.796460177,0.703539823,0.6205752212,0.564159292
2019,2000,40000,X,7,6,6.0,6.0,6.0,6.0,0.8571428571,0.8571428571,0.8571428571,0.8571428571,0.8571428571
2019,2000,70000,A,102,95,89.0,86.0,82.0,76.0,0.931372549,0.8725490196,0.8431372549,0.8039215686,0.7450980392
2019,2000,70000,B,3,1,1.0,1.0,1.0,1.0,0.3333333333,0.3333333333,0.3333333333,0.3333333333,0.3333333333
2019,2000,70000,C,302,277,249.0,228.0,204.0,185.0,0.917218543,0.8245033113,0.7549668874,0.6754966887,0.6125827815
2019,2000,70000,D,13,9,7.0,6.0,6.0,6.0,0.6923076923,0.5384615385,0.4615384615,0.4615384615,0.4615384615
2019,2000,70000,E,10,9,8.0,8.0,8.0,6.0,0.9,0.8,0.8,0.8,0.6
2019,2000,70000,F,1004,920,850.0,781.0,707.0,633.0,0.9163346614,0.8466135458,0.7778884462,0.7041832669,0.6304780876
2019,2000,70000,G,824,693,609.0,530.0,470.0,424.0,0.8410194175,0.7390776699,0.6432038835,0.5703883495,0.5145631068
2019,2000,70000,H,96,84,78.0,71.0,63.0,56.0,0.875,0.8125,0.7395833333,0.65625,0.5833333333
2019,2000,70000,I,323,285,258.0,230.0,205.0,189.0,0.8823529412,0.7987616099,0.7120743034,0.6346749226,0.5851393189
2019,2000,70000,J,260,234,212.0,191.0,164.0,146.0,0.9,0.8153846154,0.7346153846,0.6307692308,0.5615384615
2019,2000,70000,K,42,41,41.0,38.0,35.0,30.0,0.9761904762,0.9761904762,0.9047619048,0.8333333333,0.7142857143
2019,2000,70000,L,133,127,123.0,120.0,114.0,105.0,0.954887218,0.9248120301,0.9022556391,0.8571428571,0.7894736842
2019,2000,70000,M,847,792,746.0,696.0,640.0,604.0,0.9350649351,0.880755608,0.8217237308,0.7556080283,0.7131050767
2019,2000,70000,N,378,352,318.0,295.0,274.0,242.0,0.9312169312,0.8412698413,0.7804232804,0.7248677249,0.6402116402
2019,2000,70000,O,3,3,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0
2019,2000,70000,P,187,170,156.0,140.0,117.0,108.0,0.9090909091,0.8342245989,0.7486631016,0.6256684492,0.577540107
2019,2000,70000,Q,186,176,158.0,146.0,127.0,117.0,0.9462365591,0.8494623656,0.7849462366,0.6827956989,0.6290322581
2019,2000,70000,R,204,184,170.0,158.0,144.0,135.0,0.9019607843,0.8333333333,0.7745098039,0.7058823529,0.6617647059
2019,2000,70000,S,580,512,465.0,415.0,371.0,341.0,0.8827586207,0.8017241379,0.7155172414,0.6396551724,0.5879310345
2019,2000,70000,X,4,4,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0
2019,3000,20002,A,55,52,50.0,49.0,48.0,44.0,0.9454545455,0.9090909091,0.8909090909,0.8727272727,0.8
2019,3000,20002,C,139,127,121.0,115.0,100.0,89.0,0.9136690647,0.8705035971,0.8273381295,0.7194244604,0.6402877698
2019,3000,20002,D,4,3,2.0,2.0,2.0,1.0,0.75,0.5,0.5,0.5,0.25
2019,3000,20002,E,7,6,6.0,5.0,5.0,5.0,0.8571428571,0.8571428571,0.7142857143,0.7142857143,0.7142857143
2019,3000,20002,F,315,295,279.0,259.0,233.0,220.0,0.9365079365,0.8857142857,0.8222222222,0.7396825397,0.6984126984
2019,3000,20002,G,430,389,360.0,333.0,295.0,268.0,0.9046511628,0.8372093023,0.7744186047,0.6860465116,0.623255814
2019,3000,20002,H,46,41,38.0,30.0,28.0,25.0,0.8913043478,0.8260869565,0.652173913,0.6086956522,0.5434782609
2019,3000,20002,I,120,115,109.0,99.0,85.0,78.0,0.9583333333,0.9083333333,0.825,0.7083333333,0.65
2019,3000,20002,J,311,286,269.0,248.0,235.0,215.0,0.9196141479,0.8649517685,0.7974276527,0.7556270096,0.691318328
2019,3000,20002,K,32,30,28.0,28.0,25.0,24.0,0.9375,0.875,0.875,0.78125,0.75
2019,3000,20002,L,143,137,129.0,121.0,111.0,102.0,0.958041958,0.9020979021,0.8461538462,0.7762237762,0.7132867133
2019,3000,20002,M,897,843,802.0,744.0,689.0,647.0,0.9397993311,0.8940914158,0.8294314381,0.768115942,0.7212931996
2019,3000,20002,N,297,264,249.0,223.0,208.0,187.0,0.8888888889,0.8383838384,0.7508417508,0.7003367003,0.6296296296
2019,3000,20002,P,184,170,157.0,143.0,138.0,130.0,0.9239130435,0.8532608696,0.777173913,0.75,0.7065217391
2019,3000,20002,Q,198,181,168.0,160.0,150.0,139.0,0.9141414141,0.8484848485,0.8080808081,0.7575757576,0.702020202
2019,3000,20002,R,170,161,157.0,143.0,133.0,126.0,0.9470588235,0.9235294118,0.8411764706,0.7823529412,0.7411764706
2019,3000,20002,S,177,155,138.0,130.0,121.0,113.0,0.8757062147,0.7796610169,0.7344632768,0.6836158192,0.6384180791
2019,3000,20002,X,2,2,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
2019,3000,50000,A,197,190,186.0,177.0,166.0,152.0,0.9644670051,0.9441624365,0.8984771574,0.8426395939,0.7715736041
2019,3000,50000,B,2,2,2.0,1.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0
2019,3000,50000,C,313,282,255.0,227.0,205.0,187.0,0.9009584665,0.8146964856,0.7252396166,0.6549520767,0.5974440895
2019,3000,50000,D,26,23,22.0,21.0,18.0,18.0,0.8846153846,0.8461538462,0.8076923077,0.6923076923,0.6923076923
2019,3000,50000,E,11,6,5.0,3.0,3.0,3.0,0.5454545455,0.4545454545,0.2727272727,0.2727272727,0.2727272727
2019,3000,50000,F,786,718,651.0,613.0,569.0,513.0,0.9134860051,0.8282442748,0.7798982188,0.7239185751,0.6526717557
2019,3000,50000,G,1275,1121,1005.0,893.0,794.0,711.0,0.8792156863,0.7882352941,0.7003921569,0.622745098,0.5576470588
2019,3000,50000,H,160,139,131.0,119.0,112.0,101.0,0.86875,0.81875,0.74375,0.7,0.63125
2019,3000,50000,I,497,448,400.0,352.0,314.0,276.0,0.9014084507,0.8048289738,0.708249497,0.6317907445,0.555331992
2019,3000,50000,J,326,292,263.0,246.0,223.0,207.0,0.8957055215,0.8067484663,0.754601227,0.6840490798,0.6349693252
2019,3000,50000,K,74,65,61.0,60.0,50.0,41.0,0.8783783784,0.8243243243,0.8108108108,0.6756756757,0.5540540541
2019,3000,50000,L,184,172,163.0,158.0,146.0,141.0,0.9347826087,0.8858695652,0.8586956522,0.7934782609,0.7663043478
2019,3000,50000,M,978,908,859.0,804.0,733.0,683.0,0.9284253579,0.8783231084,0.8220858896,0.7494887526,0.6983640082
2019,3000,50000,N,525,458,423.0,388.0,351.0,323.0,0.8723809524,0.8057142857,0.739047619,0.6685714286,0.6152380952
2019,3000,50000,O,2,2,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
2019,3000,50000,P,222,203,187.0,172.0,162.0,150.0,0.9144144144,0.8423423423,0.7747747748,0.7297297297,0.6756756757
2019,3000,50000,Q,298,274,265.0,252.0,235.0,216.0,0.9194630872,0.889261745,0.8456375839,0.788590604,0.7248322148
2019,3000,50000,R,220,212,199.0,180.0,166.0,148.0,0.9636363636,0.9045454545,0.8181818182,0.7545454545,0.6727272727
2019,3000,50000,S,608,541,512.0,458.0,423.0,396.0,0.8898026316,0.8421052632,0.7532894737,0.6957236842,0.6513157895
2019,3000,50000,T,2,2,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
2019,3000,50000,X,3,3,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0
2019,3000,60000,A,182,175,170.0,164.0,156.0,146.0,0.9615384615,0.9340659341,0.9010989011,0.8571428571,0.8021978022
2019,3000,60000,C,290,269,245.0,229.0,214.0,199.0,0.9275862069,0.8448275862,0.7896551724,0.7379310345,0.6862068966
2019,3000,60000,D,13,12,12.0,12.0,11.0,11.0,0.9230769231,0.9230769231,0.9230769231,0.8461538462,0.8461538462
2019,3000,60000,E,11,11,11.0,11.0,10.0,10.0,1.0,1.0,1.0,0.9090909091,0.9090909091
2019,3000,60000,F,744,695,658.0,609.0,553.0,497.0,0.9341397849,0.8844086022,0.8185483871,0.7432795699,0.6680107527
2019,3000,60000,G,949,844,763.0,694.0,618.0,551.0,0.8893572181,0.804004215,0.7312961012,0.6512118019,0.5806111697
2019,3000,60000,H,130,109,99.0,88.0,68.0,62.0,0.8384615385,0.7615384615,0.6769230769,0.5230769231,0.4769230769
2019,3000,60000,I,466,426,389.0,349.0,302.0,275.0,0.9141630901,0.8347639485,0.7489270386,0.6480686695,0.5901287554
2019,3000,60000,J,262,244,215.0,197.0,179.0,159.0,0.9312977099,0.820610687,0.7519083969,0.6832061069,0.606870229
2019,3000,60000,K,70,61,56.0,53.0,50.0,47.0,0.8714285714,0.8,0.7571428571,0.7142857143,0.6714285714
2019,3000,60000,L,181,174,166.0,163.0,154.0,144.0,0.9613259669,0.9171270718,0.9005524862,0.8508287293,0.7955801105
2019,3000,60000,M,1167,1070,1011.0,953.0,877.0,819.0,0.9168808912,0.8663239075,0.8166238218,0.7514995716,0.7017994859
2019,3000,60000,N,455,414,386.0,344.0,303.0,277.0,0.9098901099,0.8483516484,0.756043956,0.6659340659,0.6087912088
2019,3000,60000,O,4,3,3.0,3.0,3.0,3.0,0.75,0.75,0.75,0.75,0.75
2019,3000,60000,P,200,172,157.0,147.0,132.0,123.0,0.86,0.785,0.735,0.66,0.615
2019,3000,60000,Q,292,261,246.0,228.0,207.0,193.0,0.8938356164,0.8424657534,0.7808219178,0.7089041096,0.6609589041
2019,3000,60000,R,250,230,219.0,205.0,192.0,181.0,0.92,0.876,0.82,0.768,0.724
2019,3000,60000,S,467,425,394.0,365.0,339.0,320.0,0.9100642398,0.8436830835,0.7815845824,0.7259100642,0.6852248394
2019,3000,60000,T,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2019,3000,60000,U,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2019,3000,60000,X,5,5,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0
2019,3000,80000,A,87,85,84.0,78.0,73.0,67.0,0.9770114943,0.9655172414,0.8965517241,0.8390804598,0.7701149425
2019,3000,80000,B,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2019,3000,80000,C,81,77,73.0,70.0,64.0,59.0,0.950617284,0.9012345679,0.8641975309,0.7901234568,0.7283950617
2019,3000,80000,D,3,3,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0
2019,3000,80000,E,5,5,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0
2019,3000,80000,F,152,145,137.0,125.0,115.0,107.0,0.9539473684,0.9013157895,0.8223684211,0.7565789474,0.7039473684
2019,3000,80000,G,204,176,159.0,146.0,131.0,112.0,0.862745098,0.7794117647,0.7156862745,0.6421568627,0.5490196078
2019,3000,80000,H,10,8,8.0,8.0,8.0,6.0,0.8,0.8,0.8,0.8,0.6
2019,3000,80000,I,105,98,92.0,84.0,73.0,67.0,0.9333333333,0.8761904762,0.8,0.6952380952,0.6380952381
2019,3000,80000,J,34,27,25.0,20.0,18.0,17.0,0.7941176471,0.7352941176,0.5882352941,0.5294117647,0.5
2019,3000,80000,K,2,2,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
2019,3000,80000,L,34,34,33.0,32.0,31.0,29.0,1.0,0.9705882353,0.9411764706,0.9117647059,0.8529411765
2019,3000,80000,M,157,142,131.0,113.0,104.0,93.0,0.9044585987,0.8343949045,0.7197452229,0.6624203822,0.5923566879
2019,3000,80000,N,79,72,67.0,61.0,55.0,49.0,0.9113924051,0.8481012658,0.7721518987,0.6962025316,0.6202531646
2019,3000,80000,P,52,44,41.0,39.0,38.0,34.0,0.8461538462,0.7884615385,0.75,0.7307692308,0.6538461538
2019,3000,80000,Q,62,55,52.0,45.0,44.0,41.0,0.8870967742,0.8387096774,0.7258064516,0.7096774194,0.6612903226
2019,3000,80000,R,55,54,52.0,49.0,46.0,41.0,0.9818181818,0.9454545455,0.8909090909,0.8363636364,0.7454545455
2019,3000,80000,S,102,88,82.0,69.0,66.0,60.0,0.862745098,0.8039215686,0.6764705882,0.6470588235,0.5882352941
2019,3000,80000,T,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2019,3000,80000,X,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2019,3000,90000,A,133,125,118.0,116.0,112.0,107.0,0.9398496241,0.8872180451,0.8721804511,0.8421052632,0.8045112782
2019,3000,90000,B,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2019,3000,90000,C,181,171,158.0,147.0,130.0,120.0,0.9447513812,0.8729281768,0.8121546961,0.7182320442,0.6629834254
2019,3000,90000,D,7,6,4.0,3.0,3.0,3.0,0.8571428571,0.5714285714,0.4285714286,0.4285714286,0.4285714286
2019,3000,90000,E,4,4,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0
2019,3000,90000,F,346,328,304.0,287.0,268.0,248.0,0.9479768786,0.8786127168,0.8294797688,0.774566474,0.7167630058
2019,3000,90000,G,451,401,366.0,327.0,293.0,269.0,0.889135255,0.8115299335,0.7250554324,0.6496674058,0.5964523282
2019,3000,90000,H,41,38,34.0,30.0,23.0,18.0,0.9268292683,0.8292682927,0.7317073171,0.5609756098,0.4390243902
2019,3000,90000,I,193,170,163.0,142.0,129.0,121.0,0.8808290155,0.8445595855,0.7357512953,0.6683937824,0.6269430052
2019,3000,90000,J,138,128,120.0,112.0,103.0,94.0,0.9275362319,0.8695652174,0.8115942029,0.7463768116,0.6811594203
2019,3000,90000,K,17,15,15.0,14.0,13.0,13.0,0.8823529412,0.8823529412,0.8235294118,0.7647058824,0.7647058824
2019,3000,90000,L,86,83,80.0,78.0,73.0,71.0,0.9651162791,0.9302325581,0.9069767442,0.8488372093,0.8255813953
2019,3000,90000,M,532,498,463.0,434.0,393.0,372.0,0.9360902256,0.8703007519,0.8157894737,0.7387218045,0.6992481203
2019,3000,90000,N,315,280,263.0,246.0,214.0,193.0,0.8888888889,0.8349206349,0.780952381,0.6793650794,0.6126984127
2019,3000,90000,O,3,3,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0
2019,3000,90000,P,136,128,120.0,111.0,100.0,90.0,0.9411764706,0.8823529412,0.8161764706,0.7352941176,0.6617647059
2019,3000,90000,Q,187,176,164.0,152.0,140.0,133.0,0.9411764706,0.8770053476,0.8128342246,0.7486631016,0.7112299465
2019,3000,90000,R,132,121,110.0,99.0,96.0,93.0,0.9166666667,0.8333333333,0.75,0.7272727273,0.7045454545
2019,3000,90000,S,236,216,203.0,188.0,176.0,167.0,0.9152542373,0.8601694915,0.7966101695,0.7457627119,0.7076271186
2019,4000,,A,22,21,16.0,16.0,14.0,13.0,0.9545454545,0.7272727273,0.7272727273,0.6363636364,0.5909090909
2019,4000,,B,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2019,4000,,C,270,245,223.0,199.0,181.0,168.0,0.9074074074,0.8259259259,0.737037037,0.6703703704,0.6222222222
2019,4000,,D,15,13,12.0,10.0,9.0,9.0,0.8666666667,0.8,0.6666666667,0.6,0.6
2019,4000,,E,7,6,6.0,4.0,4.0,3.0,0.8571428571,0.8571428571,0.5714285714,0.5714285714,0.4285714286
2019,4000,,F,1429,1328,1204.0,1098.0,992.0,888.0,0.9293212036,0.8425472358,0.7683694892,0.6941917425,0.6214135759
2019,4000,,G,1209,1085,989.0,896.0,791.0,720.0,0.8974358974,0.8180314309,0.741108354,0.6542597188,0.5955334988
2019,4000,,H,626,539,503.0,450.0,392.0,344.0,0.8610223642,0.803514377,0.7188498403,0.6261980831,0.5495207668
2019,4000,,I,643,595,565.0,513.0,456.0,424.0,0.9253499222,0.8786936236,0.7978227061,0.7091757387,0.6594090202
2019,4000,,J,1127,1018,935.0,857.0,783.0,715.0,0.9032830524,0.8296362023,0.7604259095,0.6947648625,0.6344276841
2019,4000,,K,103,97,90.0,83.0,76.0,66.0,0.9417475728,0.8737864078,0.8058252427,0.7378640777,0.640776699
2019,4000,,L,338,324,314.0,302.0,277.0,261.0,0.9585798817,0.9289940828,0.8934911243,0.8195266272,0.7721893491
2019,4000,,M,2956,2698,2458.0,2246.0,2030.0,1848.0,0.9127198917,0.8315290934,0.7598105548,0.6867388363,0.6251691475
2019,4000,,N,747,659,616.0,551.0,498.0,451.0,0.8821954485,0.8246318608,0.7376171352,0.6666666667,0.6037483266
2019,4000,,O,6,6,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0
2019,4000,,P,303,272,257.0,235.0,214.0,198.0,0.897689769,0.8481848185,0.7755775578,0.7062706271,0.6534653465
2019,4000,,Q,292,265,246.0,230.0,208.0,197.0,0.9075342466,0.8424657534,0.7876712329,0.7123287671,0.6746575342
2019,4000,,R,450,410,385.0,355.0,324.0,292.0,0.9111111111,0.8555555556,0.7888888889,0.72,0.6488888889
2019,4000,,S,426,402,380.0,346.0,314.0,285.0,0.9436619718,0.8920187793,0.8122065728,0.7370892019,0.6690140845
2019,4000,,T,6,5,5.0,4.0,3.0,3.0,0.8333333333,0.8333333333,0.6666666667,0.5,0.5
2019,4000,,U,2,2,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
2019,4000,,X,6,6,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0
2020,2000,10000,A,203,194,179.0,173.0,163.0,,0.9556650246,0.881773399,0.8522167488,0.802955665,
2020,2000,10000,B,3,3,3.0,3.0,2.0,,1.0,1.0,1.0,0.6666666667,
2020,2000,10000,C,755,688,602.0,541.0,475.0,,0.9112582781,0.7973509934,0.7165562914,0.6291390728,
2020,2000,10000,D,26,20,19.0,16.0,13.0,,0.7692307692,0.7307692308,0.6153846154,0.5,
2020,2000,10000,E,27,25,23.0,22.0,21.0,,0.9259259259,0.8518518519,0.8148148148,0.7777777778,
2020,2000,10000,F,2616,2357,2086.0,1868.0,1658.0,,0.9009938838,0.7974006116,0.7140672783,0.6337920489,
2020,2000,10000,G,2788,2351,1996.0,1725.0,1495.0,,0.8432568149,0.7159253945,0.618723099,0.5362266858,
2020,2000,10000,H,491,407,355.0,318.0,284.0,,0.8289205703,0.7230142566,0.6476578411,0.5784114053,
2020,2000,10000,I,857,775,688.0,618.0,543.0,,0.9043173862,0.8028004667,0.7211201867,0.6336056009,
2020,2000,10000,J,989,901,824.0,765.0,704.0,,0.9110212336,0.8331648129,0.7735085945,0.7118301314,
2020,2000,10000,K,102,96,89.0,84.0,80.0,,0.9411764706,0.8725490196,0.8235294118,0.7843137255,
2020,2000,10000,L,467,440,424.0,392.0,369.0,,0.9421841542,0.9079229122,0.8394004283,0.7901498929,
2020,2000,10000,M,3600,3326,3046.0,2837.0,2597.0,,0.9238888889,0.8461111111,0.7880555556,0.7213888889,
2020,2000,10000,N,1272,1113,982.0,876.0,789.0,,0.875,0.7720125786,0.6886792453,0.6202830189,
2020,2000,10000,O,4,4,4.0,4.0,4.0,,1.0,1.0,1.0,1.0,
2020,2000,10000,P,537,488,424.0,381.0,337.0,,0.9087523277,0.7895716946,0.7094972067,0.6275605214,
2020,2000,10000,Q,593,548,484.0,436.0,402.0,,0.9241146712,0.8161888702,0.7352445194,0.6779089376,
2020,2000,10000,R,588,553,514.0,477.0,429.0,,0.9404761905,0.8741496599,0.8112244898,0.7295918367,
2020,2000,10000,S,1254,1093,948.0,843.0,745.0,,0.8716108453,0.7559808612,0.6722488038,0.5940988836,
2020,2000,10000,T,3,3,2.0,1.0,1.0,,1.0,0.6666666667,0.3333333333,0.3333333333,
2020,2000,10000,X,11,10,9.0,9.0,9.0,,0.9090909091,0.8181818182,0.8181818182,0.8181818182,
2020,2000,20001,A,122,116,108.0,102.0,96.0,,0.9508196721,0.8852459016,0.8360655738,0.7868852459,
2020,2000,20001,B,1,1,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,
2020,2000,20001,C,407,372,337.0,300.0,273.0,,0.914004914,0.828009828,0.7371007371,0.6707616708,
2020,2000,20001,D,15,13,10.0,9.0,9.0,,0.8666666667,0.6666666667,0.6,0.6,
2020,2000,20001,E,9,5,5.0,5.0,4.0,,0.5555555556,0.5555555556,0.5555555556,0.4444444444,
2020,2000,20001,F,2099,1916,1712.0,1511.0,1340.0,,0.9128156265,0.8156264888,0.7198666031,0.6383992377,
2020,2000,20001,G,1616,1394,1181.0,1004.0,892.0,,0.8626237624,0.7308168317,0.6212871287,0.551980198,
