year,ratio_order,ratio_code,ratio_label_nl,sector_order,sector_code,sector_label_nl,dispersion_order,dispersion_code,dispersion_label_nl,scheme_order,scheme_code,scheme_label_nl,value,unit_measure,decimals,obs_status
2016,26,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),83,PU300,PU300 : Bouwnijverheid,3,dispnb,Aantal ondernemingen,1,C,Volledig,1014.0,_Z,1,A
2016,26,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),3,dispnb,Aantal ondernemingen,1,C,Volledig,14100.0,_Z,1,A
2016,1,R001,1. Brutoverkoopmarge (%),83,PU300,PU300 : Bouwnijverheid,1,dispg,Gewogen gemiddelde,2,A,Verkort,8.67,_Z,1,A
2016,1,R001,1. Brutoverkoopmarge (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),1,dispg,Gewogen gemiddelde,2,A,Verkort,10.6,_Z,1,A
2016,2,R002,2. Nettoverkoopmarge (%),83,PU300,PU300 : Bouwnijverheid,1,dispg,Gewogen gemiddelde,2,A,Verkort,4.29,_Z,1,A
2016,2,R002,2. Nettoverkoopmarge (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),1,dispg,Gewogen gemiddelde,2,A,Verkort,5.09,_Z,1,A
2016,3,R003,3. Toegevoegde waarde / Bedrijfsopbrengsten (%),83,PU300,PU300 : Bouwnijverheid,1,dispg,Gewogen gemiddelde,2,A,Verkort,24.79,_Z,1,A
2016,3,R003,3. Toegevoegde waarde / Bedrijfsopbrengsten (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),1,dispg,Gewogen gemiddelde,2,A,Verkort,26.01,_Z,1,A
2016,4,R004,4.Toegevoegde waarde per personeelslid (in EUR),83,PU300,PU300 : Bouwnijverheid,1,dispg,Gewogen gemiddelde,2,A,Verkort,64483.1,EUR,1,A
2016,4,R004,4.Toegevoegde waarde per personeelslid (in EUR),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),1,dispg,Gewogen gemiddelde,2,A,Verkort,69646.39,EUR,1,A
2016,5,R005,5. Toegevoegde waarde / Bruto materiële vaste activa (%),83,PU300,PU300 : Bouwnijverheid,1,dispg,Gewogen gemiddelde,2,A,Verkort,41.24,_Z,1,A
2016,5,R005,5. Toegevoegde waarde / Bruto materiële vaste activa (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),1,dispg,Gewogen gemiddelde,2,A,Verkort,29.32,_Z,1,A
2016,6,R006,6. Personeelskosten / Toegevoegde waarde (%),83,PU300,PU300 : Bouwnijverheid,1,dispg,Gewogen gemiddelde,2,A,Verkort,67.88,_Z,1,A
2016,6,R006,6. Personeelskosten / Toegevoegde waarde (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),1,dispg,Gewogen gemiddelde,2,A,Verkort,61.9,_Z,1,A
2016,7,R007,"7. Afschrijvingen, waardeverminderingen en voorzieningen voor risico's en kosten / Toegevoegde waarde (%)",83,PU300,PU300 : Bouwnijverheid,1,dispg,Gewogen gemiddelde,2,A,Verkort,16.51,_Z,1,A
2016,7,R007,"7. Afschrijvingen, waardeverminderingen en voorzieningen voor risico's en kosten / Toegevoegde waarde (%)",226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),1,dispg,Gewogen gemiddelde,2,A,Verkort,20.75,_Z,1,A
2016,9,R008A,8. Financiële kosten / Toegevoegde waarde (%),83,PU300,PU300 : Bouwnijverheid,1,dispg,Gewogen gemiddelde,2,A,Verkort,6.15,_Z,1,A
2016,9,R008A,8. Financiële kosten / Toegevoegde waarde (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),1,dispg,Gewogen gemiddelde,2,A,Verkort,8.82,_Z,1,A
2016,10,R009,"9. Nettorendabiliteit van het eigen vermogen, na belasting (%)",83,PU300,PU300 : Bouwnijverheid,1,dispg,Gewogen gemiddelde,2,A,Verkort,9.16,_Z,1,A
2016,10,R009,"9. Nettorendabiliteit van het eigen vermogen, na belasting (%)",226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),1,dispg,Gewogen gemiddelde,2,A,Verkort,7.84,_Z,1,A
2016,11,R010,10. Cashflow / Eigen vermogen (%),83,PU300,PU300 : Bouwnijverheid,1,dispg,Gewogen gemiddelde,2,A,Verkort,21.88,_Z,1,A
2016,11,R010,10. Cashflow / Eigen vermogen (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),1,dispg,Gewogen gemiddelde,2,A,Verkort,15.37,_Z,1,A
2016,13,R011A,"11. Brutorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",83,PU300,PU300 : Bouwnijverheid,1,dispg,Gewogen gemiddelde,2,A,Verkort,10.63,_Z,1,A
2016,13,R011A,"11. Brutorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),1,dispg,Gewogen gemiddelde,2,A,Verkort,9.69,_Z,1,A
2016,15,R012A,"12. Nettorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",83,PU300,PU300 : Bouwnijverheid,1,dispg,Gewogen gemiddelde,2,A,Verkort,6.31,_Z,1,A
2016,15,R012A,"12. Nettorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),1,dispg,Gewogen gemiddelde,2,A,Verkort,6.29,_Z,1,A
2016,16,R013,13. Liquiditeit in ruime zin,83,PU300,PU300 : Bouwnijverheid,1,dispg,Gewogen gemiddelde,2,A,Verkort,1.36,_Z,1,A
2016,16,R013,13. Liquiditeit in ruime zin,226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),1,dispg,Gewogen gemiddelde,2,A,Verkort,1.26,_Z,1,A
2016,17,R014,14. Liquiditeit in enge zin,83,PU300,PU300 : Bouwnijverheid,1,dispg,Gewogen gemiddelde,2,A,Verkort,0.89,_Z,1,A
2016,17,R014,14. Liquiditeit in enge zin,226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),1,dispg,Gewogen gemiddelde,2,A,Verkort,1.03,_Z,1,A
2016,22,R019,17. Aantal dagen klantenkrediet,83,PU300,PU300 : Bouwnijverheid,1,dispg,Gewogen gemiddelde,2,A,Verkort,65.3,_Z,1,A
2016,22,R019,17. Aantal dagen klantenkrediet,226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),1,dispg,Gewogen gemiddelde,2,A,Verkort,53.55,_Z,1,A
2016,23,R020,18. Aantal dagen leverancierskrediet,83,PU300,PU300 : Bouwnijverheid,1,dispg,Gewogen gemiddelde,2,A,Verkort,67.2,_Z,1,A
2016,23,R020,18. Aantal dagen leverancierskrediet,226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),1,dispg,Gewogen gemiddelde,2,A,Verkort,66.07,_Z,1,A
2016,24,R021,19. Financiële onafhankelijkheidsgraad (%),83,PU300,PU300 : Bouwnijverheid,1,dispg,Gewogen gemiddelde,2,A,Verkort,33.6,_Z,1,A
2016,24,R021,19. Financiële onafhankelijkheidsgraad (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),1,dispg,Gewogen gemiddelde,2,A,Verkort,45.11,_Z,1,A
2016,25,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),83,PU300,PU300 : Bouwnijverheid,1,dispg,Gewogen gemiddelde,2,A,Verkort,28.67,_Z,1,A
2016,25,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),1,dispg,Gewogen gemiddelde,2,A,Verkort,34.37,_Z,1,A
2016,26,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),83,PU300,PU300 : Bouwnijverheid,1,dispg,Gewogen gemiddelde,2,A,Verkort,22.92,_Z,1,A
2016,26,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),1,dispg,Gewogen gemiddelde,2,A,Verkort,16.92,_Z,1,A
2016,1,R001,1. Brutoverkoopmarge (%),83,PU300,PU300 : Bouwnijverheid,2,dispq2,Mediaan (Q2),2,A,Verkort,7.86,_Z,1,A
2016,1,R001,1. Brutoverkoopmarge (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),2,dispq2,Mediaan (Q2),2,A,Verkort,9.81,_Z,1,A
2016,2,R002,2. Nettoverkoopmarge (%),83,PU300,PU300 : Bouwnijverheid,2,dispq2,Mediaan (Q2),2,A,Verkort,3.32,_Z,1,A
2016,2,R002,2. Nettoverkoopmarge (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),2,dispq2,Mediaan (Q2),2,A,Verkort,3.76,_Z,1,A
2016,3,R003,3. Toegevoegde waarde / Bedrijfsopbrengsten (%),83,PU300,PU300 : Bouwnijverheid,2,dispq2,Mediaan (Q2),2,A,Verkort,18.5,_Z,1,A
2016,3,R003,3. Toegevoegde waarde / Bedrijfsopbrengsten (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),2,dispq2,Mediaan (Q2),2,A,Verkort,23.87,_Z,1,A
2016,4,R004,4.Toegevoegde waarde per personeelslid (in EUR),83,PU300,PU300 : Bouwnijverheid,2,dispq2,Mediaan (Q2),2,A,Verkort,61894.13,EUR,1,A
2016,4,R004,4.Toegevoegde waarde per personeelslid (in EUR),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),2,dispq2,Mediaan (Q2),2,A,Verkort,67623.33,EUR,1,A
2016,5,R005,5. Toegevoegde waarde / Bruto materiële vaste activa (%),83,PU300,PU300 : Bouwnijverheid,2,dispq2,Mediaan (Q2),2,A,Verkort,43.46,_Z,1,A
2016,5,R005,5. Toegevoegde waarde / Bruto materiële vaste activa (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),2,dispq2,Mediaan (Q2),2,A,Verkort,30.76,_Z,1,A
2016,6,R006,6. Personeelskosten / Toegevoegde waarde (%),83,PU300,PU300 : Bouwnijverheid,2,dispq2,Mediaan (Q2),2,A,Verkort,64.74,_Z,1,A
2016,6,R006,6. Personeelskosten / Toegevoegde waarde (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),2,dispq2,Mediaan (Q2),2,A,Verkort,58.34,_Z,1,A
2016,7,R007,"7. Afschrijvingen, waardeverminderingen en voorzieningen voor risico's en kosten / Toegevoegde waarde (%)",83,PU300,PU300 : Bouwnijverheid,2,dispq2,Mediaan (Q2),2,A,Verkort,19.84,_Z,1,A
2016,7,R007,"7. Afschrijvingen, waardeverminderingen en voorzieningen voor risico's en kosten / Toegevoegde waarde (%)",226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),2,dispq2,Mediaan (Q2),2,A,Verkort,22.95,_Z,1,A
2016,9,R008A,8. Financiële kosten / Toegevoegde waarde (%),83,PU300,PU300 : Bouwnijverheid,2,dispq2,Mediaan (Q2),2,A,Verkort,3.76,_Z,1,A
2016,9,R008A,8. Financiële kosten / Toegevoegde waarde (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),2,dispq2,Mediaan (Q2),2,A,Verkort,4.58,_Z,1,A
2016,10,R009,"9. Nettorendabiliteit van het eigen vermogen, na belasting (%)",83,PU300,PU300 : Bouwnijverheid,2,dispq2,Mediaan (Q2),2,A,Verkort,8.9,_Z,1,A
2016,10,R009,"9. Nettorendabiliteit van het eigen vermogen, na belasting (%)",226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),2,dispq2,Mediaan (Q2),2,A,Verkort,8.68,_Z,1,A
2016,11,R010,10. Cashflow / Eigen vermogen (%),83,PU300,PU300 : Bouwnijverheid,2,dispq2,Mediaan (Q2),2,A,Verkort,28.09,_Z,1,A
2016,11,R010,10. Cashflow / Eigen vermogen (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),2,dispq2,Mediaan (Q2),2,A,Verkort,23.95,_Z,1,A
2016,13,R011A,"11. Brutorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",83,PU300,PU300 : Bouwnijverheid,2,dispq2,Mediaan (Q2),2,A,Verkort,12.65,_Z,1,A
2016,13,R011A,"11. Brutorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),2,dispq2,Mediaan (Q2),2,A,Verkort,11.5,_Z,1,A
2016,15,R012A,"12. Nettorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",83,PU300,PU300 : Bouwnijverheid,2,dispq2,Mediaan (Q2),2,A,Verkort,5.67,_Z,1,A
2016,15,R012A,"12. Nettorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),2,dispq2,Mediaan (Q2),2,A,Verkort,5.49,_Z,1,A
2016,16,R013,13. Liquiditeit in ruime zin,83,PU300,PU300 : Bouwnijverheid,2,dispq2,Mediaan (Q2),2,A,Verkort,1.46,_Z,1,A
2016,16,R013,13. Liquiditeit in ruime zin,226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),2,dispq2,Mediaan (Q2),2,A,Verkort,1.33,_Z,1,A
2016,17,R014,14. Liquiditeit in enge zin,83,PU300,PU300 : Bouwnijverheid,2,dispq2,Mediaan (Q2),2,A,Verkort,1.23,_Z,1,A
2016,17,R014,14. Liquiditeit in enge zin,226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),2,dispq2,Mediaan (Q2),2,A,Verkort,1.1,_Z,1,A
2016,22,R019,17. Aantal dagen klantenkrediet,83,PU300,PU300 : Bouwnijverheid,2,dispq2,Mediaan (Q2),2,A,Verkort,45.68,_Z,1,A
2016,22,R019,17. Aantal dagen klantenkrediet,226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),2,dispq2,Mediaan (Q2),2,A,Verkort,27.16,_Z,1,A
2016,23,R020,18. Aantal dagen leverancierskrediet,83,PU300,PU300 : Bouwnijverheid,2,dispq2,Mediaan (Q2),2,A,Verkort,37.67,_Z,1,A
2016,23,R020,18. Aantal dagen leverancierskrediet,226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),2,dispq2,Mediaan (Q2),2,A,Verkort,28.0,_Z,1,A
2016,24,R021,19. Financiële onafhankelijkheidsgraad (%),83,PU300,PU300 : Bouwnijverheid,2,dispq2,Mediaan (Q2),2,A,Verkort,34.24,_Z,1,A
2016,24,R021,19. Financiële onafhankelijkheidsgraad (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),2,dispq2,Mediaan (Q2),2,A,Verkort,36.3,_Z,1,A
2016,25,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),83,PU300,PU300 : Bouwnijverheid,2,dispq2,Mediaan (Q2),2,A,Verkort,16.52,_Z,1,A
2016,25,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),2,dispq2,Mediaan (Q2),2,A,Verkort,15.13,_Z,1,A
2016,26,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),83,PU300,PU300 : Bouwnijverheid,2,dispq2,Mediaan (Q2),2,A,Verkort,25.41,_Z,1,A
2016,26,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),2,dispq2,Mediaan (Q2),2,A,Verkort,17.86,_Z,1,A
2016,1,R001,1. Brutoverkoopmarge (%),83,PU300,PU300 : Bouwnijverheid,3,dispnb,Aantal ondernemingen,2,A,Verkort,3162.0,_Z,1,A
2016,1,R001,1. Brutoverkoopmarge (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),3,dispnb,Aantal ondernemingen,2,A,Verkort,22204.0,_Z,1,A
2016,2,R002,2. Nettoverkoopmarge (%),83,PU300,PU300 : Bouwnijverheid,3,dispnb,Aantal ondernemingen,2,A,Verkort,3163.0,_Z,1,A
2016,2,R002,2. Nettoverkoopmarge (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),3,dispnb,Aantal ondernemingen,2,A,Verkort,22205.0,_Z,1,A
2016,3,R003,3. Toegevoegde waarde / Bedrijfsopbrengsten (%),83,PU300,PU300 : Bouwnijverheid,3,dispnb,Aantal ondernemingen,2,A,Verkort,3306.0,_Z,1,A
2016,3,R003,3. Toegevoegde waarde / Bedrijfsopbrengsten (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),3,dispnb,Aantal ondernemingen,2,A,Verkort,23572.0,_Z,1,A
2016,4,R004,4.Toegevoegde waarde per personeelslid (in EUR),83,PU300,PU300 : Bouwnijverheid,3,dispnb,Aantal ondernemingen,2,A,Verkort,12770.0,EUR,1,A
2016,4,R004,4.Toegevoegde waarde per personeelslid (in EUR),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),3,dispnb,Aantal ondernemingen,2,A,Verkort,84567.0,EUR,1,A
2016,5,R005,5. Toegevoegde waarde / Bruto materiële vaste activa (%),83,PU300,PU300 : Bouwnijverheid,3,dispnb,Aantal ondernemingen,2,A,Verkort,26631.0,_Z,1,A
2016,5,R005,5. Toegevoegde waarde / Bruto materiële vaste activa (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),3,dispnb,Aantal ondernemingen,2,A,Verkort,214476.0,_Z,1,A
2016,6,R006,6. Personeelskosten / Toegevoegde waarde (%),83,PU300,PU300 : Bouwnijverheid,3,dispnb,Aantal ondernemingen,2,A,Verkort,14910.0,_Z,1,A
2016,6,R006,6. Personeelskosten / Toegevoegde waarde (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),3,dispnb,Aantal ondernemingen,2,A,Verkort,98191.0,_Z,1,A
2016,7,R007,"7. Afschrijvingen, waardeverminderingen en voorzieningen voor risico's en kosten / Toegevoegde waarde (%)",83,PU300,PU300 : Bouwnijverheid,3,dispnb,Aantal ondernemingen,2,A,Verkort,23950.0,_Z,1,A
2016,7,R007,"7. Afschrijvingen, waardeverminderingen en voorzieningen voor risico's en kosten / Toegevoegde waarde (%)",226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),3,dispnb,Aantal ondernemingen,2,A,Verkort,188568.0,_Z,1,A
2016,9,R008A,8. Financiële kosten / Toegevoegde waarde (%),83,PU300,PU300 : Bouwnijverheid,3,dispnb,Aantal ondernemingen,2,A,Verkort,25107.0,_Z,1,A
2016,9,R008A,8. Financiële kosten / Toegevoegde waarde (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),3,dispnb,Aantal ondernemingen,2,A,Verkort,200051.0,_Z,1,A
2016,10,R009,"9. Nettorendabiliteit van het eigen vermogen, na belasting (%)",83,PU300,PU300 : Bouwnijverheid,3,dispnb,Aantal ondernemingen,2,A,Verkort,25791.0,_Z,1,A
2016,10,R009,"9. Nettorendabiliteit van het eigen vermogen, na belasting (%)",226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),3,dispnb,Aantal ondernemingen,2,A,Verkort,202537.0,_Z,1,A
2016,11,R010,10. Cashflow / Eigen vermogen (%),83,PU300,PU300 : Bouwnijverheid,3,dispnb,Aantal ondernemingen,2,A,Verkort,25792.0,_Z,1,A
2016,11,R010,10. Cashflow / Eigen vermogen (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),3,dispnb,Aantal ondernemingen,2,A,Verkort,202540.0,_Z,1,A
2016,13,R011A,"11. Brutorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",83,PU300,PU300 : Bouwnijverheid,3,dispnb,Aantal ondernemingen,2,A,Verkort,28889.0,_Z,1,A
2016,13,R011A,"11. Brutorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),3,dispnb,Aantal ondernemingen,2,A,Verkort,235151.0,_Z,1,A
2016,15,R012A,"12. Nettorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",83,PU300,PU300 : Bouwnijverheid,3,dispnb,Aantal ondernemingen,2,A,Verkort,28888.0,_Z,1,A
2016,15,R012A,"12. Nettorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),3,dispnb,Aantal ondernemingen,2,A,Verkort,235146.0,_Z,1,A
2016,16,R013,13. Liquiditeit in ruime zin,83,PU300,PU300 : Bouwnijverheid,3,dispnb,Aantal ondernemingen,2,A,Verkort,28720.0,_Z,1,A
2016,16,R013,13. Liquiditeit in ruime zin,226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),3,dispnb,Aantal ondernemingen,2,A,Verkort,232937.0,_Z,1,A
2016,17,R014,14. Liquiditeit in enge zin,83,PU300,PU300 : Bouwnijverheid,3,dispnb,Aantal ondernemingen,2,A,Verkort,28676.0,_Z,1,A
2016,17,R014,14. Liquiditeit in enge zin,226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),3,dispnb,Aantal ondernemingen,2,A,Verkort,232251.0,_Z,1,A
2016,22,R019,17. Aantal dagen klantenkrediet,83,PU300,PU300 : Bouwnijverheid,3,dispnb,Aantal ondernemingen,2,A,Verkort,3162.0,_Z,1,A
2016,22,R019,17. Aantal dagen klantenkrediet,226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),3,dispnb,Aantal ondernemingen,2,A,Verkort,22205.0,_Z,1,A
2016,23,R020,18. Aantal dagen leverancierskrediet,83,PU300,PU300 : Bouwnijverheid,3,dispnb,Aantal ondernemingen,2,A,Verkort,3399.0,_Z,1,A
2016,23,R020,18. Aantal dagen leverancierskrediet,226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),3,dispnb,Aantal ondernemingen,2,A,Verkort,24496.0,_Z,1,A
2016,24,R021,19. Financiële onafhankelijkheidsgraad (%),83,PU300,PU300 : Bouwnijverheid,3,dispnb,Aantal ondernemingen,2,A,Verkort,28919.0,_Z,1,A
2016,24,R021,19. Financiële onafhankelijkheidsgraad (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),3,dispnb,Aantal ondernemingen,2,A,Verkort,235504.0,_Z,1,A
2016,25,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),83,PU300,PU300 : Bouwnijverheid,3,dispnb,Aantal ondernemingen,2,A,Verkort,18984.0,_Z,1,A
2016,25,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),3,dispnb,Aantal ondernemingen,2,A,Verkort,138133.0,_Z,1,A
2016,26,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),83,PU300,PU300 : Bouwnijverheid,3,dispnb,Aantal ondernemingen,2,A,Verkort,17818.0,_Z,1,A
2016,26,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),3,dispnb,Aantal ondernemingen,2,A,Verkort,130648.0,_Z,1,A
2016,1,R001,1. Brutoverkoopmarge (%),83,PU300,PU300 : Bouwnijverheid,1,dispg,Gewogen gemiddelde,3,M,Micro,9.35,_Z,1,A
2016,1,R001,1. Brutoverkoopmarge (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),1,dispg,Gewogen gemiddelde,3,M,Micro,13.27,_Z,1,A
2016,2,R002,2. Nettoverkoopmarge (%),83,PU300,PU300 : Bouwnijverheid,1,dispg,Gewogen gemiddelde,3,M,Micro,4.21,_Z,1,A
2016,2,R002,2. Nettoverkoopmarge (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),1,dispg,Gewogen gemiddelde,3,M,Micro,6.71,_Z,1,A
2016,3,R003,3. Toegevoegde waarde / Bedrijfsopbrengsten (%),83,PU300,PU300 : Bouwnijverheid,1,dispg,Gewogen gemiddelde,3,M,Micro,22.43,_Z,1,A
2016,3,R003,3. Toegevoegde waarde / Bedrijfsopbrengsten (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),1,dispg,Gewogen gemiddelde,3,M,Micro,24.58,_Z,1,A
2016,4,R004,4.Toegevoegde waarde per personeelslid (in EUR),83,PU300,PU300 : Bouwnijverheid,1,dispg,Gewogen gemiddelde,3,M,Micro,54484.88,EUR,1,A
2016,4,R004,4.Toegevoegde waarde per personeelslid (in EUR),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),1,dispg,Gewogen gemiddelde,3,M,Micro,58954.36,EUR,1,A
2016,5,R005,5. Toegevoegde waarde / Bruto materiële vaste activa (%),83,PU300,PU300 : Bouwnijverheid,1,dispg,Gewogen gemiddelde,3,M,Micro,29.8,_Z,1,A
2016,5,R005,5. Toegevoegde waarde / Bruto materiële vaste activa (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),1,dispg,Gewogen gemiddelde,3,M,Micro,21.0,_Z,1,A
2016,6,R006,6. Personeelskosten / Toegevoegde waarde (%),83,PU300,PU300 : Bouwnijverheid,1,dispg,Gewogen gemiddelde,3,M,Micro,63.7,_Z,1,A
2016,6,R006,6. Personeelskosten / Toegevoegde waarde (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),1,dispg,Gewogen gemiddelde,3,M,Micro,56.69,_Z,1,A
2016,7,R007,"7. Afschrijvingen, waardeverminderingen en voorzieningen voor risico's en kosten / Toegevoegde waarde (%)",83,PU300,PU300 : Bouwnijverheid,1,dispg,Gewogen gemiddelde,3,M,Micro,24.8,_Z,1,A
2016,7,R007,"7. Afschrijvingen, waardeverminderingen en voorzieningen voor risico's en kosten / Toegevoegde waarde (%)",226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),1,dispg,Gewogen gemiddelde,3,M,Micro,28.12,_Z,1,A
2016,9,R008A,8. Financiële kosten / Toegevoegde waarde (%),83,PU300,PU300 : Bouwnijverheid,1,dispg,Gewogen gemiddelde,3,M,Micro,6.95,_Z,1,A
2016,9,R008A,8. Financiële kosten / Toegevoegde waarde (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),1,dispg,Gewogen gemiddelde,3,M,Micro,9.0,_Z,1,A
2016,10,R009,"9. Nettorendabiliteit van het eigen vermogen, na belasting (%)",83,PU300,PU300 : Bouwnijverheid,1,dispg,Gewogen gemiddelde,3,M,Micro,7.87,_Z,1,A
2016,10,R009,"9. Nettorendabiliteit van het eigen vermogen, na belasting (%)",226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),1,dispg,Gewogen gemiddelde,3,M,Micro,8.85,_Z,1,A
