year,ratio_code,ratio_label_nl,sector_code,sector_label_nl,sector_short_label,value
2012,R021,19. Financiële onafhankelijkheidsgraad (%),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,39.07
2013,R021,19. Financiële onafhankelijkheidsgraad (%),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,39.89
2014,R021,19. Financiële onafhankelijkheidsgraad (%),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,40.56
2015,R021,19. Financiële onafhankelijkheidsgraad (%),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,40.93
2016,R021,19. Financiële onafhankelijkheidsgraad (%),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,38.38
2017,R021,19. Financiële onafhankelijkheidsgraad (%),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,38.3
2018,R021,19. Financiële onafhankelijkheidsgraad (%),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,38.35
2019,R021,19. Financiële onafhankelijkheidsgraad (%),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,36.27
2020,R021,19. Financiële onafhankelijkheidsgraad (%),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,41.0
2021,R021,19. Financiële onafhankelijkheidsgraad (%),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,40.05
2022,R021,19. Financiële onafhankelijkheidsgraad (%),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,37.21
2009,R021,19. Financiële onafhankelijkheidsgraad (%),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,34.34
2010,R021,19. Financiële onafhankelijkheidsgraad (%),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,38.14
2011,R021,19. Financiële onafhankelijkheidsgraad (%),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,37.31
2012,R021,19. Financiële onafhankelijkheidsgraad (%),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,37.33
2013,R021,19. Financiële onafhankelijkheidsgraad (%),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,38.58
2014,R021,19. Financiële onafhankelijkheidsgraad (%),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,36.97
2015,R021,19. Financiële onafhankelijkheidsgraad (%),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,40.3
2016,R021,19. Financiële onafhankelijkheidsgraad (%),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,37.46
2017,R021,19. Financiële onafhankelijkheidsgraad (%),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,36.39
2018,R021,19. Financiële onafhankelijkheidsgraad (%),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,43.48
2019,R021,19. Financiële onafhankelijkheidsgraad (%),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,43.86
2020,R021,19. Financiële onafhankelijkheidsgraad (%),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,39.98
2021,R021,19. Financiële onafhankelijkheidsgraad (%),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,33.62
2022,R021,19. Financiële onafhankelijkheidsgraad (%),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,27.41
2009,R021,19. Financiële onafhankelijkheidsgraad (%),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,35.59
2010,R021,19. Financiële onafhankelijkheidsgraad (%),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,36.16
2011,R021,19. Financiële onafhankelijkheidsgraad (%),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,34.97
2012,R021,19. Financiële onafhankelijkheidsgraad (%),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,35.34
2013,R021,19. Financiële onafhankelijkheidsgraad (%),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,35.39
2014,R021,19. Financiële onafhankelijkheidsgraad (%),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,36.26
2015,R021,19. Financiële onafhankelijkheidsgraad (%),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,44.2
2016,R021,19. Financiële onafhankelijkheidsgraad (%),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,43.66
2017,R021,19. Financiële onafhankelijkheidsgraad (%),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,44.46
2018,R021,19. Financiële onafhankelijkheidsgraad (%),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,44.74
2019,R021,19. Financiële onafhankelijkheidsgraad (%),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,48.69
2020,R021,19. Financiële onafhankelijkheidsgraad (%),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,50.95
2021,R021,19. Financiële onafhankelijkheidsgraad (%),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,50.56
2022,R021,19. Financiële onafhankelijkheidsgraad (%),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,49.7
2009,R021,19. Financiële onafhankelijkheidsgraad (%),PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,56.03
2010,R021,19. Financiële onafhankelijkheidsgraad (%),PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,54.7
2011,R021,19. Financiële onafhankelijkheidsgraad (%),PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,57.11
2012,R021,19. Financiële onafhankelijkheidsgraad (%),PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,53.34
2013,R021,19. Financiële onafhankelijkheidsgraad (%),PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,48.07
2014,R021,19. Financiële onafhankelijkheidsgraad (%),PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,49.36
2015,R021,19. Financiële onafhankelijkheidsgraad (%),PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,51.05
2016,R021,19. Financiële onafhankelijkheidsgraad (%),PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,46.69
2017,R021,19. Financiële onafhankelijkheidsgraad (%),PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,44.65
2018,R021,19. Financiële onafhankelijkheidsgraad (%),PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,43.01
2019,R021,19. Financiële onafhankelijkheidsgraad (%),PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,40.78
2020,R021,19. Financiële onafhankelijkheidsgraad (%),PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,40.41
2021,R021,19. Financiële onafhankelijkheidsgraad (%),PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,39.13
2022,R021,19. Financiële onafhankelijkheidsgraad (%),PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,39.72
2009,R021,19. Financiële onafhankelijkheidsgraad (%),PU405,PU405 : Activiteiten van holdings,Holdings,71.39
2010,R021,19. Financiële onafhankelijkheidsgraad (%),PU405,PU405 : Activiteiten van holdings,Holdings,73.76
2011,R021,19. Financiële onafhankelijkheidsgraad (%),PU405,PU405 : Activiteiten van holdings,Holdings,71.76
2012,R021,19. Financiële onafhankelijkheidsgraad (%),PU405,PU405 : Activiteiten van holdings,Holdings,73.21
2013,R021,19. Financiële onafhankelijkheidsgraad (%),PU405,PU405 : Activiteiten van holdings,Holdings,73.28
2014,R021,19. Financiële onafhankelijkheidsgraad (%),PU405,PU405 : Activiteiten van holdings,Holdings,69.58
2015,R021,19. Financiële onafhankelijkheidsgraad (%),PU405,PU405 : Activiteiten van holdings,Holdings,66.43
2016,R021,19. Financiële onafhankelijkheidsgraad (%),PU405,PU405 : Activiteiten van holdings,Holdings,55.0
2017,R021,19. Financiële onafhankelijkheidsgraad (%),PU405,PU405 : Activiteiten van holdings,Holdings,62.35
2018,R021,19. Financiële onafhankelijkheidsgraad (%),PU405,PU405 : Activiteiten van holdings,Holdings,64.41
2019,R021,19. Financiële onafhankelijkheidsgraad (%),PU405,PU405 : Activiteiten van holdings,Holdings,67.64
2020,R021,19. Financiële onafhankelijkheidsgraad (%),PU405,PU405 : Activiteiten van holdings,Holdings,68.83
2021,R021,19. Financiële onafhankelijkheidsgraad (%),PU405,PU405 : Activiteiten van holdings,Holdings,70.6
2022,R021,19. Financiële onafhankelijkheidsgraad (%),PU405,PU405 : Activiteiten van holdings,Holdings,70.8
2009,R021,19. Financiële onafhankelijkheidsgraad (%),PU409,"PU409 : Kunst, amusement en recreatie",Kunst en recreatie,31.03
2010,R021,19. Financiële onafhankelijkheidsgraad (%),PU409,"PU409 : Kunst, amusement en recreatie",Kunst en recreatie,30.25
2011,R021,19. Financiële onafhankelijkheidsgraad (%),PU409,"PU409 : Kunst, amusement en recreatie",Kunst en recreatie,30.83
2012,R021,19. Financiële onafhankelijkheidsgraad (%),PU409,"PU409 : Kunst, amusement en recreatie",Kunst en recreatie,32.06
2013,R021,19. Financiële onafhankelijkheidsgraad (%),PU409,"PU409 : Kunst, amusement en recreatie",Kunst en recreatie,32.53
2014,R021,19. Financiële onafhankelijkheidsgraad (%),PU409,"PU409 : Kunst, amusement en recreatie",Kunst en recreatie,33.02
2015,R021,19. Financiële onafhankelijkheidsgraad (%),PU409,"PU409 : Kunst, amusement en recreatie",Kunst en recreatie,36.79
2016,R021,19. Financiële onafhankelijkheidsgraad (%),PU409,"PU409 : Kunst, amusement en recreatie",Kunst en recreatie,34.62
2017,R021,19. Financiële onafhankelijkheidsgraad (%),PU409,"PU409 : Kunst, amusement en recreatie",Kunst en recreatie,35.43
2018,R021,19. Financiële onafhankelijkheidsgraad (%),PU409,"PU409 : Kunst, amusement en recreatie",Kunst en recreatie,35.37
2009,R021,19. Financiële onafhankelijkheidsgraad (%),PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,43.58
2010,R021,19. Financiële onafhankelijkheidsgraad (%),PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,41.91
2011,R021,19. Financiële onafhankelijkheidsgraad (%),PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,40.87
2012,R021,19. Financiële onafhankelijkheidsgraad (%),PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,43.66
2013,R021,19. Financiële onafhankelijkheidsgraad (%),PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,42.56
2014,R021,19. Financiële onafhankelijkheidsgraad (%),PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,44.71
2015,R021,19. Financiële onafhankelijkheidsgraad (%),PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,46.44
2016,R021,19. Financiële onafhankelijkheidsgraad (%),PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,47.91
2017,R021,19. Financiële onafhankelijkheidsgraad (%),PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,49.01
2018,R021,19. Financiële onafhankelijkheidsgraad (%),PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,49.07
2019,R021,19. Financiële onafhankelijkheidsgraad (%),PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,49.65
2020,R021,19. Financiële onafhankelijkheidsgraad (%),PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,50.68
2021,R021,19. Financiële onafhankelijkheidsgraad (%),PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,49.33
2022,R021,19. Financiële onafhankelijkheidsgraad (%),PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,49.87
2009,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,79.53
2010,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,65.94
2011,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,64.81
2012,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,61.19
2013,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,58.39
2014,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,56.97
2015,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,54.01
2016,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,53.06
2017,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,55.28
2018,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,64.59
2019,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,61.61
2020,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,60.35
2021,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,58.54
2022,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,57.33
2009,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU220,PU220 : Energie- en waterhuishouding,Energie en water,50.34
2010,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU220,PU220 : Energie- en waterhuishouding,Energie en water,50.62
2011,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU220,PU220 : Energie- en waterhuishouding,Energie en water,21.93
2012,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU220,PU220 : Energie- en waterhuishouding,Energie en water,39.95
2013,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU220,PU220 : Energie- en waterhuishouding,Energie en water,70.07
2014,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU220,PU220 : Energie- en waterhuishouding,Energie en water,47.88
2015,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU220,PU220 : Energie- en waterhuishouding,Energie en water,38.39
2016,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU220,PU220 : Energie- en waterhuishouding,Energie en water,42.71
2017,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU220,PU220 : Energie- en waterhuishouding,Energie en water,40.08
2018,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU220,PU220 : Energie- en waterhuishouding,Energie en water,53.38
2019,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU220,PU220 : Energie- en waterhuishouding,Energie en water,57.81
2020,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU220,PU220 : Energie- en waterhuishouding,Energie en water,43.34
2021,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU220,PU220 : Energie- en waterhuishouding,Energie en water,33.1
2022,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU220,PU220 : Energie- en waterhuishouding,Energie en water,27.39
2009,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,17.45
2010,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,14.22
2011,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,16.16
2012,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,17.56
2013,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,15.72
2014,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,15.83
2015,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,16.73
2016,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,19.14
2017,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,16.54
2018,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,16.76
2019,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,17.19
2020,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,16.12
2021,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,15.48
2022,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,15.66
2009,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU300,PU300 : Bouwnijverheid,Bouwnijverheid,36.23
2010,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU300,PU300 : Bouwnijverheid,Bouwnijverheid,34.37
2011,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU300,PU300 : Bouwnijverheid,Bouwnijverheid,36.52
2012,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU300,PU300 : Bouwnijverheid,Bouwnijverheid,31.3
2013,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU300,PU300 : Bouwnijverheid,Bouwnijverheid,33.63
2014,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU300,PU300 : Bouwnijverheid,Bouwnijverheid,29.87
2015,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU300,PU300 : Bouwnijverheid,Bouwnijverheid,22.16
2016,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU300,PU300 : Bouwnijverheid,Bouwnijverheid,23.33
2017,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU300,PU300 : Bouwnijverheid,Bouwnijverheid,23.23
2018,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU300,PU300 : Bouwnijverheid,Bouwnijverheid,25.74
2019,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU300,PU300 : Bouwnijverheid,Bouwnijverheid,24.36
2020,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU300,PU300 : Bouwnijverheid,Bouwnijverheid,24.95
2021,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU300,PU300 : Bouwnijverheid,Bouwnijverheid,22.96
2022,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU300,PU300 : Bouwnijverheid,Bouwnijverheid,24.97
2009,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,15.37
2010,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,14.76
2011,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,15.49
2012,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,15.13
2013,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,14.46
2014,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,14.45
2015,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,14.09
2016,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,14.21
2017,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,15.15
2018,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,15.23
2019,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,14.39
2020,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,14.39
2021,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,12.61
2022,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,12.17
2009,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,31.06
2010,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,28.54
2011,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,27.68
2012,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,28.0
2013,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,23.46
2014,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,23.92
2015,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,23.87
2016,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,26.12
2017,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,27.3
2018,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,26.09
2019,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,27.45
2020,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,38.92
2021,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,31.43
2022,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,25.61
2009,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,33.72
2010,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,25.9
2011,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,31.62
2012,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,24.02
2013,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,32.24
2014,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,32.38
2015,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,37.66
2016,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,34.25
2017,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,36.01
2018,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,42.77
2019,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,35.19
2020,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,34.98
2021,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,34.49
2022,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,35.05
2009,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,35.04
2010,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,33.9
2011,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,39.1
2012,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,36.34
