year,ratio_code,ratio_label_nl,sector_code,sector_label_nl,sector_short_label,value
2013,R010,10. Cashflow / Eigen vermogen (%),DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,14.67
2014,R010,10. Cashflow / Eigen vermogen (%),DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,16.51
2015,R010,10. Cashflow / Eigen vermogen (%),DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,15.11
2016,R010,10. Cashflow / Eigen vermogen (%),DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,15.08
2017,R010,10. Cashflow / Eigen vermogen (%),DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,13.49
2018,R010,10. Cashflow / Eigen vermogen (%),DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,18.31
2019,R010,10. Cashflow / Eigen vermogen (%),DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,15.14
2020,R010,10. Cashflow / Eigen vermogen (%),DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,14.24
2021,R010,10. Cashflow / Eigen vermogen (%),DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,18.1
2022,R010,10. Cashflow / Eigen vermogen (%),DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,19.84
2009,R010,10. Cashflow / Eigen vermogen (%),DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,34.95
2010,R010,10. Cashflow / Eigen vermogen (%),DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,31.81
2011,R010,10. Cashflow / Eigen vermogen (%),DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,37.03
2012,R010,10. Cashflow / Eigen vermogen (%),DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,32.7
2013,R010,10. Cashflow / Eigen vermogen (%),DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,30.43
2014,R010,10. Cashflow / Eigen vermogen (%),DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,30.79
2015,R010,10. Cashflow / Eigen vermogen (%),DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,28.56
2016,R010,10. Cashflow / Eigen vermogen (%),DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,28.77
2017,R010,10. Cashflow / Eigen vermogen (%),DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,25.26
2018,R010,10. Cashflow / Eigen vermogen (%),DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,29.43
2019,R010,10. Cashflow / Eigen vermogen (%),DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,29.7
2020,R010,10. Cashflow / Eigen vermogen (%),DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,30.43
2021,R010,10. Cashflow / Eigen vermogen (%),DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,28.06
2022,R010,10. Cashflow / Eigen vermogen (%),DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,29.31
2009,R010,10. Cashflow / Eigen vermogen (%),DE4531,DE4531 : Elektrische installatie,Elektrische installatie,28.47
2010,R010,10. Cashflow / Eigen vermogen (%),DE4531,DE4531 : Elektrische installatie,Elektrische installatie,26.57
2011,R010,10. Cashflow / Eigen vermogen (%),DE4531,DE4531 : Elektrische installatie,Elektrische installatie,31.12
2012,R010,10. Cashflow / Eigen vermogen (%),DE4531,DE4531 : Elektrische installatie,Elektrische installatie,15.36
2013,R010,10. Cashflow / Eigen vermogen (%),DE4531,DE4531 : Elektrische installatie,Elektrische installatie,13.77
2014,R010,10. Cashflow / Eigen vermogen (%),DE4531,DE4531 : Elektrische installatie,Elektrische installatie,14.28
2015,R010,10. Cashflow / Eigen vermogen (%),DE4531,DE4531 : Elektrische installatie,Elektrische installatie,24.5
2016,R010,10. Cashflow / Eigen vermogen (%),DE4531,DE4531 : Elektrische installatie,Elektrische installatie,23.18
2017,R010,10. Cashflow / Eigen vermogen (%),DE4531,DE4531 : Elektrische installatie,Elektrische installatie,14.5
2018,R010,10. Cashflow / Eigen vermogen (%),DE4531,DE4531 : Elektrische installatie,Elektrische installatie,13.82
2019,R010,10. Cashflow / Eigen vermogen (%),DE4531,DE4531 : Elektrische installatie,Elektrische installatie,22.85
2020,R010,10. Cashflow / Eigen vermogen (%),DE4531,DE4531 : Elektrische installatie,Elektrische installatie,18.85
2021,R010,10. Cashflow / Eigen vermogen (%),DE4531,DE4531 : Elektrische installatie,Elektrische installatie,26.53
2022,R010,10. Cashflow / Eigen vermogen (%),DE4531,DE4531 : Elektrische installatie,Elektrische installatie,27.45
2009,R010,10. Cashflow / Eigen vermogen (%),DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,25.52
2010,R010,10. Cashflow / Eigen vermogen (%),DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,24.62
2011,R010,10. Cashflow / Eigen vermogen (%),DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,25.94
2012,R010,10. Cashflow / Eigen vermogen (%),DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,24.59
2013,R010,10. Cashflow / Eigen vermogen (%),DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,22.54
2014,R010,10. Cashflow / Eigen vermogen (%),DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,22.56
2015,R010,10. Cashflow / Eigen vermogen (%),DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,21.43
2016,R010,10. Cashflow / Eigen vermogen (%),DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,20.32
2017,R010,10. Cashflow / Eigen vermogen (%),DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,18.96
2018,R010,10. Cashflow / Eigen vermogen (%),DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,21.35
2019,R010,10. Cashflow / Eigen vermogen (%),DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,20.8
2020,R010,10. Cashflow / Eigen vermogen (%),DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,19.92
2021,R010,10. Cashflow / Eigen vermogen (%),DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,23.07
2022,R010,10. Cashflow / Eigen vermogen (%),DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,20.25
2009,R010,10. Cashflow / Eigen vermogen (%),DE4542,DE4542 : Schrijnwerk,Schrijnwerk,31.25
2010,R010,10. Cashflow / Eigen vermogen (%),DE4542,DE4542 : Schrijnwerk,Schrijnwerk,29.39
2011,R010,10. Cashflow / Eigen vermogen (%),DE4542,DE4542 : Schrijnwerk,Schrijnwerk,28.16
2012,R010,10. Cashflow / Eigen vermogen (%),DE4542,DE4542 : Schrijnwerk,Schrijnwerk,25.85
2013,R010,10. Cashflow / Eigen vermogen (%),DE4542,DE4542 : Schrijnwerk,Schrijnwerk,25.54
2014,R010,10. Cashflow / Eigen vermogen (%),DE4542,DE4542 : Schrijnwerk,Schrijnwerk,25.63
2015,R010,10. Cashflow / Eigen vermogen (%),DE4542,DE4542 : Schrijnwerk,Schrijnwerk,27.13
2016,R010,10. Cashflow / Eigen vermogen (%),DE4542,DE4542 : Schrijnwerk,Schrijnwerk,23.4
2017,R010,10. Cashflow / Eigen vermogen (%),DE4542,DE4542 : Schrijnwerk,Schrijnwerk,22.78
2018,R010,10. Cashflow / Eigen vermogen (%),DE4542,DE4542 : Schrijnwerk,Schrijnwerk,24.56
2019,R010,10. Cashflow / Eigen vermogen (%),DE4542,DE4542 : Schrijnwerk,Schrijnwerk,27.1
2020,R010,10. Cashflow / Eigen vermogen (%),DE4542,DE4542 : Schrijnwerk,Schrijnwerk,26.9
2021,R010,10. Cashflow / Eigen vermogen (%),DE4542,DE4542 : Schrijnwerk,Schrijnwerk,27.44
2022,R010,10. Cashflow / Eigen vermogen (%),DE4542,DE4542 : Schrijnwerk,Schrijnwerk,27.35
2011,R010,10. Cashflow / Eigen vermogen (%),DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,29.1
2012,R010,10. Cashflow / Eigen vermogen (%),DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,27.96
2013,R010,10. Cashflow / Eigen vermogen (%),DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,24.93
2014,R010,10. Cashflow / Eigen vermogen (%),DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,26.56
2015,R010,10. Cashflow / Eigen vermogen (%),DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,25.26
2016,R010,10. Cashflow / Eigen vermogen (%),DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,26.32
2017,R010,10. Cashflow / Eigen vermogen (%),DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,24.66
2018,R010,10. Cashflow / Eigen vermogen (%),DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,24.76
2019,R010,10. Cashflow / Eigen vermogen (%),DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,24.86
2020,R010,10. Cashflow / Eigen vermogen (%),DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,26.24
2021,R010,10. Cashflow / Eigen vermogen (%),DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,30.37
2022,R010,10. Cashflow / Eigen vermogen (%),DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,0.0
2009,R010,10. Cashflow / Eigen vermogen (%),DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,29.46
2010,R010,10. Cashflow / Eigen vermogen (%),DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,25.77
2011,R010,10. Cashflow / Eigen vermogen (%),DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,18.55
2012,R010,10. Cashflow / Eigen vermogen (%),DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,24.24
2013,R010,10. Cashflow / Eigen vermogen (%),DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,27.49
2014,R010,10. Cashflow / Eigen vermogen (%),DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,23.65
2015,R010,10. Cashflow / Eigen vermogen (%),DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,22.38
2016,R010,10. Cashflow / Eigen vermogen (%),DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,22.06
2017,R010,10. Cashflow / Eigen vermogen (%),DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,21.12
2018,R010,10. Cashflow / Eigen vermogen (%),DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,21.83
2019,R010,10. Cashflow / Eigen vermogen (%),DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,23.08
2020,R010,10. Cashflow / Eigen vermogen (%),DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,24.77
2021,R010,10. Cashflow / Eigen vermogen (%),DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,26.73
2022,R010,10. Cashflow / Eigen vermogen (%),DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,26.6
2009,R013,13. Liquiditeit in ruime zin,DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,1.28
2010,R013,13. Liquiditeit in ruime zin,DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,1.29
2011,R013,13. Liquiditeit in ruime zin,DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,1.26
2012,R013,13. Liquiditeit in ruime zin,DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,1.3
2013,R013,13. Liquiditeit in ruime zin,DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,1.26
2014,R013,13. Liquiditeit in ruime zin,DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,1.25
2015,R013,13. Liquiditeit in ruime zin,DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,1.28
2016,R013,13. Liquiditeit in ruime zin,DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,1.32
2017,R013,13. Liquiditeit in ruime zin,DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,1.32
2018,R013,13. Liquiditeit in ruime zin,DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,1.32
2019,R013,13. Liquiditeit in ruime zin,DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,1.41
2020,R013,13. Liquiditeit in ruime zin,DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,1.4
2021,R013,13. Liquiditeit in ruime zin,DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,1.36
2022,R013,13. Liquiditeit in ruime zin,DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,1.35
2009,R013,13. Liquiditeit in ruime zin,DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,1.46
2010,R013,13. Liquiditeit in ruime zin,DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,1.47
2011,R013,13. Liquiditeit in ruime zin,DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,1.4
2012,R013,13. Liquiditeit in ruime zin,DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,1.47
2013,R013,13. Liquiditeit in ruime zin,DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,1.47
2014,R013,13. Liquiditeit in ruime zin,DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,1.5
2015,R013,13. Liquiditeit in ruime zin,DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,1.56
2016,R013,13. Liquiditeit in ruime zin,DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,1.52
2017,R013,13. Liquiditeit in ruime zin,DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,1.54
2018,R013,13. Liquiditeit in ruime zin,DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,1.53
2019,R013,13. Liquiditeit in ruime zin,DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,1.58
2020,R013,13. Liquiditeit in ruime zin,DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,1.62
2021,R013,13. Liquiditeit in ruime zin,DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,1.62
2022,R013,13. Liquiditeit in ruime zin,DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,1.61
2009,R013,13. Liquiditeit in ruime zin,DE4531,DE4531 : Elektrische installatie,Elektrische installatie,1.41
2010,R013,13. Liquiditeit in ruime zin,DE4531,DE4531 : Elektrische installatie,Elektrische installatie,1.42
2011,R013,13. Liquiditeit in ruime zin,DE4531,DE4531 : Elektrische installatie,Elektrische installatie,1.37
2012,R013,13. Liquiditeit in ruime zin,DE4531,DE4531 : Elektrische installatie,Elektrische installatie,1.42
2013,R013,13. Liquiditeit in ruime zin,DE4531,DE4531 : Elektrische installatie,Elektrische installatie,1.43
2014,R013,13. Liquiditeit in ruime zin,DE4531,DE4531 : Elektrische installatie,Elektrische installatie,1.4
2015,R013,13. Liquiditeit in ruime zin,DE4531,DE4531 : Elektrische installatie,Elektrische installatie,1.48
2016,R013,13. Liquiditeit in ruime zin,DE4531,DE4531 : Elektrische installatie,Elektrische installatie,1.52
2017,R013,13. Liquiditeit in ruime zin,DE4531,DE4531 : Elektrische installatie,Elektrische installatie,1.48
2018,R013,13. Liquiditeit in ruime zin,DE4531,DE4531 : Elektrische installatie,Elektrische installatie,1.41
2019,R013,13. Liquiditeit in ruime zin,DE4531,DE4531 : Elektrische installatie,Elektrische installatie,1.47
2020,R013,13. Liquiditeit in ruime zin,DE4531,DE4531 : Elektrische installatie,Elektrische installatie,1.49
2021,R013,13. Liquiditeit in ruime zin,DE4531,DE4531 : Elektrische installatie,Elektrische installatie,1.47
2022,R013,13. Liquiditeit in ruime zin,DE4531,DE4531 : Elektrische installatie,Elektrische installatie,1.41
2009,R013,13. Liquiditeit in ruime zin,DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,1.38
2010,R013,13. Liquiditeit in ruime zin,DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,1.38
2011,R013,13. Liquiditeit in ruime zin,DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,1.37
2012,R013,13. Liquiditeit in ruime zin,DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,1.41
2013,R013,13. Liquiditeit in ruime zin,DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,1.46
2014,R013,13. Liquiditeit in ruime zin,DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,1.49
2015,R013,13. Liquiditeit in ruime zin,DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,1.53
2016,R013,13. Liquiditeit in ruime zin,DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,1.59
2017,R013,13. Liquiditeit in ruime zin,DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,1.56
2018,R013,13. Liquiditeit in ruime zin,DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,1.55
2019,R013,13. Liquiditeit in ruime zin,DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,1.59
2020,R013,13. Liquiditeit in ruime zin,DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,1.57
2021,R013,13. Liquiditeit in ruime zin,DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,1.69
2022,R013,13. Liquiditeit in ruime zin,DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,1.68
2009,R013,13. Liquiditeit in ruime zin,DE4542,DE4542 : Schrijnwerk,Schrijnwerk,1.51
2010,R013,13. Liquiditeit in ruime zin,DE4542,DE4542 : Schrijnwerk,Schrijnwerk,1.52
2011,R013,13. Liquiditeit in ruime zin,DE4542,DE4542 : Schrijnwerk,Schrijnwerk,1.44
2012,R013,13. Liquiditeit in ruime zin,DE4542,DE4542 : Schrijnwerk,Schrijnwerk,1.42
2013,R013,13. Liquiditeit in ruime zin,DE4542,DE4542 : Schrijnwerk,Schrijnwerk,1.37
2014,R013,13. Liquiditeit in ruime zin,DE4542,DE4542 : Schrijnwerk,Schrijnwerk,1.47
2015,R013,13. Liquiditeit in ruime zin,DE4542,DE4542 : Schrijnwerk,Schrijnwerk,1.48
2016,R013,13. Liquiditeit in ruime zin,DE4542,DE4542 : Schrijnwerk,Schrijnwerk,1.49
2017,R013,13. Liquiditeit in ruime zin,DE4542,DE4542 : Schrijnwerk,Schrijnwerk,1.49
2018,R013,13. Liquiditeit in ruime zin,DE4542,DE4542 : Schrijnwerk,Schrijnwerk,1.44
2019,R013,13. Liquiditeit in ruime zin,DE4542,DE4542 : Schrijnwerk,Schrijnwerk,1.48
2020,R013,13. Liquiditeit in ruime zin,DE4542,DE4542 : Schrijnwerk,Schrijnwerk,1.52
2021,R013,13. Liquiditeit in ruime zin,DE4542,DE4542 : Schrijnwerk,Schrijnwerk,1.5
2022,R013,13. Liquiditeit in ruime zin,DE4542,DE4542 : Schrijnwerk,Schrijnwerk,1.48
2011,R013,13. Liquiditeit in ruime zin,DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,1.46
2012,R013,13. Liquiditeit in ruime zin,DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,1.48
2013,R013,13. Liquiditeit in ruime zin,DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,1.45
2014,R013,13. Liquiditeit in ruime zin,DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,1.49
2015,R013,13. Liquiditeit in ruime zin,DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,1.47
2016,R013,13. Liquiditeit in ruime zin,DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,1.52
2017,R013,13. Liquiditeit in ruime zin,DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,1.56
2018,R013,13. Liquiditeit in ruime zin,DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,1.56
2019,R013,13. Liquiditeit in ruime zin,DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,1.56
2020,R013,13. Liquiditeit in ruime zin,DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,1.59
2021,R013,13. Liquiditeit in ruime zin,DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,1.6
2022,R013,13. Liquiditeit in ruime zin,DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,0.0
2009,R013,13. Liquiditeit in ruime zin,DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,1.64
2010,R013,13. Liquiditeit in ruime zin,DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,1.59
2011,R013,13. Liquiditeit in ruime zin,DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,1.54
2012,R013,13. Liquiditeit in ruime zin,DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,1.49
2013,R013,13. Liquiditeit in ruime zin,DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,1.42
2014,R013,13. Liquiditeit in ruime zin,DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,1.54
2015,R013,13. Liquiditeit in ruime zin,DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,1.57
2016,R013,13. Liquiditeit in ruime zin,DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,1.55
2017,R013,13. Liquiditeit in ruime zin,DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,1.53
2018,R013,13. Liquiditeit in ruime zin,DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,1.55
2019,R013,13. Liquiditeit in ruime zin,DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,1.49
2020,R013,13. Liquiditeit in ruime zin,DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,1.56
2021,R013,13. Liquiditeit in ruime zin,DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,1.63
2022,R013,13. Liquiditeit in ruime zin,DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,1.58
2009,R014,14. Liquiditeit in enge zin,DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,0.89
2010,R014,14. Liquiditeit in enge zin,DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,0.94
2011,R014,14. Liquiditeit in enge zin,DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,0.88
2012,R014,14. Liquiditeit in enge zin,DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,0.9
2013,R014,14. Liquiditeit in enge zin,DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,0.88
2014,R014,14. Liquiditeit in enge zin,DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,0.89
2015,R014,14. Liquiditeit in enge zin,DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,0.96
2016,R014,14. Liquiditeit in enge zin,DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,0.97
2017,R014,14. Liquiditeit in enge zin,DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,0.97
2018,R014,14. Liquiditeit in enge zin,DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,0.96
2019,R014,14. Liquiditeit in enge zin,DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,1.14
