nis_code,dist_region_border_m,dist_region_border_centroid_m,dist_region_border_km,dist_region_border_centroid_km
61041,21502.409216253956,26509.715316769405,21.502409216253955,26.509715316769405
61043,19641.89792090673,22551.851507184794,19.64189792090673,22.551851507184793
61048,26509.791659861883,30710.012934210372,26.509791659861882,30.710012934210372
61063,8933.252933943853,11995.733601831354,8.933252933943853,11.995733601831354
61068,7859.872303737741,12640.858242335267,7.859872303737741,12.640858242335268
61072,12946.877865110042,16361.66423015524,12.946877865110041,16.36166423015524
61079,22281.5994783921,26032.47162928401,22.281599478392103,26.03247162928401
61080,14164.78627807306,18176.270974908617,14.16478627807306,18.17627097490862
61081,23928.15763399778,27330.99399950648,23.92815763399778,27.330993999506482
62003,766.3417739317398,4922.7722879948415,0.7663417739317397,4.9227722879948415
62006,0.0,3203.2521211581434,0.0,3.2032521211581435
62009,21754.512181639868,29711.42855863316,21.754512181639868,29.71142855863316
62011,0.0,1256.4345788301844,0.0,1.2564345788301843
62015,11560.375824284914,13688.864443496837,11.560375824284915,13.688864443496838
62022,15603.941973676927,19296.113540249942,15.603941973676926,19.29611354024994
62026,24371.11682572881,27843.5784505605,24.371116825728812,27.8435784505605
62027,0.0,2871.6529009324586,0.0,2.8716529009324585
62032,17840.143689140903,21652.66868638165,17.840143689140902,21.65266868638165
62038,11384.625038387792,14467.173210340197,11.384625038387792,14.467173210340198
62051,5727.2311023241655,8943.184333276458,5.727231102324166,8.943184333276458
62060,0.0,3410.814991872093,0.0,3.4108149918720927
62063,6060.643966853469,12926.784959318678,6.060643966853468,12.92678495931868
62079,1277.0930536948413,4855.893624160248,1.2770930536948413,4.855893624160248
62093,8560.716395708705,10697.377231472463,8.560716395708704,10.697377231472462
62096,10761.919080052361,15187.48742870123,10.761919080052362,15.18748742870123
62099,7673.090937112018,10950.204778217067,7.6730909371120175,10.950204778217067
62100,19121.208968417806,24220.546342420632,19.121208968417807,24.220546342420633
62108,0.0,1626.40801943863,0.0,1.62640801943863
62118,6597.66249064492,9128.748267373197,6.59766249064492,9.128748267373197
62119,4346.236152718496,7965.0757939243185,4.346236152718496,7.965075793924319
62120,10184.780271361167,13676.18389590215,10.184780271361166,13.676183895902149
62121,16810.54453695107,19904.06837242611,16.81054453695107,19.90406837242611
62122,15406.585990627813,18054.561394224802,15.406585990627812,18.0545613942248
63001,39783.14403975874,45743.619044478735,39.783144039758746,45.743619044478734
63003,0.0,1765.361358401777,0.0,1.7653613584017769
63004,7765.632812804084,18220.58930634984,7.765632812804084,18.22058930634984
63012,36929.896278947854,46427.99026420132,36.92989627894785,46.42799026420132
63013,28946.104539003274,35807.27130062493,28.946104539003276,35.80727130062493
63020,8474.23235334645,10674.223045634973,8.47423235334645,10.674223045634973
63023,10679.442959720742,20423.597422824,10.679442959720742,20.423597422824002
63035,1862.0905408923447,7444.648681988516,1.8620905408923447,7.444648681988516
63038,13949.712100302999,20794.884699665927,13.949712100303,20.79488469966593
63040,6214.212232479062,8222.824608079449,6.214212232479062,8.22282460807945
63045,39056.04993825952,45178.68226433063,39.05604993825952,45.17868226433063
63046,7265.406334001269,11642.2201751606,7.265406334001269,11.6422201751606
63048,5796.2784347545075,9576.075311826882,5.796278434754507,9.576075311826882
63049,24811.282229115386,32985.5943574707,24.811282229115385,32.985594357470696
63057,13046.09400177852,15379.801475404432,13.04609400177852,15.379801475404433
63058,12547.440116813515,15779.304159401967,12.547440116813515,15.779304159401967
63061,9983.950098576726,17051.780878506674,9.983950098576726,17.051780878506673
63067,41209.18988100446,50136.83122998335,41.209189881004455,50.13683122998335
63072,22239.990407320878,26530.488167783493,22.239990407320878,26.530488167783492
63073,25324.225624198614,33101.716865411756,25.324225624198615,33.10171686541175
63075,27499.811812403965,34003.73418655953,27.499811812403966,34.00373418655953
63076,15971.070137309258,22642.15015057567,15.971070137309258,22.64215015057567
63079,9895.588368847217,13961.627772080194,9.895588368847216,13.961627772080194
63080,24817.987391592083,32497.96441003995,24.817987391592084,32.49796441003995
63084,4414.296019210907,6579.833149254967,4.414296019210907,6.579833149254967
63086,35547.425587620244,39293.76615931619,35.547425587620246,39.29376615931619
63087,50411.64501175993,58321.12612769153,50.41164501175993,58.321126127691535
63088,0.0,2962.014719148768,0.0,2.962014719148768
63089,1420.2915225976412,5303.155365324916,1.4202915225976411,5.3031553653249155
64008,0.0,1644.043510529796,0.0,1.6440435105297961
64015,5218.067300385579,8926.135885969052,5.218067300385579,8.926135885969051
64021,0.0,1891.6873406035227,0.0,1.8916873406035226
64023,4654.342211920616,7645.857112381094,4.654342211920616,7.645857112381094
64025,3415.700531746177,6338.926394875995,3.415700531746177,6.338926394875996
64029,0.0,3098.689729509945,0.0,3.098689729509945
64034,0.0,4436.052529413233,0.0,4.436052529413233
64047,0.0,1252.166449656442,0.0,1.252166449656442
64056,0.0,1688.385579018637,0.0,1.6883855790186368
64063,1442.481692152294,4272.954474935394,1.442481692152294,4.272954474935394
64065,9815.992729016427,13954.622781348153,9.815992729016427,13.954622781348153
64074,0.0,2542.792454611899,0.0,2.5427924546118987
64075,7297.022568823788,10444.405288412603,7.297022568823788,10.444405288412604
64076,4363.054286030025,7893.372140851701,4.3630542860300245,7.893372140851701
71002,19518.148733649927,23049.84322803619,19.518148733649927,23.04984322803619
71004,30634.50754037788,36451.56944641984,30.63450754037788,36.45156944641984
71011,14156.911623775697,18292.867249603434,14.156911623775697,18.292867249603436
71016,14984.45725627856,21194.974681543226,14.98445725627856,21.194974681543226
71017,0.0,1806.3513340045745,0.0,1.8063513340045745
71020,17201.401041928893,21514.35467084126,17.201401041928893,21.51435467084126
71022,13481.029705545812,21250.861131765017,13.481029705545811,21.250861131765017
71024,18692.774686367426,22706.96116233097,18.692774686367425,22.70696116233097
71034,39818.23596023055,41892.10055435959,39.81823596023055,41.89210055435959
71037,22860.21603615543,28584.19263189952,22.860216036155432,28.584192631899523
71045,14472.495859623723,17083.450575851068,14.472495859623724,17.083450575851067
71053,2332.558123787005,9549.350821697,2.332558123787005,9.549350821697
71057,27959.324477898102,32304.989730900106,27.959324477898104,32.304989730900104
71066,24189.505108113794,27121.88428073653,24.189505108113792,27.12188428073653
71067,10636.2942208873,15190.238182451241,10.636294220887299,15.19023818245124
71069,35069.330150100715,38803.64919141265,35.06933015010072,38.80364919141265
71070,26030.613387942594,30771.20197604695,26.030613387942594,30.77120197604695
72003,36793.658176613964,42603.130503387234,36.79365817661397,42.603130503387234
72004,32371.04768812047,36916.47073085716,32.37104768812047,36.91647073085716
72018,34957.14311103018,38282.715321288444,34.95714311103018,38.28271532128844
72020,46095.81278834955,52886.48363607882,46.09581278834955,52.886483636078815
72021,23218.06798959092,30739.73122962948,23.21806798959092,30.73973122962948
72030,31096.764325610988,38399.23832567693,31.096764325610987,38.39923832567693
72037,45741.67541834166,51470.23282029335,45.741675418341664,51.47023282029335
72038,36662.96564802596,42887.110197951064,36.66296564802596,42.88711019795107
72039,25477.73997981166,31777.249516657983,25.47773997981166,31.77724951665798
72041,20649.748328454436,24982.718270367037,20.649748328454436,24.982718270367037
72042,24077.91287501661,30679.28506663739,24.077912875016608,30.679285066637387
72043,43376.450006792744,48271.65736442842,43.376450006792744,48.27165736442842
73001,12743.423718520007,15333.218645387642,12.743423718520008,15.333218645387642
73006,4630.75523209425,11315.254816630211,4.630755232094249,11.315254816630212
73009,2459.204920899199,6571.711561161202,2.459204920899199,6.571711561161202
73022,0.0,2530.1922181655714,0.0,2.5301922181655714
73028,0.0,381.04106938399735,0.0,0.38104106938399734
73032,6640.720219685791,10307.824176822864,6.64072021968579,10.307824176822864
73040,6933.913110356179,11729.59926684572,6.933913110356179,11.729599266845721
73042,3459.0732980427065,10180.825670261136,3.4590732980427066,10.180825670261136
73066,0.0,2924.1890627187167,0.0,2.9241890627187166
73083,0.0,3678.24959893466,0.0,3.6782495989346597
73098,8042.385204499822,10943.703054787491,8.042385204499823,10.943703054787491
73107,11259.347421752731,17466.39309300004,11.25934742175273,17.46639309300004
73109,0.0,1802.5288547268447,0.0,1.8025288547268448
81001,109394.95196605682,115299.65556287319,109.39495196605682,115.29965556287318
81003,101904.95437249917,107683.84437033594,101.90495437249916,107.68384437033593
81004,122663.50651390123,126520.43223029586,122.66350651390123,126.52043223029587
81013,95372.46319703951,100663.01158071391,95.37246319703951,100.66301158071391
81015,117180.01844159482,121950.48776786313,117.18001844159481,121.95048776786314
82003,66506.49135704672,77752.64177321672,66.50649135704671,77.75264177321672
82005,67372.6329405428,73408.6027046035,67.3726329405428,73.4086027046035
82009,86319.60896836799,93460.27446397947,86.31960896836799,93.46027446397947
82014,53470.70140196401,63428.959804266764,53.470701401964014,63.42895980426676
82032,40361.71167010915,48053.69278886491,40.36171167010915,48.05369278886491
82036,79317.8843042529,88003.37074953031,79.3178843042529,88.0033707495303
82037,49432.55404614583,57621.25540068401,49.43255404614583,57.62125540068401
82038,71700.73197880638,77590.05693216709,71.70073197880637,77.59005693216709
83012,32159.00535518205,40132.20711526646,32.159005355182046,40.13220711526646
83013,43430.54945513955,47825.31812029542,43.430549455139555,47.82531812029542
83028,44706.03066183683,50274.66349107121,44.70603066183683,50.27466349107121
83031,54290.60803727785,62558.43589395904,54.29060803727785,62.558435893959036
36008,14193.302759212496,17335.657028193265,14.193302759212497,17.335657028193264
36010,8396.41266194026,12124.127129616343,8.396412661940259,12.124127129616344
36011,22945.12264510963,26319.986439063072,22.94512264510963,26.319986439063072
36012,6370.804964248507,9502.208483881115,6.3708049642485065,9.502208483881116
36015,11796.14957181956,16824.658879779985,11.79614957181956,16.824658879779985
36019,11768.804532947193,15987.411239298597,11.768804532947193,15.987411239298597
37002,17282.8694350949,21050.411056841385,17.282869435094902,21.050411056841384
37007,17847.44293569401,21236.34615006307,17.84744293569401,21.23634615006307
37010,16069.722169615306,19715.013372448844,16.069722169615307,19.715013372448844
37011,22281.587130738022,26376.465977999884,22.28158713073802,26.376465977999885
37012,29102.8918104259,32549.859696699397,29.1028918104259,32.5498596966994
37015,22933.032897631158,27441.340802082657,22.933032897631158,27.441340802082657
37017,14307.706489887152,17339.89279022279,14.307706489887153,17.33989279022279
37018,26217.21155747476,32828.95972074252,26.21721155747476,32.82895972074252
37020,19824.95341037424,23640.613384098466,19.824953410374242,23.640613384098465
38002,21555.18401571487,27274.34271174411,21.555184015714868,27.274342711744108
38008,37266.918046772174,40058.37683775718,37.266918046772176,40.05837683775718
38014,35587.271404352316,39463.50955025589,35.587271404352315,39.46350955025589
38016,34750.26591844337,38409.514923471674,34.750265918443375,38.409514923471676
38025,30006.61445462699,34028.909244422044,30.00661445462699,34.028909244422046
41002,10482.89169402493,17078.99775525246,10.482891694024929,17.078997755252463
83034,48731.38642325935,55532.95985930576,48.731386423259345,55.53295985930576
83040,57065.607000268305,63678.38558440265,57.06560700026831,63.67838558440265
83044,50968.31819423384,55973.62409177845,50.968318194233845,55.973624091778454
83049,63249.360652056865,69097.54896689444,63.249360652056865,69.09754896689444
83055,39737.3238165036,48536.620995792604,39.737323816503604,48.5366209957926
84009,84911.94334900696,93771.35181742917,84.91194334900696,93.77135181742916
84010,90741.41965403136,99053.91801185528,90.74141965403136,99.05391801185527
84016,72985.52058172054,77079.97617473284,72.98552058172054,77.07997617473285
84029,96865.71233258664,100633.67804335065,96.86571233258664,100.63367804335066
84033,91215.96182154861,101645.5268422966,91.21596182154862,101.6455268422966
84035,72302.5679020213,79965.77946309089,72.3025679020213,79.9657794630909
84043,90620.6187672029,95858.48503164425,90.6206187672029,95.85848503164425
84050,78489.48379943754,87649.39973011226,78.48948379943754,87.64939973011226
84059,68092.04923582023,74283.26362147117,68.09204923582023,74.28326362147116
