CD_REFNIS,CD_SUP_REFNIS,TX_REFNIS_NL,Huizen_totaal_2025,Appartementen_2025,Woningen_Nieuwbouw_2019sep-2022aug,Woningen_Nieuwbouw_2022sep-2025aug,Woningen_Nieuwbouw_pct_verschil_36m,Gebouwen_Renovatie_2019sep-2022aug,Gebouwen_Renovatie_2022sep-2025aug,Gebouwen_Renovatie_pct_verschil_36m,HH_available,hh_1_2025,hh_2_2025,hh_3_2025,hh_4+_2025,hh_1_pct_toename,hh_2_pct_toename,hh_3_pct_toename,hh_4+_pct_toename,hh_1_abs_toename,hh_2_abs_toename,hh_3_abs_toename,hh_4+_abs_toename
93010,93000,Cerfontaine,2172,119,70.0,33.0,-52.86,56.0,50.0,-10.71,False,,,,,,,,,,,,
93014,93000,Couvin,6050,564,91.0,87.0,-4.4,125.0,106.0,-15.2,False,,,,,,,,,,,,
93018,93000,Doische,1468,48,37.0,20.0,-45.95,38.0,24.0,-36.84,False,,,,,,,,,,,,
93022,93000,Florennes,4692,465,101.0,79.0,-21.78,107.0,80.0,-25.23,False,,,,,,,,,,,,
93056,93000,Philippeville,3648,563,171.0,85.0,-50.29,83.0,68.0,-18.07,False,,,,,,,,,,,,
93088,93000,Walcourt,7715,618,175.0,161.0,-8.0,177.0,130.0,-26.55,False,,,,,,,,,,,,
93090,93000,Viroinval,2965,198,42.0,41.0,-2.38,64.0,60.0,-6.25,False,,,,,,,,,,,,
83012,83000,Durbuy,5381,1020,235.0,462.0,96.6,152.0,133.0,-12.5,False,,,,,,,,,,,,
83013,83000,Erezée,1677,102,70.0,73.0,4.29,61.0,49.0,-19.67,False,,,,,,,,,,,,
83028,83000,Hotton,2123,539,114.0,36.0,-68.42,45.0,47.0,4.44,False,,,,,,,,,,,,
83031,83000,La Roche-en-Ardenne,2233,387,109.0,99.0,-9.17,57.0,46.0,-19.3,False,,,,,,,,,,,,
83034,83000,Marche-en-Famenne,6225,2339,368.0,493.0,33.97,123.0,93.0,-24.39,False,,,,,,,,,,,,
83040,83000,Nassogne,2303,299,70.0,46.0,-34.29,44.0,45.0,2.27,False,,,,,,,,,,,,
83044,83000,Rendeux,1295,102,43.0,53.0,23.26,40.0,46.0,15.0,False,,,,,,,,,,,,
83049,83000,Tenneville,1249,211,29.0,57.0,96.55,21.0,27.0,28.57,False,,,,,,,,,,,,
83055,83000,Manhay,1923,134,113.0,96.0,-15.04,47.0,52.0,10.64,False,,,,,,,,,,,,
23002,23000,Asse,9614,5046,567.0,453.0,-20.11,226.0,201.0,-11.06,True,4208.0,4361.0,2096.0,3549.0,6.7,12.02,18.99,5.21,282.0,524.0,398.0,185.0
23003,23000,Beersel,9301,1292,322.0,119.0,-63.04,242.0,199.0,-17.77,True,2551.0,3258.0,1630.0,2902.0,11.41,8.66,17.98,7.72,291.0,282.0,293.0,224.0
23009,23000,Bever,917,38,62.0,21.0,-66.13,32.0,29.0,-9.38,True,244.0,333.0,129.0,208.0,-6.15,18.02,15.5,-18.75,-15.0,60.0,20.0,-39.0
23016,23000,Dilbeek,13505,5310,548.0,275.0,-49.82,285.0,262.0,-8.07,True,5476.0,5692.0,2776.0,4354.0,11.92,6.62,7.85,9.74,653.0,377.0,218.0,424.0
23025,23000,Grimbergen,10981,6104,462.0,227.0,-50.87,292.0,217.0,-25.68,True,5558.0,4858.0,2429.0,3813.0,7.41,12.45,8.89,5.51,412.0,605.0,216.0,210.0
23027,23000,Halle (Halle-Vilvoorde),12441,6076,468.0,330.0,-29.49,338.0,370.0,9.47,True,6085.0,5605.0,2669.0,3876.0,13.34,10.33,16.22,13.65,812.0,579.0,433.0,529.0
23033,23000,Hoeilaart,3982,806,111.0,174.0,56.76,134.0,125.0,-6.72,True,1301.0,1386.0,735.0,1222.0,5.92,4.98,12.11,3.27,77.0,69.0,89.0,40.0
23038,23000,Kampenhout,4525,641,188.0,197.0,4.79,106.0,107.0,0.94,True,1296.0,1726.0,837.0,1188.0,3.7,7.24,7.65,4.88,48.0,125.0,64.0,58.0
23039,23000,Kapelle-op-den-Bos,3409,884,108.0,107.0,-0.93,78.0,81.0,3.85,True,1328.0,1408.0,631.0,808.0,5.27,3.55,1.9,12.13,70.0,50.0,12.0,98.0
23044,23000,Liedekerke,4650,1097,151.0,107.0,-29.14,80.0,68.0,-15.0,True,1674.0,1974.0,836.0,1256.0,8.18,6.23,11.0,14.73,137.0,123.0,92.0,185.0
23045,23000,Londerzeel,6802,1712,314.0,355.0,13.06,180.0,166.0,-7.78,True,2435.0,2860.0,1161.0,1758.0,14.33,0.59,9.39,11.38,349.0,17.0,109.0,200.0
23047,23000,Machelen (Halle-Vilvoorde),4149,2444,252.0,253.0,0.4,112.0,188.0,67.86,True,1610.0,1566.0,940.0,1907.0,-0.99,18.77,23.3,4.4,-16.0,294.0,219.0,84.0
23050,23000,Meise,6834,1857,276.0,229.0,-17.03,163.0,153.0,-6.13,True,2448.0,2837.0,1252.0,1879.0,12.42,10.05,3.99,12.93,304.0,285.0,50.0,243.0
23052,23000,Merchtem,5525,2551,457.0,300.0,-34.35,149.0,142.0,-4.7,True,2586.0,2553.0,1050.0,1590.0,13.81,4.5,8.48,14.91,357.0,115.0,89.0,237.0
23060,23000,Opwijk,5011,1319,234.0,201.0,-14.1,120.0,101.0,-15.83,True,1790.0,2001.0,873.0,1452.0,8.88,5.65,15.81,0.34,159.0,113.0,138.0,5.0
23062,23000,Overijse,9340,1325,290.0,126.0,-56.55,269.0,223.0,-17.1,True,2704.0,3208.0,1615.0,2671.0,-0.04,5.27,9.41,1.05,-1.0,169.0,152.0,28.0
23064,23000,Pepingen,1680,90,62.0,31.0,-50.0,58.0,50.0,-13.79,True,403.0,593.0,304.0,446.0,10.42,5.73,-1.97,-8.97,42.0,34.0,-6.0,-40.0
23077,23000,Sint-Pieters-Leeuw,10607,3882,423.0,122.0,-71.16,232.0,187.0,-19.4,True,3972.0,4370.0,2278.0,3709.0,5.19,18.26,15.1,7.09,206.0,798.0,344.0,263.0
23081,23000,Steenokkerzeel,4486,608,129.0,45.0,-65.12,116.0,106.0,-8.62,True,1331.0,1699.0,779.0,1290.0,12.62,8.06,22.72,7.83,168.0,137.0,177.0,101.0
23086,23000,Ternat,5999,846,197.0,237.0,20.3,165.0,132.0,-20.0,True,1936.0,2319.0,1038.0,1567.0,13.07,3.49,10.5,13.59,253.0,81.0,109.0,213.0
23088,23000,Vilvoorde,12015,6683,467.0,447.0,-4.28,286.0,272.0,-4.9,True,5258.0,4858.0,2866.0,5230.0,12.15,20.23,23.55,13.31,639.0,983.0,675.0,696.0
